pod_id,item_id,qty,order_id,processed_time,task_type,trigger,opp_score
325,417,4,-82,62,1,,
325,54,8,-80,62,1,,
105,368,12,-83,78,1,,
87,241,8,-98,92,1,,
244,28,5,-19,93,1,,
244,28,7,-73,93,1,,
244,654,12,-19,93,1,,
244,217,10,-35,93,1,,
244,80,6,-35,93,1,,
288,403,10,-92,106,1,,
43,88,2,-68,113,1,,
43,1,7,-53,113,1,,
43,1,10,-49,113,1,,
43,1,7,-68,113,1,,
43,19,8,-68,113,1,,
43,35,11,-18,113,1,,
275,680,8,-80,118,1,,
136,26,7,-38,119,1,,
136,26,12,-43,119,1,,
277,682,6,-78,130,1,,
313,52,7,-80,142,1,,
185,125,4,-91,151,1,,
185,857,8,-53,151,1,,
185,46,5,-2,151,1,,
185,46,6,-53,151,1,,
185,7,6,-53,151,1,,
226,216,5,-80,168,1,,
140,4,6,-48,173,1,,
140,4,8,-42,173,1,,
140,97,9,-19,173,1,,
140,41,7,-35,173,1,,
140,823,12,-42,173,1,,
29,87,3,-68,189,1,,
29,1,5,-68,189,1,,
29,1,12,-58,189,1,,
29,58,8,-49,189,1,,
205,28,1,-73,202,1,,
205,75,12,-73,202,1,,
205,127,7,-35,202,1,,
154,124,4,-88,210,1,,
367,181,1,-21,231,1,,
367,1349,12,-21,231,1,,
367,141,4,-19,231,1,,
367,56,4,-42,231,1,,
56,20,1,-80,241,1,,
131,40,12,-68,246,1,,
131,67,6,-58,246,1,,
131,4,7,-49,246,1,,
131,4,8,-53,246,1,,
131,123,11,-53,246,1,,
33,59,4,-95,255,1,,
153,99,11,-19,258,1,,
153,200,8,-35,258,1,,
203,47,4,-7,273,1,,
300,51,12,-49,282,1,,
300,704,8,-18,282,1,,
300,108,7,-18,282,1,,
268,81,9,-35,284,1,,
268,675,9,-35,284,1,,
79,2,8,3,294,1,,
229,103,9,-42,309,1,,
229,642,8,-42,309,1,,
30,184,9,-7,315,1,,
320,54,8,-19,332,1,,
320,718,8,-42,332,1,,
64,1,2,-18,344,1,,
64,1,5,-91,344,1,,
64,1,6,-2,344,1,,
64,1,8,-30,344,1,,
64,1,3,-53,344,1,,
64,302,8,-91,344,1,,
64,150,6,-18,344,1,,
64,190,10,-18,344,1,,
128,67,11,-73,355,1,,
128,3,4,-42,355,1,,
274,105,8,-22,358,1,,
276,105,1,-22,369,1,,
21,1034,9,-68,370,1,,
21,119,1,-49,370,1,,
21,119,5,-53,370,1,,
21,146,3,-53,370,1,,
101,93,2,-19,373,1,,
101,122,10,-42,373,1,,
195,496,6,-19,392,1,,
195,74,2,-19,392,1,,
195,74,4,-35,392,1,,
25,87,1,-86,392,1,,
25,58,2,-33,392,1,,
235,78,7,-91,396,1,,
235,217,3,-68,396,1,,
235,168,8,-18,396,1,,
343,12,4,-48,413,1,,
343,181,1,-21,413,1,,
343,138,4,-35,413,1,,
343,56,5,-9,413,1,,
206,164,10,-91,419,1,,
206,102,6,-18,419,1,,
32,120,10,-36,427,1,,
6,181,1,-21,430,1,,
6,116,10,-42,430,1,,
102,94,8,-68,441,1,,
102,2,3,-68,441,1,,
102,196,4,-68,441,1,,
22,181,1,-21,445,1,,
22,524,8,-19,445,1,,
0,0,9,-79,446,1,,
347,30,5,-53,464,1,,
347,421,10,-18,464,1,,
43,35,9,-42,468,1,,
1,32,8,-4,476,1,,
147,200,6,-68,485,1,,
147,253,8,-49,485,1,,
333,181,1,-21,486,1,,
333,281,8,-19,486,1,,
3,0,8,12,487,1,,
355,181,1,-21,499,1,,
355,227,8,-35,499,1,,
295,337,4,-49,506,1,,
295,699,10,-2,506,1,,
228,129,6,-73,511,1,,
228,103,2,-54,511,1,,
2,15,8,7,517,1,,
11,117,7,-73,523,1,,
11,181,1,-21,523,1,,
334,136,8,-91,527,1,,
334,29,6,-53,527,1,,
281,106,7,-19,535,1,,
269,170,2,-49,543,1,,
269,676,8,-49,543,1,,
13,17,8,-93,543,1,,
61,190,6,-21,546,1,,
253,331,9,-68,558,1,,
136,372,6,-21,565,1,,
36,88,7,-93,567,1,,
36,34,1,-93,567,1,,
15,1029,8,-2,572,1,,
363,141,6,-93,577,1,,
84,359,6,-42,582,1,,
18,522,8,-2,586,1,,
359,14,9,-57,590,1,,
274,171,5,-68,605,1,,
274,934,7,-53,605,1,,
14,346,4,-57,605,1,,
14,117,7,-96,605,1,,
4,85,4,-69,614,1,,
5,85,4,-69,621,1,,
196,627,4,-69,628,1,,
337,1321,8,-2,629,1,,
112,457,8,-68,641,1,,
75,152,5,-42,646,1,,
166,125,4,-91,651,1,,
166,203,3,-49,651,1,,
248,658,4,-42,653,1,,
163,6,6,-19,663,1,,
21,181,1,-21,668,1,,
21,86,2,-12,668,1,,
370,114,8,-68,673,1,,
138,585,6,-61,673,1,,
207,76,3,-35,674,1,,
6,294,4,-77,680,1,,
197,498,6,-68,682,1,,
355,999,7,-31,689,1,,
58,540,5,-58,700,1,,
0,85,4,-61,704,1,,
167,125,4,-18,707,1,,
206,506,10,24,714,1,,
12,85,4,-61,735,1,,
12,117,2,-56,735,1,,
169,125,4,-52,742,1,,
326,1674,4,-68,745,1,,
168,125,4,-18,752,1,,
162,5,2,-47,753,1,,
162,44,2,-47,753,1,,
1,181,1,-21,756,1,,
158,156,11,-63,763,1,,
70,191,8,-47,769,1,,
353,226,4,-91,778,1,,
170,125,2,-18,783,1,,
286,336,7,-63,785,1,,
348,225,3,-49,789,1,,
192,125,3,-52,796,1,,
192,493,5,-34,796,1,,
256,664,3,-53,801,1,,
298,51,2,-19,806,1,,
180,7,1,-47,809,1,,
150,27,6,-34,818,1,,
150,5,10,-67,818,1,,
2,181,1,-21,833,1,,
283,8,3,-34,835,1,,
283,8,10,-67,835,1,,
257,48,6,-67,853,1,,
257,332,7,-67,853,1,,
54,538,2,-30,860,1,,
323,969,3,-56,861,1,,
323,110,1,-63,861,1,,
203,47,10,2,868,1,,
47,60,3,-63,873,1,,
276,936,1,-49,873,1,,
105,1106,1,-2,877,1,,
90,1093,2,-49,886,1,,
228,103,4,-67,893,1,,
296,108,7,25,897,1,,
99,22,3,-77,899,1,,
299,51,10,-1,912,1,,
139,585,2,-61,917,1,,
347,286,12,-59,918,1,,
297,108,3,25,922,1,,
297,108,4,-64,922,1,,
13,146,2,23,926,1,,
88,193,9,27,931,1,,
64,37,12,-90,938,1,,
135,818,7,2,949,1,,
171,157,12,-8,954,1,,
280,172,8,-90,961,1,,
173,609,4,-87,973,1,,
173,157,10,-87,973,1,,
330,55,12,-90,977,1,,
104,39,4,5,980,1,,
229,324,1,8,986,1,,
63,150,10,-5,991,1,,
224,77,5,30,995,1,,
174,260,10,-55,999,1,,
313,84,8,29,1003,1,,
225,28,4,-70,1012,1,,
225,129,5,-70,1012,1,,
181,7,8,-87,1013,1,,
1,0,6,-90,1015,1,,
150,1149,8,23,1024,1,,
