tick,total_energy,job_queue_len,stop_and_go,total_turning
61.65,119359.06306434251,36,182,139
61.8,119609.76215817253,36,182,139
61.95,119859.9841638475,36,183,139
62.1,120193.59657208237,36,183,140
62.25,120432.05336416239,36,185,140
62.4,120717.51548100526,36,186,141
62.55,120961.33774179529,36,186,141
62.7,121183.34353656527,36,187,141
62.85,121419.82170861527,36,187,141
63.0,121645.04512173528,36,188,141
63.15,121851.8586914153,36,191,141
63.3,122108.68219960548,36,191,142
63.45,122291.21419858547,36,192,142
63.6,122535.55607110409,36,192,143
63.75,122696.21907088408,36,193,143
63.9,122873.63982032909,36,193,143
64.05,123034.48699763909,36,194,143
64.2,123209.74377398907,36,194,143
64.35,123356.20945610908,36,196,143
64.5,123573.9516847821,36,196,144
64.65,123742.58172900212,36,196,144
64.8,123913.49222548712,36,196,144
64.95,124095.87152947712,36,196,144
65.1,124284.60640626212,36,196,144
65.25,124490.78471994211,36,196,144
65.4,124712.21333481216,36,196,144
65.55,124945.40916402214,36,196,144
65.7,125195.51089144715,36,196,144
65.85,125437.95126802714,36,197,144
66.0,125760.81029446116,36,197,145
66.15,126021.83060116117,36,198,145
66.3,126293.99922248619,36,198,145
66.45,126581.80495829618,36,198,145
66.6,126867.35772289115,36,198,145
66.75,127163.12354335113,36,198,145
66.9,127465.42285499616,36,198,145
67.05,127775.53143248617,36,198,145
67.2,128067.97154765614,36,199,145
67.35,128357.36159324617,36,199,145
67.5,128653.22084149117,36,199,145
67.65,128951.54222054615,36,199,145
67.8,129221.08865924619,36,201,145
67.95,129489.93621514116,36,201,145
68.1,129739.08139183116,36,203,145
68.25,130134.13240243949,36,203,147
68.4,130398.39251473946,36,203,147
68.55,130677.85508161949,36,203,147
68.7,130956.60347595449,36,203,147
68.85,131233.9032608445,36,203,147
69.0,131504.62184806948,36,203,147
69.15,131759.83240389448,36,204,147
69.3,132017.9950472895,36,204,147
69.45,132257.20404942447,36,204,147
69.6,132491.2524918345,36,204,147
69.75,132703.45922146947,36,205,147
69.9,132939.73559265313,36,208,148
70.05,133245.81567262384,36,209,150
70.2,133413.43646165883,36,209,150
70.35,133595.7385695888,36,209,150
70.5,133777.86564736383,36,210,150
70.65,134024.80361385673,36,210,151
70.8,134228.8446258517,36,210,151
70.95,134442.1223690767,36,210,151
71.1,134638.0904061367,36,211,151
71.25,134849.43972701172,37,211,151
71.4,135052.9723707217,37,212,151
71.55,135316.57430176693,37,212,152
71.7,135524.26861963692,37,212,152
71.85,135716.8207388269,37,213,152
72.0,135922.5379158169,37,213,152
72.15,136125.08893330692,37,214,152
72.3,136395.91120562944,37,214,153
72.45,136597.23665392442,37,215,153
72.6,136792.60731679443,37,216,153
72.75,136974.93166646943,37,217,153
72.9,137224.6103541093,37,217,154
73.05,137418.11855693426,37,217,154
73.2,137597.49616733426,37,218,154
73.35,138422.39375542928,37,218,154
73.5,138612.41388121928,36,218,154
73.65,138806.42693350927,36,218,154
73.8,139009.38502864927,36,218,154
73.95,139199.00364306426,36,219,154
74.1,139397.81311170428,36,219,154
74.25,139605.81343456928,36,219,154
74.4,139819.43451964925,36,219,154
74.55,140038.56898065427,36,219,154
74.7,140244.64487487427,36,220,154
74.85,140527.0806381397,36,220,155
75.0,140731.8964522597,36,220,155
75.15,140993.48353482003,36,220,156
75.3,141206.93514823503,36,220,156
75.45,141419.57555686505,36,220,156
75.6,141616.68671997005,36,220,156
75.75,141803.95903659004,36,220,156
75.9,141971.11859551503,36,221,156
76.05,142196.1463698077,36,222,157
76.2,142917.5547000427,36,222,157
76.35,143046.27558013273,35,223,157
76.5,143168.94588815773,35,223,157
76.65,143279.84180407273,35,224,157
76.8,143446.09967506136,35,225,158
76.95,143614.85422630358,35,225,159
77.1,143721.17826862357,35,225,159
77.25,143816.71158472358,35,226,159
77.4,143905.41343876356,35,226,159
77.55,143996.38312558358,35,226,159
77.7,144064.88203270355,35,227,159
77.85,144144.11556733356,35,227,159
78.0,144250.6235191319,35,227,160
78.15,144357.58040410193,36,227,160
78.3,144475.2719165819,36,227,160
78.45,144601.75753633195,36,227,160
78.6,144725.2603644719,36,227,160
78.75,144854.40550370692,36,227,160
78.9,144996.97303391693,36,228,160
79.05,145164.19666496213,36,231,161
79.2,145512.68706840402,36,231,164
79.35,145642.54246432905,36,231,164
79.5,145766.51745271904,36,232,164
79.65,145901.02592757402,36,232,164
79.8,146034.76656009402,36,233,164
79.95,146188.17163993738,36,233,165
80.1,146329.3386797874,36,233,165
80.25,146449.6462792374,36,234,165
80.4,146652.55118219773,36,234,166
80.55,146770.84568963773,36,234,166
80.7,146888.81592068772,36,234,166
80.85,146999.23218718273,36,234,166
81.0,147126.32606455273,36,234,166
81.15,147253.3254086677,36,235,166
81.3,147407.8026932061,36,235,167
81.45,147549.5381548311,36,235,167
81.6,147685.7239780011,36,236,167
81.75,147901.6703977747,36,236,168
81.9,148059.11029856472,36,236,168
82.05,148231.38271851972,36,236,168
82.2,148372.3195247797,36,238,168
82.35,148516.5738620797,36,239,168
82.5,148665.3111137797,36,239,168
82.65,148822.1013718897,36,239,168
82.8,148989.8793400747,36,239,168
82.95,149168.6450183347,36,239,168
83.1,149356.04985900968,36,239,168
83.25,149557.56945741965,36,239,168
83.4,149769.7949177647,36,239,168
83.55,149995.8421084447,36,239,168
83.7,150232.00661505968,36,239,168
83.85,150470.36975358968,36,239,168
84.0,150722.7318557647,36,239,168
84.15,150980.01104957465,37,239,168
84.3,151236.3379276897,37,239,168
84.45,151488.7789775497,37,239,168
84.6,151733.04158129467,37,240,168
84.75,151981.08244794965,37,240,168
84.9,152210.0386362247,37,241,168
85.05,152500.3056836424,37,242,169
85.2,152775.23675923957,37,242,170
85.35,152976.68511711457,37,244,170
85.5,153246.56825331677,37,244,172
85.65,153455.3698550918,37,244,172
85.8,153628.74677192178,37,246,172
85.95,153853.92714368034,37,247,173
86.1,154075.18111453444,37,247,174
86.25,154233.24803479444,37,247,174
86.4,154404.36206231944,37,247,174
86.55,154522.2259346994,37,249,174
86.7,154634.78341873444,37,249,174
86.85,154747.43853445444,37,249,174
87.0,154844.9107359444,37,251,174
87.15,155063.56184790714,38,252,176
87.3,155220.054877159,38,253,177
87.45,155407.9010034921,38,253,178
87.6,155548.10542030708,38,253,178
87.75,155703.43850547212,38,253,178
87.9,155876.8337715471,38,253,178
88.05,156069.22117570712,38,254,178
88.2,156961.01221772213,38,255,178
88.35,157234.82792606283,38,255,179
88.5,157406.6386410228,38,257,179
88.65,157578.1132386078,38,257,179
88.8,157745.75475909782,38,257,179
88.95,157928.50219238282,38,257,179
89.1,158096.2578331878,38,259,179
89.25,158819.2083784278,38,261,179
89.4,159035.86711873813,37,262,180
89.55,159182.51704066814,37,262,180
89.7,159337.86107932817,37,262,180
89.85,159500.04178042815,37,262,180
90.0,159744.98868714858,37,262,181
90.15,159929.67738024855,38,262,181
90.3,160113.70618560858,38,263,181
90.45,160790.85995613856,38,263,181
90.6,160988.84437826357,37,263,181
90.75,161167.48527854355,37,264,181
90.9,161345.93201313855,37,264,181
91.05,161547.89694132694,37,264,182
91.2,161722.48718933194,37,265,182
91.35,161985.4556834095,37,265,183
91.5,162174.23661625452,37,265,183
91.65,162348.3364326145,37,266,183
91.8,162526.00252633452,37,266,183
91.95,162707.2348974145,37,266,183
92.1,162899.45757097454,37,266,183
92.25,163100.0522613129,37,267,184
92.4,163280.35292359284,37,267,184
92.55,163472.93208787288,37,267,184
92.7,163631.61187447287,37,268,184
92.85,163784.47059859286,37,269,184
93.0,164492.55454019288,37,269,184
93.15,164636.43767312288,37,270,184
93.3,164859.1625153233,37,270,185
93.45,165002.7494757133,37,270,185
93.6,165137.6911780333,37,270,185
93.75,165278.8803895633,37,270,185
93.9,165391.1546942233,37,272,185
94.05,165629.55074619254,37,272,187
94.2,165743.08587831256,37,272,187
94.35,165866.35029861255,37,272,187
94.5,165990.31826493255,37,272,187
94.65,166095.20264277255,37,273,187
94.8,166476.799911108,37,273,189
94.95,166577.77512904804,37,274,189
95.1,166744.54656641185,37,274,190
95.25,166854.46279457185,37,274,190
95.4,166965.27943583185,37,274,190
95.55,167090.53074383183,37,274,190
95.7,167201.6235968918,37,275,190
95.85,167390.62749814455,37,275,191
96.0,167491.02647038453,37,276,191
96.15,167585.6543909845,37,277,191
96.3,167766.6065866121,37,277,192
96.45,167879.93968241208,37,277,192
96.6,168002.7858613721,37,277,192
96.75,168135.1451234921,37,277,192
96.9,168279.7359284921,37,277,192
97.05,168438.1152763721,37,277,192
97.2,168605.1522916121,37,277,192
97.35,168776.43730109208,37,277,192
97.5,168944.8225537721,37,277,192
97.65,169122.3215658221,37,278,192
97.8,169302.56804114048,37,278,193
97.95,169463.06514257047,37,278,193
98.1,169634.79200529546,37,278,193
98.25,169799.98051899546,37,279,193
98.4,170454.94890323046,37,279,193
98.55,170621.48800544048,36,279,193
98.7,170773.38046314547,36,281,193
98.85,171045.05746476605,36,282,195
99.0,171275.84792696583,36,282,196
99.15,171400.65527198583,37,283,196
99.3,171548.15324952916,37,283,197
99.45,171645.83992776918,37,285,197
99.6,171890.26009498572,37,285,199
99.75,171998.5735784857,37,285,199
99.9,172110.3730604257,37,285,199
100.05,172216.78227064572,37,285,199
100.2,172340.20802392406,37,285,200
100.35,172454.4283294641,37,285,200
100.5,172537.8091360041,37,287,200
100.65,172757.4987191428,37,287,202
100.8,172839.46826088283,37,288,202
100.95,172930.21473618282,37,288,202
101.1,173028.95964504284,37,288,202
101.25,173135.70298746284,37,288,202
101.4,173257.01515552783,37,288,202
101.55,173398.76317435782,37,288,202
101.7,173535.87722643284,37,289,202
101.85,173740.6784483519,37,290,203
102.0,173918.75422433522,37,290,204
102.15,174065.85324734525,37,291,204
102.3,175161.26814244024,37,291,204
102.45,175330.98425644025,36,291,204
102.6,175514.41156934522,36,291,204
102.75,175708.70488163523,36,291,204
102.9,175910.00009299023,36,291,204
103.05,176112.6068043702,36,291,204
103.2,176322.49323032523,36,291,204
103.35,176526.90930026525,36,291,204
103.5,176721.49022938023,36,291,204
103.65,176928.0358549302,36,291,204
103.8,177120.0843546852,36,292,204
103.95,177954.95101659524,36,293,204
104.1,178167.53431897052,35,293,205
104.25,178312.80067513054,35,295,205
104.4,178582.66786912968,35,295,207
104.55,178722.26774176967,35,295,207
104.7,178855.44808783967,35,295,207
104.85,178988.15166493968,35,295,207
105.0,179110.82461207968,35,296,207
105.15,179300.99047976726,36,296,208
105.3,179404.70589314724,36,296,208
105.45,179498.74552465224,36,297,208
105.6,179643.09230697027,36,298,209
105.75,179816.69593668412,36,298,211
105.9,179900.4514041341,36,298,211
106.05,179992.6950672791,36,298,211
106.2,180099.1124361791,36,298,211
106.35,180210.88931826412,36,298,211
106.5,180316.2916632941,36,299,211
106.65,180494.89780043816,36,300,212
106.8,180619.98112034655,36,301,213
106.95,180796.84021907367,36,301,214
107.1,180904.77055601365,36,302,214
107.25,181018.2568139037,36,302,214
107.4,181139.1853138137,36,303,214
107.55,181258.83565349207,36,305,215
107.7,181890.97575536705,36,305,215
107.85,182004.32259947705,35,305,215
108.0,182125.16952037206,35,305,215
108.15,182254.72087312207,36,305,215
108.3,182365.51619126706,36,306,215
108.45,182478.42041141706,36,306,215
108.6,182606.12300572204,36,306,215
108.75,182731.26386792705,36,307,215
108.9,182930.2719612001,36,307,216
109.05,183062.1573425851,36,308,216
109.2,183267.59061235402,36,308,217
109.35,183420.55128104903,36,308,217
109.5,183632.12543722935,36,308,218
109.65,183803.36980122435,36,308,218
109.8,183987.55415088433,36,308,218
109.95,184168.98922000933,36,308,218
110.1,184356.22528188437,36,308,218
110.25,184544.8552402243,37,308,218
110.4,184745.13327904933,37,308,218
110.55,184936.69913215935,37,308,218
110.7,185129.94820347437,37,308,218
110.85,185320.73653749435,37,309,218
111.0,186130.73656266433,37,309,218
111.15,186321.6994363843,37,309,218
111.3,186492.05136690434,37,310,218
111.45,186723.75077720702,37,311,219
111.6,186943.42829018924,37,311,220
111.75,187094.28223667925,37,312,220
111.9,187260.7930370526,37,313,221
112.05,187413.58661293096,37,314,222
112.2,187612.968610715,37,314,223
112.35,187742.100102845,37,314,223
112.5,187841.197547645,37,316,223
112.65,188088.66784425298,37,316,225
112.8,188191.76718387302,37,316,225
112.95,188301.06129711302,37,316,225
113.1,188410.607426373,37,316,225
113.25,188527.102711323,38,316,225
113.4,188653.48185562802,38,316,225
113.55,188797.24461688803,38,316,225
113.7,188942.108947863,38,317,225
113.85,189109.28563821138,38,317,226
114.0,189273.51841081635,38,317,226
114.15,189427.30959109636,39,318,226
114.3,189659.6452406276,39,318,227
114.45,189829.1446825076,39,319,227
114.6,190061.95792382062,39,320,228
114.75,190306.75824601876,39,320,229
114.9,190488.11425846876,39,320,229
115.05,190670.26051069872,39,322,229
115.2,191479.8737534671,39,322,230
115.35,191658.2445920971,39,323,230
115.5,192382.7648590471,39,323,230
115.65,192576.23451833712,38,323,230
115.8,192774.0727459471,38,323,230
115.95,192968.3408815471,38,323,230
116.1,193149.53895191711,38,324,230
