tick,energy,job_queue_len,stop_and_go,turning
0.15,0.0,2,0,0
0.3,0.003503,1,0,0
0.45,0.084129,0,0,1
0.6,0.086465,0,0,1
0.75,0.01051,0,0,0
0.9,0.012845,0,0,0
1.05,0.012845,0,0,0
1.2,0.01051,2,0,0
1.35,0.268254,1,0,1
1.5,0.0888,0,0,1
1.65,0.257745,0,1,1
1.8,0.078291,0,0,1
1.95,0.0,0,0,0
2.1,0.0,0,0,0
2.25,0.003503,2,0,0
2.4,0.267087,1,0,1
2.55,0.092304,0,0,1
2.7,0.096975,0,0,1
2.85,0.023355,0,0,0
3.0,0.025691,0,0,0
3.15,0.023355,0,0,0
3.3,0.024523,2,0,0
3.45,0.105149,1,0,1
3.6,0.279932,0,1,1
3.75,0.17293,0,1,2
3.9,0.09931,0,0,1
4.05,0.025691,0,0,0
4.2,0.030361,2,0,0
4.35,0.293945,1,0,1
4.5,0.114491,0,1,1
4.65,0.299784,0,0,1
4.8,0.044374,0,0,0
4.95,0.042039,0,1,0
5.1,0.6034,0,0,0
5.25,0.05722,2,0,0
5.4,0.140181,1,0,1
5.55,0.149523,0,0,1
5.7,0.165872,0,0,1
5.85,0.099259,0,0,0
6.0,0.101594,0,1,0
6.15,0.191562,2,0,1
6.3,0.198569,1,1,1
6.45,0.465655,1,0,2
6.6,0.136627,1,0,0
6.75,0.130788,1,1,0
6.9,0.702813,1,1,2
7.05,0.196233,1,1,1
7.2,0.753616,4,0,0
7.35,0.116775,4,1,0
7.5,0.200904,4,0,1
7.65,0.126117,4,0,0
7.8,0.128452,4,0,0
7.95,0.137795,4,0,0
8.1,0.130788,4,1,0
8.25,0.982963,7,1,0
8.4,0.210246,7,1,1
8.55,1.714111,7,3,0
8.7,0.644471,7,1,2
8.85,0.131956,7,0,0
9.0,0.301114,7,0,1
9.15,0.141298,10,0,0
9.3,0.145969,10,1,0
9.45,0.22893,10,0,1
9.6,0.14013,10,1,0
9.75,0.873662,10,0,0
9.9,0.152975,10,0,0
10.05,0.349402,10,0,1
10.2,0.159781,13,1,0
10.35,0.259119,13,0,1
10.5,0.198597,13,1,0
10.65,0.847156,13,0,0
10.8,0.249248,13,0,0
10.95,0.273581,13,0,0
11.1,0.269526,13,1,0
11.25,0.345151,13,0,1
11.4,0.270214,13,0,0
11.55,0.248292,13,3,0
11.7,1.22284,13,1,2
11.85,0.491106,13,2,1
12.0,0.415361,13,0,2
12.15,0.201738,13,1,0
12.3,0.363771,13,1,1
12.45,1.216176,13,1,0
12.6,0.93531,13,1,0
12.75,0.277593,13,0,1
12.9,0.180621,13,1,0
13.05,0.361804,13,0,1
13.2,0.160882,13,1,0
13.35,0.347802,13,0,1
13.5,0.757006,13,1,1
13.65,1.015319,13,0,0
13.8,0.18108,13,1,0
13.95,0.364845,13,0,1
14.1,0.231732,13,0,0
14.25,0.960921,13,0,1
14.4,0.450462,13,1,1
14.55,0.996013,13,0,0
14.7,0.333201,13,0,0
14.85,0.367575,13,0,0
15.0,0.390128,13,0,0
15.15,0.41259,13,0,0
15.3,0.428373,13,0,0
15.45,0.452634,13,0,0
15.6,0.450052,13,1,0
15.75,0.549857,13,0,1
15.9,0.492999,13,0,0
16.05,0.501223,13,0,0
16.2,0.513881,13,0,0
16.35,0.515986,13,0,0
16.5,0.527671,13,0,0
16.65,0.527797,13,1,0
