pod_id,item_id,qty,order_id,processed_time,task_type,trigger,opp_score
112,95,5,-76,47,1,,
112,306,10,-14,47,1,,
263,396,10,-14,62,1,,
300,51,12,-49,74,1,,
300,704,8,-18,74,1,,
300,108,7,-18,74,1,,
172,1170,11,-14,77,1,,
244,28,5,-19,91,1,,
244,28,7,-73,91,1,,
244,654,12,-19,91,1,,
244,217,10,-35,91,1,,
244,80,6,-35,91,1,,
244,390,6,-66,91,1,,
288,403,10,-92,91,1,,
69,20,1,-80,106,1,,
69,782,10,-14,106,1,,
136,26,7,-38,116,1,,
136,26,12,-43,116,1,,
87,241,8,-98,118,1,,
146,4,6,-48,124,1,,
146,4,7,-49,124,1,,
146,4,7,-53,124,1,,
146,123,11,-53,124,1,,
146,253,8,-49,124,1,,
222,265,9,-14,131,1,,
22,181,1,-21,147,1,,
22,524,8,-19,147,1,,
22,235,2,-66,147,1,,
22,17,11,-66,147,1,,
43,1,7,-53,168,1,,
43,1,10,-49,168,1,,
43,1,7,-58,168,1,,
43,35,11,-18,168,1,,
205,28,1,-73,175,1,,
205,75,12,-73,175,1,,
205,127,7,-35,175,1,,
275,680,8,-80,181,1,,
320,54,8,-80,193,1,,
347,30,5,-53,195,1,,
347,12,4,-48,195,1,,
347,421,10,-18,195,1,,
140,97,9,-19,223,1,,
140,41,7,-35,223,1,,
140,4,8,-42,223,1,,
140,823,12,-42,223,1,,
185,125,4,-91,234,1,,
185,857,8,-53,234,1,,
185,46,5,-2,234,1,,
185,46,6,-53,234,1,,
185,7,6,-53,234,1,,
306,52,7,-80,252,1,,
367,181,1,-21,252,1,,
367,1349,12,-21,252,1,,
367,141,4,-19,252,1,,
367,56,4,-42,252,1,,
371,1010,8,-89,263,1,,
226,216,5,-80,271,1,,
153,99,11,-19,279,1,,
153,200,8,-35,279,1,,
154,124,4,-88,294,1,,
64,1,2,-18,296,1,,
64,1,5,-91,296,1,,
64,1,6,-2,296,1,,
64,1,8,-30,296,1,,
64,1,3,-53,296,1,,
64,302,8,-91,296,1,,
64,150,6,-18,296,1,,
64,190,10,-18,296,1,,
268,81,9,-35,305,1,,
268,675,9,-35,305,1,,
109,95,1,-76,317,1,,
109,2,8,3,317,1,,
19,119,1,-49,321,1,,
19,119,5,-53,321,1,,
19,146,3,-53,321,1,,
19,522,8,-2,321,1,,
33,59,4,-95,324,1,,
229,103,9,-42,330,1,,
229,642,8,-42,330,1,,
206,164,10,-91,344,1,,
206,102,6,-18,344,1,,
200,74,2,-19,353,1,,
200,74,4,-35,353,1,,
200,210,10,-66,353,1,,
358,140,3,-14,357,1,,
235,78,7,-91,367,1,,
235,168,8,-18,367,1,,
203,47,4,-7,367,1,,
128,67,11,-73,376,1,,
128,3,4,-42,376,1,,
30,184,9,-7,380,1,,
295,337,4,-49,388,1,,
295,699,10,-2,388,1,,
98,93,2,-19,394,1,,
98,448,10,-66,394,1,,
334,136,8,-91,409,1,,
334,29,6,-53,409,1,,
29,1,5,-58,429,1,,
29,58,8,-49,429,1,,
6,181,1,-21,432,1,,
6,116,10,-42,432,1,,
6,0,9,-79,432,1,,
6,32,8,-4,432,1,,
104,39,4,5,433,1,,
269,170,2,-49,445,1,,
269,676,8,-49,445,1,,
101,122,10,-42,448,1,,
337,1321,8,-2,459,1,,
84,359,6,-42,465,1,,
84,153,4,-66,465,1,,
31,120,10,-36,467,1,,
131,67,6,-58,471,1,,
131,4,1,-53,471,1,,
204,47,10,2,481,1,,
320,54,5,-19,484,1,,
320,718,8,-42,484,1,,
15,1029,8,-2,485,1,,
32,58,2,-33,486,1,,
135,818,7,2,496,1,,
274,934,7,-53,498,1,,
43,35,9,-42,500,1,,
0,56,5,-9,504,1,,
310,177,10,-66,516,1,,
166,125,4,-91,522,1,,
166,203,3,-49,522,1,,
1,15,8,7,526,1,,
17,181,1,-21,531,1,,
17,118,8,-66,531,1,,
58,540,5,-58,535,1,,
283,106,7,-19,546,1,,
283,8,2,-66,546,1,,
167,125,4,-18,555,1,,
355,181,1,-21,561,1,,
355,227,8,-35,561,1,,
353,226,4,-91,563,1,,
196,627,4,-69,571,1,,
333,181,1,-21,577,1,,
333,281,8,-19,577,1,,
3,85,4,-69,578,1,,
169,125,4,-52,585,1,,
168,125,4,-18,595,1,,
2,0,8,12,597,1,,
4,85,4,-69,604,1,,
256,664,3,-53,607,1,,
12,181,1,-21,612,1,,
12,117,7,-96,612,1,,
348,225,3,-49,619,1,,
61,190,6,-21,621,1,,
170,125,2,-18,626,1,,
11,117,7,-73,633,1,,
11,181,1,-21,633,1,,
171,125,3,-52,641,1,,
171,204,4,0,641,1,,
136,372,6,-21,642,1,,
128,25,6,0,650,1,,
137,372,6,-66,659,1,,
195,496,6,-19,677,1,,
172,204,1,0,685,1,,
172,157,12,-8,685,1,,
54,538,2,-30,689,1,,
105,1106,1,-2,692,1,,
138,585,6,-61,694,1,,
90,1093,2,-49,698,1,,
