tick,energy,job_queue_len,stop_and_go,turning
0.15,0.0,3,0,0
0.3,26.096857,2,0,1
0.45,1.16775,1,0,0
0.6,28.043107,0,0,1
0.75,28.821607,0,0,1
0.9,3.50325,0,0,0
1.05,4.28175,0,0,0
1.2,4.28175,2,0,0
1.35,606.094907,1,0,1
1.5,3.50325,0,0,0
1.65,29.600107,0,0,1
1.8,0.0,0,1,0
1.95,26.096857,0,0,1
2.1,1.16775,0,0,0
2.25,1.94625,2,0,0
2.4,89.807362,1,0,1
2.55,92.532112,0,0,1
2.7,35.049607,0,0,1
2.85,10.50975,0,0,0
3.0,11.28825,0,0,0
3.15,40.109857,0,0,1
3.3,16.3485,3,0,0
3.45,42.445357,2,1,1
3.6,71.656213,1,0,2
3.75,784.811707,0,0,1
3.9,26.07975,0,0,0
4.05,26.85825,0,0,0
4.2,28.41525,3,0,0
4.35,55.290607,2,0,1
4.5,113.551612,1,1,1
4.65,80.608963,0,0,2
4.8,30.3615,0,0,0
4.95,35.742453,0,0,0
5.1,35.307505,0,1,0
5.25,67.197414,3,0,1
5.4,74.936716,2,0,1
5.55,107.605124,2,0,2
5.7,62.761463,2,0,0
5.85,71.668515,2,0,0
6.0,73.614765,2,1,0
6.15,103.993372,6,0,1
6.3,81.789015,6,0,0
6.45,84.948713,6,0,0
6.6,84.605161,6,1,0
6.75,112.304716,6,0,1
6.9,84.261609,6,1,0
7.05,113.083216,6,0,1
7.2,75.90375,10,1,0
7.35,107.936494,10,0,1
7.5,85.537396,10,0,0
7.65,90.013654,10,0,0
7.8,93.711412,10,1,0
7.95,122.727527,10,1,1
8.1,794.651818,10,1,0
8.25,937.764407,14,1,0
8.4,830.111785,14,0,0
8.55,109.086203,14,1,0
8.7,138.102318,14,0,1
8.85,110.837711,14,0,0
9.0,105.388211,14,2,0
9.15,951.012401,18,0,1
9.3,108.777216,18,1,0
9.45,659.822319,18,0,0
9.6,112.578321,18,0,0
9.75,110.197123,18,1,0
9.9,138.65436,18,0,1
10.05,141.769637,18,1,1
10.2,230.021275,21,1,2
10.35,133.014182,21,2,1
10.5,135.545701,21,0,1
10.65,107.502594,21,1,0
10.8,555.049969,21,2,0
10.95,740.110854,21,0,2
11.1,95.389103,21,0,0
11.25,101.81219,22,1,1
11.4,101.81219,22,0,1
11.55,77.661584,22,0,0
11.7,59.464672,22,2,0
11.85,116.658188,22,1,2
12.0,98.176284,22,0,1
12.15,79.694379,23,0,0
12.3,88.087832,23,0,0
12.45,92.245232,23,0,0
12.6,100.020909,23,0,0
12.75,195.496101,23,0,1
12.9,107.278304,23,1,0
13.05,116.803664,23,0,0
13.2,111.674186,23,1,0
13.35,147.12388,23,1,1
13.5,937.719746,23,1,0
13.65,686.424086,23,0,0
13.8,136.489808,23,0,0
13.95,126.805817,23,1,0
14.1,128.580247,23,3,1
14.25,747.527188,23,0,2
14.4,93.404555,23,1,0
14.55,123.101798,23,1,1
14.7,959.6165,23,1,0
14.85,74.16216,23,1,0
15.0,102.594516,23,0,1
15.15,78.336489,23,0,0
15.3,103.437823,23,0,1
15.45,166.58903,23,0,1
15.6,81.282621,23,1,0
15.75,107.162455,23,0,1
15.9,83.174753,23,0,0
16.05,173.567765,23,1,1
16.2,124.988661,23,0,1
16.35,113.78475,23,0,0
16.5,153.297038,23,0,1
16.65,129.49741,23,2,0
16.8,1038.344027,23,1,1
16.95,174.370901,23,0,1
17.1,167.05675,23,1,0
17.25,792.863339,23,1,0
17.4,904.276589,23,2,0
17.55,231.111705,23,0,2
17.7,191.053304,23,0,0
17.85,193.645896,23,0,0
18.0,194.496618,23,0,0
18.15,199.56807,23,0,0
18.3,210.291075,23,0,0
18.45,195.205418,23,1,0
18.6,238.178663,23,1,2
18.75,221.455566,23,0,1
18.9,198.667564,23,1,0
19.05,258.176989,23,0,2
19.2,208.637638,23,0,0
19.35,221.991626,23,0,0
19.5,222.854274,23,0,0
19.65,164.391201,23,4,0
19.8,232.202496,23,0,2
19.95,188.366814,23,0,0
20.1,179.503455,23,1,0
20.25,212.009227,23,0,1
20.4,205.075483,23,1,0
20.55,233.129593,23,1,1
20.7,237.057484,23,1,1
20.85,239.2299,23,2,1
21.0,255.305435,23,0,1
21.15,237.972799,23,0,0
21.3,241.715507,23,0,0
21.45,246.480823,23,0,0
21.6,259.732617,23,1,0
21.75,253.931764,23,1,0
21.9,289.322416,23,0,1
22.05,277.113108,23,0,0
22.2,284.972128,23,1,0
22.35,897.130971,23,1,0
22.5,320.255156,23,0,1
22.65,301.021754,23,1,0
22.8,352.719513,23,0,1
22.95,329.759136,23,1,0
23.1,369.544739,23,0,1
23.25,356.894797,23,0,0
23.4,365.460134,23,0,0
23.55,359.932768,23,0,0
23.7,364.575742,23,1,0
23.85,1392.098367,23,1,0
24.0,383.913506,23,1,1
24.15,386.44114,23,0,1
24.3,361.395546,23,0,0
24.45,348.630591,23,1,0
24.6,385.16127,23,0,1
24.75,365.257545,23,0,0
24.9,370.060777,23,0,0
25.05,359.20438,23,1,0
25.2,317.519107,23,2,0
25.35,343.953545,23,0,1
25.5,306.787897,23,1,0
25.65,427.267434,23,0,2
25.8,319.928845,23,0,0
25.95,305.026802,23,1,0
26.1,320.439054,23,1,1
26.25,321.235623,23,1,1
26.4,331.743917,23,0,1
26.55,293.532028,23,1,0
26.7,298.989842,23,0,0
26.85,308.446562,23,0,0
27.0,300.475551,23,1,0
27.15,334.400606,23,0,1
27.3,303.29724,23,0,0
27.45,294.833123,23,1,0
27.6,333.532556,23,0,1
27.75,303.89122,23,1,0
27.9,312.717175,23,0,0
28.05,324.985615,23,0,0
28.2,330.810465,23,1,0
28.35,375.609173,23,0,1
28.5,363.042163,23,0,0
28.65,369.210748,23,0,0
28.8,376.439635,23,0,0
28.95,346.210051,23,2,0
29.1,373.30876,23,1,1
29.25,389.13589,23,0,1
29.4,370.674702,23,1,0
29.55,365.500627,23,1,0
29.7,398.590788,23,0,1
29.85,369.611318,23,0,0
30.0,364.74289,23,0,0
30.15,374.483202,23,0,0
30.3,362.910422,23,1,0
30.45,395.668716,23,0,1
30.6,368.621988,23,0,0
30.75,349.168838,23,1,0
30.9,367.994084,23,1,1
31.05,367.508759,23,2,1
31.2,404.940436,23,0,2
31.35,360.421394,23,0,0
31.5,370.115899,23,0,0
31.65,381.235572,23,0,0
31.8,395.441119,23,0,0
31.95,383.367767,23,1,0
32.1,418.72745,23,0,1
32.25,414.345111,23,0,0
32.4,425.690176,23,0,0
32.55,423.211681,23,0,0
32.7,430.221186,23,0,0
32.85,440.259231,23,0,0
33.0,453.02843,23,0,0
33.15,467.183545,23,0,0
33.3,480.753967,23,0,0
33.45,474.352058,23,1,0
33.6,489.377498,23,0,0
33.75,502.4752,23,0,0
33.9,515.729271,23,0,0
34.05,517.328018,23,1,0
34.2,546.731172,23,0,1
34.35,531.886793,23,0,0
34.5,531.218218,23,0,0
34.65,525.925095,23,0,0
34.8,525.522174,23,0,0
34.95,517.304367,23,0,0
