tick,energy,job_queue_len,stop_and_go,turning
0.15,0.0,3,0,0
0.3,26.096857,2,0,1
0.45,85.914862,1,0,1
0.6,26.096857,0,0,1
0.75,26.096857,0,0,1
0.9,0.0,0,0,0
1.05,0.0,0,0,0
1.2,0.0,3,0,0
1.35,85.914862,2,0,1
1.5,26.096857,1,0,1
1.65,26.096857,0,0,1
1.8,26.096857,0,0,1
1.95,0.0,0,0,0
2.1,1.16775,0,0,0
2.25,1.94625,3,0,0
2.4,89.807362,2,0,1
2.55,32.714107,1,0,1
2.7,94.867612,0,0,1
2.85,36.606607,0,0,1
3.0,11.28825,0,0,0
3.15,12.84525,0,0,0
3.3,14.7915,3,0,0
3.45,39.331357,2,1,1
3.6,68.931463,1,0,2
3.75,106.155862,0,0,1
3.9,45.170107,0,1,1
4.05,725.45485,0,0,0
4.2,24.52275,3,0,0
4.35,111.605362,2,0,1
4.5,51.787357,1,0,1
4.65,54.122857,0,0,1
4.8,52.176607,0,1,1
4.95,50.230357,0,1,1
5.1,47.505607,0,1,1
5.25,47.894857,4,0,1
5.4,22.96575,4,1,0
5.55,52.955107,4,0,1
5.7,29.583,4,1,0
5.85,86.447713,4,0,2
6.0,38.53575,4,0,0
6.15,37.368,8,1,0
6.3,68.525107,8,0,1
6.45,47.4885,8,0,0
6.6,48.267,8,1,0
6.75,78.645607,8,0,1
6.9,56.8305,8,0,0
7.05,60.33375,8,1,0
7.2,91.101607,12,0,1
7.35,69.2865,12,0,0
7.5,68.89725,12,1,0
7.65,106.57986,12,0,1
7.8,87.16884,12,0,0
7.95,88.015925,12,1,0
8.1,120.409368,12,0,1
8.25,90.877847,16,2,0
8.4,135.28656,16,2,2
8.55,810.096748,16,1,1
8.7,768.109001,16,1,0
8.85,106.007118,16,0,1
9.0,65.78325,16,1,0
9.15,92.658607,20,0,1
9.3,66.1725,20,1,0
9.45,94.994107,20,0,1
9.6,69.67575,20,0,0
9.75,67.7295,20,1,0
9.9,776.64974,20,0,0
10.05,67.7295,20,1,0
10.2,97.718857,24,0,1
10.35,101.222107,24,0,1
10.5,163.375612,24,0,1
10.65,80.964,24,0,0
10.8,84.8565,24,0,0
10.95,93.328254,24,0,0
11.1,97.67859,24,0,0
11.25,101.639675,24,0,0
11.4,107.547011,24,0,0
11.55,110.729597,24,1,0
11.7,906.193495,24,2,1
11.85,806.495705,24,0,1
12.0,110.546105,24,1,0
12.15,144.022768,24,0,1
12.3,125.852894,24,0,0
12.45,128.651041,24,0,0
12.6,129.892188,24,0,0
12.75,131.911835,24,0,0
12.9,126.073085,24,1,0
13.05,802.985038,24,2,0
13.2,165.348151,24,0,2
13.35,111.597438,24,0,0
13.5,120.042383,24,1,1
13.65,205.567995,24,0,2
13.8,92.60089,24,2,0
13.95,833.050292,24,0,1
14.1,99.63104,24,1,0
14.25,799.763966,24,1,0
14.4,94.983691,24,1,0
14.55,810.691031,24,0,0
14.7,89.133116,24,0,0
14.85,114.451472,24,0,1
15.0,91.799797,24,1,0
15.15,740.920206,24,1,0
15.3,117.792393,24,0,1
15.45,103.483631,24,0,0
15.6,114.261901,24,0,0
15.75,146.76424,24,1,1
15.9,148.407684,24,1,1
16.05,176.913438,24,1,2
16.2,153.121393,24,0,1
16.35,142.080745,24,1,1
16.5,146.825142,24,0,1
16.65,114.118844,24,1,0
16.8,148.861628,24,0,1
16.95,176.244637,24,1,1
17.1,99.893169,24,0,0
17.25,106.920525,24,0,0
17.4,110.435601,24,0,0
17.55,113.100266,24,1,0
17.7,778.977692,24,0,0
17.85,136.576552,24,0,0
18.0,134.961679,24,1,0
18.15,184.096935,24,0,1
18.3,182.840503,24,0,0
18.45,186.918932,24,2,0
18.6,204.677397,24,0,0
18.75,216.272711,24,0,0
18.9,210.886308,24,1,0
19.05,242.186036,24,1,1
19.2,235.608735,24,1,1
19.35,242.810358,24,0,1
19.5,235.717296,24,1,1
19.65,242.117968,24,0,1
19.8,216.812659,24,0,0
19.95,222.116579,24,0,0
20.1,213.344908,24,2,0
20.25,243.739513,24,0,1
20.4,217.447502,24,0,0
20.55,214.445964,24,0,0
20.7,216.288098,24,0,0
20.85,224.2729,24,0,0
21.0,221.051607,24,0,0
21.15,199.746487,24,1,0
21.3,228.569791,24,0,1
21.45,217.299404,24,1,0
21.6,216.190166,24,1,0
21.75,252.149621,24,0,1
21.9,240.405284,24,0,0
22.05,237.329073,24,1,0
22.2,248.128739,24,1,1
22.35,204.219455,24,3,1
22.5,921.520916,24,0,1
22.65,155.676859,24,2,0
22.8,165.376248,24,1,1
22.95,155.868684,24,0,1
23.1,129.352434,24,1,0
23.25,136.384563,24,0,0
23.4,119.429436,24,2,0
23.55,858.890705,24,0,1
23.7,134.893587,24,0,0
23.85,124.045614,24,2,0
24.0,161.949918,24,0,1
24.15,119.064631,24,1,0
24.3,214.014218,24,0,1
24.45,124.786832,24,1,0
24.6,162.975848,24,1,1
24.75,825.926568,24,0,0
24.9,140.771811,24,1,0
25.05,152.172445,24,0,0
25.2,162.016079,24,0,0
25.35,205.968266,24,1,1
25.5,902.4204,24,0,0
25.65,204.644758,24,1,0
25.8,929.004467,24,0,0
25.95,231.008762,24,0,0
26.1,238.592216,24,0,0
26.25,239.826582,24,1,0
26.4,954.629898,24,0,0
26.55,265.460384,24,0,0
26.7,279.64337,24,0,0
26.85,273.864284,24,1,0
27.0,306.904489,24,0,1
27.15,280.25559,24,1,0
27.3,322.185587,24,0,1
27.45,303.218078,24,0,0
27.6,387.383424,24,1,1
27.75,331.994882,24,0,1
27.9,293.052032,24,1,0
28.05,313.515258,24,1,1
28.2,324.575044,24,1,2
28.35,294.165368,24,0,1
28.5,250.982226,24,1,0
28.65,243.915435,24,2,1
28.8,268.052807,24,0,2
28.95,199.452587,24,1,0
29.1,224.206267,24,1,1
29.25,218.539363,24,1,1
29.4,169.097962,24,1,0
29.55,171.440865,24,1,0
29.7,889.251403,24,0,0
29.85,197.284002,24,0,0
30.0,221.893457,24,0,0
30.15,244.785514,24,0,0
30.3,258.949987,24,0,0
30.45,278.361869,24,0,0
30.6,310.43515,24,0,0
30.75,335.457666,24,0,0
30.9,341.02783,24,1,0
31.05,389.786417,24,0,1
31.2,389.536671,24,0,0
31.35,397.565774,24,1,0
31.5,465.08468,24,0,2
31.65,428.139843,24,0,0
31.8,434.83787,24,1,0
31.95,468.910218,24,0,1
32.1,421.04104,24,1,0
32.25,424.900247,24,1,1
32.4,404.842626,24,1,1
32.55,366.15055,24,1,0
32.7,343.591341,24,1,0
32.85,360.966113,24,0,1
33.0,317.206236,24,0,0
33.15,294.339052,24,1,0
33.3,324.043435,24,0,1
33.45,294.386498,24,0,0
33.6,287.409643,24,0,0
33.75,269.479924,24,1,0
33.9,256.976996,24,1,0
34.05,255.329448,24,1,0
34.2,280.232763,24,1,1
34.35,279.782276,24,1,1
34.5,262.17648,24,1,0
34.65,271.469964,24,1,0
34.8,303.517161,24,1,1
34.95,325.686817,24,0,1
