tick,energy,job_queue_len,stop_and_go,turning
0.15,0.0,2,0,0
0.3,0.930728,1,0,1
0.45,0.0,0,0,0
0.6,0.003503,0,0,0
0.75,0.005839,0,0,0
0.9,0.008174,0,0,0
1.05,0.01051,0,0,0
1.2,0.012845,2,0,0
1.35,0.27059,1,0,1
1.5,0.014013,0,0,0
1.65,0.094639,0,0,1
1.8,0.018684,0,0,0
1.95,0.01051,0,1,0
2.1,0.286429,0,0,2
2.25,0.021019,2,0,0
2.4,0.283435,1,0,1
2.55,0.288106,0,0,1
2.7,0.113323,0,0,1
2.85,0.035032,0,0,0
3.0,0.030361,0,0,0
3.15,0.030362,0,0,0
3.3,0.030362,2,0,0
3.45,0.278764,1,1,1
3.6,0.177601,0,0,2
3.75,0.101646,0,0,1
3.9,0.037776,0,0,0
4.05,0.045833,0,0,0
4.2,0.053889,2,0,0
4.35,0.132063,1,1,1
4.5,0.149461,0,0,1
4.65,0.159971,0,0,1
4.8,0.082966,0,0,0
4.95,0.089972,0,0,0
5.1,0.096979,0,0,0
5.25,0.065394,2,2,0
5.4,0.96998,1,0,2
5.55,0.081742,0,0,0
5.7,0.175214,0,0,1
5.85,0.101594,0,1,0
6.0,0.181053,0,1,1
6.15,0.188059,2,0,1
6.3,0.37452,1,0,1
6.45,0.197401,1,1,1
6.6,0.123782,1,0,0
6.75,0.108601,1,2,0
6.9,1.627167,1,2,0
7.05,0.250001,1,1,2
7.2,0.709448,4,1,2
7.35,0.188349,4,0,1
7.5,0.12629,4,0,0
7.65,0.130843,4,1,0
7.8,0.718983,4,0,0
7.95,0.163306,4,0,0
8.1,0.176033,4,0,0
8.25,0.189929,7,0,0
8.4,0.202657,7,0,0
8.55,0.204875,7,1,0
8.7,1.022293,7,0,3
8.85,0.225894,7,0,0
9.0,0.234069,7,0,0
9.15,0.245746,10,0,0
9.3,0.255088,10,0,0
9.45,0.236404,10,2,0
9.6,0.473804,10,1,2
9.75,0.331043,10,0,1
9.9,0.26443,10,0,0
10.05,0.276108,10,0,0
10.2,0.258591,13,1,0
10.35,0.252753,13,1,0
10.5,0.346017,13,0,1
10.65,0.280823,13,0,0
10.8,0.293919,13,0,0
10.95,0.287163,13,1,0
11.1,0.369326,13,0,1
11.25,0.285196,13,1,0
11.4,0.267333,13,1,0
11.55,0.343342,13,0,1
11.7,0.265105,13,0,0
11.85,0.210778,13,3,0
12.0,0.658149,13,1,3
12.15,0.303545,13,0,1
12.3,0.217425,13,1,0
12.45,0.2995,13,0,1
12.6,0.235386,13,0,0
12.75,0.185404,13,3,0
12.9,1.388402,13,0,2
13.05,0.19108,13,0,0
13.2,0.18057,13,1,0
13.35,0.242943,13,1,1
13.5,0.309203,13,1,1
13.65,0.149472,13,0,0
13.8,0.166781,13,0,0
13.95,0.186884,13,0,0
14.1,0.196477,13,1,0
14.25,1.094323,13,0,0
14.4,0.233179,13,0,0
14.55,0.240437,13,1,0
14.7,0.345395,13,1,1
14.85,0.369874,13,0,1
15.0,0.314894,13,1,0
15.15,0.89444,13,0,0
15.3,0.340322,13,2,0
15.45,0.517905,13,0,2
15.6,0.375432,13,0,0
15.75,0.387007,13,0,0
15.9,0.396247,13,0,0
16.05,0.580961,13,1,1
16.2,0.582403,13,0,1
16.35,0.391727,13,0,0
16.5,0.398812,13,0,0
16.65,0.395388,13,1,0
16.8,1.108522,13,1,0
16.95,0.575354,13,0,1
17.1,0.381312,13,0,0
17.25,0.383625,13,1,0
17.4,0.99807,13,0,0
17.55,0.390352,13,0,0
17.7,0.382295,13,0,0
17.85,0.377279,13,1,0
18.0,1.061362,13,0,0
18.15,0.40091,13,0,0
18.3,0.371169,13,2,0
18.45,0.607186,13,0,2
18.6,0.547168,13,1,1
18.75,0.43722,13,2,1
18.9,0.982346,13,0,1
19.05,0.35181,13,1,0
19.2,0.488254,13,2,1
19.35,0.608595,13,0,2
19.5,0.34377,13,0,0
19.65,0.355415,13,0,0
19.8,0.372204,13,0,0
19.95,0.383109,13,0,0
20.1,0.393817,13,0,0
20.25,0.412291,13,0,0
20.4,0.44113,13,0,0
20.55,0.46014,13,0,0
20.7,0.9598,13,0,1
20.85,0.475715,13,0,0
21.0,0.489234,13,0,0
21.15,0.484934,13,1,0
21.3,0.659631,13,0,1
21.45,0.511012,13,0,0
21.6,0.493623,13,2,0
21.75,1.503613,13,2,1
21.9,0.818782,13,0,2
22.05,0.45915,13,0,0
22.2,0.44963,13,1,0
22.35,0.50754,13,1,1
22.5,0.587092,13,0,1
22.65,0.425568,13,0,0
22.8,0.423233,13,0,0
22.95,0.413724,13,0,0
23.1,0.408371,13,0,0
23.25,0.405349,13,1,0
23.4,0.477227,13,1,1
23.55,0.974018,13,0,1
23.7,0.433526,13,0,0
23.85,0.446358,13,0,0
24.0,0.466874,13,0,0
24.15,0.494387,13,0,0
24.3,0.513854,13,1,0
24.45,1.270274,13,0,0
24.6,0.543346,13,0,0
24.75,0.533151,13,1,0
24.9,0.74226,13,0,1
25.05,0.552337,13,0,0
25.2,0.522162,13,1,0
25.35,0.626958,13,2,1
25.5,0.731741,13,0,2
25.65,0.51354,13,0,0
25.8,0.513315,13,0,0
25.95,0.487344,13,1,0
26.1,0.490656,13,0,0
26.25,1.041458,13,2,1
26.4,0.54575,13,0,1
26.55,0.44948,13,1,0
26.7,0.596147,13,1,1
26.85,0.635015,13,0,1
27.0,0.450653,13,0,0
27.15,0.456411,13,0,0
27.3,0.465623,13,0,0
27.45,0.467932,13,1,0
27.6,0.567269,13,0,1
27.75,0.498096,13,0,0
27.9,0.467965,13,1,0
28.05,0.647526,13,1,1
28.2,0.971047,13,0,0
28.35,0.435628,13,0,0
28.5,0.410584,13,1,0
28.65,0.515407,13,1,1
28.8,0.555133,13,0,1
28.95,0.356022,13,2,0
29.1,0.49801,13,0,1
29.25,0.335008,13,0,0
29.4,0.322318,13,1,0
29.55,0.433449,13,3,1
29.7,0.62359,13,0,2
29.85,0.300069,13,0,0
30.0,0.468718,13,0,1
30.15,0.339864,13,0,0
30.3,0.30346,13,1,0
30.45,0.309739,13,0,0
30.6,0.293416,13,1,0
30.75,0.297446,13,1,0
30.9,0.370158,13,1,1
31.05,0.481218,13,0,1
31.2,0.316047,13,0,0
31.35,0.326388,13,0,0
31.5,0.344836,13,0,0
31.65,0.369086,13,0,0
31.8,0.396956,13,1,0
31.95,0.503169,13,0,1
32.1,0.422199,13,1,0
32.25,0.425864,13,1,0
32.4,0.568287,13,2,1
32.55,0.512652,13,0,1
32.7,0.461363,13,0,0
32.85,0.491867,13,0,0
33.0,0.509455,13,0,0
33.15,0.496653,13,1,0
33.3,0.651332,13,0,1
33.45,0.506099,13,0,0
33.6,0.514101,13,0,0
33.75,0.51802,13,0,0
33.9,0.478403,13,2,0
34.05,0.84289,13,0,2
34.2,0.504161,13,0,0
34.35,0.504158,13,0,0
34.5,0.498905,13,0,0
34.65,0.501089,13,0,0
34.8,0.51351,13,0,0
34.95,0.488403,13,2,0
35.1,1.03457,13,0,0
35.25,0.491357,13,0,0
35.4,0.503279,13,0,0
35.55,0.512519,13,0,0
35.7,0.480249,13,1,0
35.85,0.500237,13,0,0
36.0,0.520231,13,0,0
36.15,0.538478,13,0,0
36.3,0.539279,13,1,0
36.45,0.719248,13,0,1
36.6,0.560527,13,0,0
36.75,0.57479,13,0,0
36.9,0.724255,13,0,1
37.05,0.5773,13,0,0
37.2,0.581466,13,0,0
37.35,0.577652,13,0,0
37.5,0.573839,13,0,0
37.65,0.537748,13,1,0
37.8,0.685575,13,0,1
37.95,0.497464,13,1,0
38.1,0.633136,13,1,1
38.25,0.618529,13,0,1
38.4,0.482838,13,1,0
38.55,1.184174,13,0,0
38.7,0.496635,13,0,0
38.85,0.489679,13,1,0
39.0,1.189942,13,0,0
39.15,0.491814,13,0,0
39.3,0.494791,13,0,0
39.45,0.493854,13,0,0
39.6,0.48469,13,0,0
39.75,0.477959,13,0,0
39.9,0.477832,13,0,0
40.05,0.455583,13,1,0
40.2,0.608721,13,0,1
40.35,1.024189,13,0,1
40.5,0.422844,13,2,0
40.65,0.61936,13,0,1
40.8,0.573272,13,1,1
40.95,0.596115,13,0,1
41.1,0.408188,13,0,0
41.25,0.388188,13,1,0
41.4,0.36943,13,0,0
41.55,0.364001,13,0,0
41.7,0.362384,13,0,0
41.85,0.310119,13,2,0
42.0,0.243265,13,2,0
42.15,0.756463,13,0,0
42.3,0.250244,13,0,0
42.45,0.263749,13,0,0
42.6,0.255691,13,1,0
42.75,0.276133,13,0,0
42.9,0.269351,13,2,0
43.05,0.578031,13,0,2
43.2,0.333391,13,0,0
43.35,0.354533,13,0,0
43.5,0.366084,13,0,0
43.65,0.390369,13,0,0
43.8,0.401655,13,0,0
43.95,0.394902,13,1,0
44.1,0.582386,13,0,1
44.25,0.426727,13,0,0
44.4,0.42653,13,0,0
44.55,0.395866,13,1,0
44.7,0.533118,13,0,1
44.85,0.389995,13,0,0
45.0,0.369383,13,1,0
45.15,0.534685,13,0,1
45.3,0.325676,13,2,0
45.45,0.655,13,0,2
45.6,0.344333,13,1,0
45.75,0.458756,13,1,1
45.9,0.312511,13,0,0
46.05,0.325336,13,0,0
46.2,0.338738,13,0,0
46.35,0.31849,13,1,0
46.5,0.306748,13,1,0
46.65,0.316956,13,0,0
46.8,0.329949,13,0,0
46.95,0.355585,13,0,0
47.1,0.381301,13,0,0
47.25,0.408669,13,0,0
47.4,0.357948,13,2,0
47.55,0.555931,13,0,1
47.7,0.405489,13,0,0
47.85,0.397885,13,1,0
48.0,0.367655,13,1,0
48.15,0.373593,13,0,0
48.3,0.381823,13,0,0
48.45,0.353492,13,1,0
48.6,0.353672,13,0,0
48.75,0.357362,13,0,0
48.9,0.375045,13,0,0
49.05,0.36389,13,1,0
49.2,0.551887,13,1,1
49.35,0.555207,13,0,1
49.5,0.400567,13,0,0
49.65,0.417556,13,0,0
49.8,0.419147,13,1,0
49.95,0.577976,13,0,1
50.1,0.446032,13,0,0
50.25,0.450584,14,0,0
50.4,0.407672,14,1,0
50.55,0.423043,14,0,0
50.7,0.439316,14,0,0
50.85,0.444342,14,0,0
51.0,0.443202,14,0,0
51.15,0.452234,14,0,0
51.3,0.474944,14,0,0
51.45,0.481391,14,0,0
51.6,0.452276,14,1,0
51.75,0.443042,14,1,0
51.9,0.413661,14,2,0
52.05,0.610481,14,0,1
52.2,0.429614,14,0,0
52.35,0.409042,14,1,0
52.5,0.399739,14,0,0
52.65,0.388999,14,0,0
52.8,0.395968,14,0,0
52.95,0.373411,14,1,0
53.1,0.348232,14,1,0
53.25,0.490334,14,0,1
53.4,0.335527,14,0,0
53.55,0.312076,14,1,0
53.7,0.313352,14,0,0
53.85,0.298542,14,1,0
54.0,0.298761,14,0,0
54.15,0.289446,14,1,0
54.3,0.409017,14,1,1
54.45,0.464089,14,0,1
54.6,0.297291,14,0,0
54.75,0.293286,14,1,0
54.9,0.298727,14,0,0
55.05,0.3065,14,0,0
55.2,0.289337,14,1,0
55.35,0.282179,14,0,0
55.5,0.271879,14,0,0
55.65,0.240587,14,1,0
55.8,0.239699,14,0,0
55.95,0.223126,14,1,0
56.1,0.387718,14,0,1
56.25,0.261198,14,0,0
56.4,0.262787,14,1,0
56.55,0.266472,14,0,0
56.7,0.261316,14,1,0
56.85,0.407509,14,1,1
57.0,0.420637,14,1,1
57.15,0.232426,14,0,0
57.3,0.248034,15,0,0
57.45,0.261629,15,0,0
57.6,0.261473,15,0,0
57.75,0.255815,15,0,0
57.9,0.264731,15,0,0
58.05,0.247591,15,1,0
58.2,0.409677,15,0,1
58.35,0.204357,15,2,0
58.5,0.375103,15,0,1
58.65,0.207249,15,0,0
58.8,0.220215,15,0,0
58.95,0.184539,15,2,0
59.1,0.331634,15,2,1
59.25,0.176195,15,0,0
59.4,0.185821,15,0,0
59.55,0.193535,15,0,0
59.7,0.195525,15,0,0
59.85,0.190113,15,1,0
60.0,0.201771,15,0,0
60.15,0.180845,15,1,0
60.3,0.393114,15,0,1
60.45,0.213893,15,0,0
60.6,0.228812,15,0,0
60.75,0.243732,15,0,0
60.9,0.266586,15,0,0
61.05,0.293477,15,0,0
61.2,0.292374,15,1,0
61.35,0.466116,15,0,1
61.5,0.316671,15,0,0
61.65,0.32685,15,0,0
61.8,0.302088,15,1,0
61.95,0.434973,15,0,1
62.1,0.288642,15,0,0
62.25,0.297175,15,0,0
62.4,0.280848,15,1,0
62.55,0.398549,15,1,1
62.7,0.429705,15,0,1
62.85,0.25096,15,0,0
63.0,0.210245,15,3,0
63.15,0.53869,15,0,2
63.3,0.232291,15,0,0
63.45,0.244279,15,0,0
63.6,0.212816,15,1,0
63.75,0.232517,15,0,0
63.9,0.244882,15,0,0
64.05,0.257248,15,0,0
64.2,0.261987,15,0,0
64.35,0.245989,15,1,0
64.5,0.267495,15,0,0
64.65,0.252998,15,1,0
64.8,0.248754,15,1,0
64.95,0.231872,15,1,0
65.1,0.2475,15,0,0
65.25,0.256093,15,0,0
65.4,0.279297,15,0,0
65.55,0.299538,15,0,0
65.7,0.304727,15,0,0
65.85,0.305178,15,0,0
66.0,0.317161,15,0,0
66.15,0.317134,15,0,0
66.3,0.295136,15,1,0
66.45,0.403905,15,2,1
66.6,1.296943,15,0,1
66.75,0.248128,14,0,0
66.9,0.237685,14,0,0
67.05,0.236722,14,0,0
67.2,0.23576,14,0,0
