pod_id,item_id,qty,order_id,processed_time,task_type,trigger,opp_score,trip_start,trip_duration
162,1613,8,17,3698,1,,
409,79,1,199,3698,1,,
409,76,2,146,3698,1,,
182,113,5,216,3708,1,,
359,12,6,127,3738,1,,
359,12,12,88,3738,1,,
439,268,3,14,3742,1,,
159,1600,6,127,3747,1,,
392,415,2,14,3748,1,,
443,386,3,127,3758,1,,
443,384,4,127,3758,1,,
454,612,2,178,3767,1,,
338,287,10,88,3772,1,,
399,768,6,127,3781,1,,
451,559,8,-59,3789,1,,
451,543,8,14,3789,1,,
384,21,5,127,3789,1,,
472,953,6,88,3798,1,,
432,2998,4,127,3805,1,,
361,11,3,-12,3811,1,,
483,1130,8,216,3811,1,,
289,677,6,190,3818,1,,
0,37,9,162,3831,1,,
411,101,8,143,3838,1,,
411,106,7,143,3838,1,,
229,321,12,162,3848,1,,
403,977,3,162,3853,1,,
320,91,3,162,3859,1,,
391,309,9,143,3881,1,,
282,2,4,162,3883,1,,
282,20,12,162,3883,1,,
470,906,9,127,3883,1,,
173,153,7,217,3895,1,,
276,461,9,191,3898,1,,
285,211,7,143,3910,1,,
362,121,11,162,3916,1,,
77,58,6,236,3919,1,,
382,17,3,195,3929,1,,
382,17,4,186,3929,1,,
364,254,8,224,3930,1,,
393,316,9,236,3935,1,,
280,470,8,236,3947,1,,
363,2704,2,191,3948,1,,
363,69,10,238,3948,1,,
410,86,9,167,3955,1,,
424,2966,2,88,3960,1,,
53,4,12,218,3964,1,,
437,174,2,186,3964,1,,
97,1240,7,238,3966,1,,
431,893,1,119,3968,1,,
456,654,11,94,3979,1,,
180,166,6,218,3997,1,,
180,14,7,189,3997,1,,
388,171,6,238,4017,1,,
388,188,6,-68,4017,1,,
41,5,4,222,4024,1,,
41,5,12,189,4024,1,,
443,370,10,-12,4035,1,,
443,385,8,-19,4035,1,,
390,266,10,231,4038,1,,
409,92,4,243,4042,1,,
78,129,7,-68,4045,1,,
78,58,4,-68,4045,1,,
78,9,10,-68,4045,1,,
458,693,6,141,4061,1,,
421,387,9,231,4063,1,,
365,254,5,172,4069,1,,
326,530,9,189,4078,1,,
418,241,9,-68,4083,1,,
110,1325,6,236,4087,1,,
154,1568,6,-68,4094,1,,
422,308,4,240,4102,1,,
425,519,9,168,4104,1,,
450,525,10,-68,4110,1,,
384,53,3,172,4118,1,,
288,2,6,218,4118,1,,
52,1491,6,201,4122,1,,
319,0,4,172,4128,1,,
259,2153,3,217,4129,1,,
143,1511,4,168,4135,1,,
408,35,5,218,4150,1,,
408,-1,-1,-999,4150,2,v14_piggyback,5.0,4150,0
