tick,energy,job_queue_len,stop_and_go,turning,load_mass,moving_robots
15097.05,0.482865,17,0,0,3666.183,14
15097.2,0.490861,17,0,0,3666.183,14
15097.35,0.488969,17,0,0,4036.099,16
15097.5,0.510225,17,0,0,4036.099,16
15097.65,0.530761,17,0,0,4036.099,16
15097.8,0.511828,17,1,0,3985.064,16
15097.95,0.681776,17,0,1,3985.064,16
15098.1,0.488756,17,1,0,3615.148,16
15098.25,0.481901,17,2,0,3274.337,14
15098.4,1.490995,17,0,1,3274.337,14
15098.55,0.489212,17,1,0,3274.337,13
15098.7,0.549521,17,1,1,2949.535,12
15098.85,0.635856,17,0,1,2949.535,12
15099.0,0.468183,17,0,0,2949.535,12
15099.15,0.468183,17,0,0,2949.535,12
15099.3,0.441589,17,1,0,2557.08,11
15099.45,0.432344,17,0,0,2557.08,11
15099.6,0.420763,17,0,0,3660.69,14
15099.75,0.427908,17,0,0,3660.69,14
15099.9,0.431155,17,0,0,3660.69,14
15100.05,0.436244,17,1,0,4424.519,15
15100.2,1.289894,18,1,0,4388.725,15
15100.35,0.611835,18,0,1,4388.725,16
15100.5,0.462812,18,1,0,4713.527,16
15100.65,0.541055,18,1,1,4790.164,16
15100.8,0.642102,18,0,1,4790.164,16
15100.95,0.50354,18,1,0,4790.164,15
15101.1,0.569961,18,1,1,4424.362,14
15101.25,0.657241,18,0,1,4424.362,14
15101.4,0.465432,18,1,0,4165.838,13
15101.55,0.446085,18,1,0,3742.82,12
15101.7,0.613246,18,1,1,3356.287,11
15101.85,0.601588,18,0,1,3791.795,12
15102.0,0.336031,18,3,0,2849.102,10
15102.15,0.716075,18,0,2,2849.102,10
15102.3,0.333674,18,0,0,2849.102,11
15102.45,0.33317,18,0,0,3142.381,12
15102.6,0.327064,18,1,0,2867.987,11
15102.75,0.333045,18,0,0,2867.987,12
15102.9,0.302929,18,1,0,3183.381,13
15103.05,0.480104,18,0,1,3183.381,13
15103.2,0.330971,18,0,0,3183.381,13
15103.35,0.298629,18,2,0,2825.538,12
15103.5,0.652634,18,1,2,2917.753,12
15103.65,0.893791,18,0,0,2917.753,12
15103.8,0.321683,17,1,0,3365.544,13
15103.95,0.549124,17,0,1,3365.544,13
15104.1,0.383998,17,0,0,3365.544,13
15104.25,0.401024,17,0,0,3365.544,13
15104.4,0.423038,17,0,0,3365.544,13
15104.55,0.42027,17,1,0,3365.544,12
15104.7,0.511495,17,0,1,3690.346,13
15104.85,0.453435,17,0,0,3690.346,13
15105.0,0.449159,17,0,0,3690.346,13
15105.15,0.427066,17,1,0,4130.396,14
15105.3,0.596576,17,1,1,3856.002,14
15105.45,0.567935,17,1,1,3441.39,13
15105.6,0.606878,17,0,1,3860.694,14
15105.75,0.421601,17,0,0,3860.694,14
15105.9,0.444905,17,0,0,3860.694,14
15106.05,0.462483,17,0,0,3860.694,14
15106.2,0.415837,17,2,0,3143.437,12
15106.35,1.060012,17,0,0,3143.437,13
15106.5,0.413476,16,1,0,2756.904,12
15106.65,0.577144,16,1,1,2321.396,11
15106.8,0.595171,16,0,1,2321.396,11
15106.95,0.406491,16,0,0,2662.207,12
15107.1,0.411639,16,0,0,2936.601,13
15107.25,0.412711,16,0,0,3351.213,14
15107.4,0.419653,16,1,0,3351.213,13
15107.55,0.504793,16,1,1,3351.213,12
15107.7,0.516553,16,0,1,3351.213,12
15107.85,0.444997,16,0,0,3351.213,12
15108.0,0.454997,16,0,0,3351.213,12
15108.15,0.52014,16,1,1,3005.86,11
15108.3,0.604091,16,0,1,3392.393,12
15108.45,0.443081,16,0,0,3827.901,13
15108.6,0.451414,16,0,0,3827.901,13
15108.75,0.413379,16,2,0,2993.985,11
15108.9,1.417998,16,0,1,3252.509,12
15109.05,0.426093,15,0,0,3252.509,12
15109.2,0.441512,16,0,0,3622.425,14
15109.35,0.462628,16,0,0,3622.425,15
15109.5,0.454344,16,1,0,3348.031,14
15109.65,0.470273,16,0,0,3348.031,14
15109.8,0.485885,16,0,0,3348.031,15
15109.95,0.490689,16,0,0,3693.384,16
15110.1,0.477645,16,0,0,3693.384,16
15110.25,0.462449,16,0,0,3693.384,16
15110.4,0.448864,16,1,0,3434.86,15
15110.55,0.565719,16,2,1,3484.248,14
15110.7,1.213618,16,2,1,3097.715,12
15110.85,0.624333,16,2,2,3097.715,10
15111.0,1.228843,16,0,1,3097.715,10
15111.15,0.383138,16,0,0,3097.715,10
15111.3,0.360133,16,2,0,2804.436,8
15111.45,0.575797,16,1,2,2463.625,7
15111.6,0.348279,16,0,0,2463.625,7
15111.75,0.351572,16,0,0,2804.436,8
15111.9,0.350993,16,0,0,2804.436,8
15112.05,0.355982,16,0,0,2804.436,8
15112.2,0.349742,16,0,0,3062.96,9
15112.35,0.294119,16,1,0,2639.942,9
15112.5,0.470931,16,0,1,3026.475,11
15112.65,0.310765,16,0,0,3423.433,13
15112.8,0.341759,16,0,0,3423.433,13
15112.95,0.33635,16,1,0,3004.129,12
15113.1,0.529955,16,1,1,3297.408,13
15113.25,0.44736,16,0,1,3297.408,13
15113.4,0.379754,16,0,0,3297.408,13
15113.55,0.360682,16,1,0,2861.9,12
15113.7,0.553515,16,0,1,3254.355,13
15113.85,0.37661,16,0,0,3677.373,14
15114.0,0.360502,16,2,0,3290.84,12
15114.15,1.676284,16,3,0,2933.739,10
15114.3,0.776765,16,0,3,2933.739,10
15114.45,0.372631,16,0,0,2933.739,10
15114.6,0.390513,16,0,0,3208.133,11
15114.75,0.402757,16,0,0,3627.437,12
15114.9,0.424221,16,0,0,3627.437,13
15115.05,0.441089,16,0,0,3627.437,13
15115.2,0.429567,16,1,0,3234.982,12
15115.35,0.628312,16,0,1,3670.49,13
15115.5,0.461791,16,0,0,3670.49,13
15115.65,0.434852,16,1,0,3289.822,12
15115.8,0.612611,16,0,1,3289.822,12
15115.95,0.679187,16,0,2,4027.591,15
15116.1,0.445755,16,1,0,3753.197,14
15116.25,0.576409,16,2,1,3333.893,12
15116.4,1.897291,16,0,0,3333.893,12
15116.55,0.459114,15,0,0,3333.893,12
15116.7,0.47759,15,0,0,3333.893,12
15116.85,0.485992,15,0,0,3333.893,12
15117.0,0.486332,15,0,0,3726.348,13
15117.15,0.495496,15,0,0,3726.348,13
15117.3,0.491094,15,1,0,3467.824,12
15117.45,0.636516,15,0,1,3848.492,13
15117.6,0.453196,15,1,0,3812.568,14
15117.75,0.466691,15,0,0,3812.568,14
15117.9,0.476664,15,0,0,4086.962,15
15118.05,0.455441,15,1,0,3690.004,14
15118.2,0.702206,15,1,2,3690.004,13
15118.35,1.114494,15,1,0,3254.496,12
15118.5,0.661261,15,0,1,3254.496,12
15118.65,0.474379,15,0,0,3254.496,12
15118.8,0.481814,15,0,0,3254.496,12
15118.95,0.475044,15,1,0,3254.496,11
15119.1,1.092266,15,1,0,3208.133,11
15119.25,0.618809,15,0,1,3208.133,11
15119.4,0.462965,15,0,0,3605.091,12
15119.55,0.457315,15,0,0,3605.091,12
15119.7,0.461059,15,0,0,3605.091,12
15119.85,0.464802,15,0,0,3927.786,14
15120.0,0.46507,15,1,0,4262.808,14
15120.15,0.557963,15,0,1,4698.316,15
15120.3,0.469964,15,1,0,4223.676,14
15120.45,0.678886,15,0,1,4223.676,14
15120.6,0.494459,15,0,0,4223.676,14
15120.75,0.495358,15,0,0,4223.676,14
15120.9,0.615541,15,1,1,4131.605,14
15121.05,0.613146,15,1,1,3857.211,13
15121.2,0.569994,15,1,1,3476.543,12
15121.35,0.584013,15,1,1,3153.848,11
15121.5,0.547783,15,1,1,2818.826,10
15121.65,0.54909,15,0,1,2818.826,10
15121.8,0.37372,15,0,0,2818.826,11
15121.95,0.363697,15,1,0,2818.826,10
15122.1,0.892208,15,1,0,2901.011,10
15122.25,0.529902,15,1,1,2607.732,9
15122.4,0.511466,15,0,1,2607.732,9
15122.55,0.36267,15,0,0,2934.248,10
15122.7,0.376016,15,0,0,3331.206,11
15122.85,0.38126,15,1,0,3605.6,11
15123.0,0.390269,15,0,0,3986.268,12
15123.15,0.38711,15,1,0,4308.963,12
15123.3,0.3688,15,1,0,4385.461,12
15123.45,0.385922,15,0,0,4385.461,12
15123.6,0.368557,15,1,0,3910.821,11
15123.75,1.30903,15,0,0,4185.475,12
15123.9,0.396064,14,0,0,4577.93,13
15124.05,0.401766,14,1,0,4544.693,13
15124.2,0.572538,14,1,1,4121.675,12
15124.35,0.597858,14,1,1,3847.281,12
15124.5,0.582592,14,0,1,3847.281,12
15124.65,0.428075,14,1,0,3542.394,11
15124.8,0.583289,14,0,1,3542.394,11
15124.95,0.422321,14,0,0,3800.918,12
15125.1,0.431157,14,0,0,3800.918,12
15125.25,0.425383,15,1,0,3896.18,12
15125.4,0.589769,15,0,1,3896.18,12
15125.55,0.495232,15,1,1,3573.485,12
15125.7,0.577285,15,0,1,3573.485,12
15125.85,0.386158,15,3,0,3503.043,10
15126.0,0.64507,15,1,2,3901.07,11
15126.15,0.574834,15,0,1,4175.464,12
15126.3,0.413449,15,0,0,4175.464,12
15126.45,0.437763,15,0,0,4480.351,13
15126.6,0.469142,15,0,0,4480.351,13
15126.75,0.46573,15,1,0,4110.435,12
15126.9,0.651277,15,0,1,4110.435,12
15127.05,0.470364,15,1,0,4091.81,12
15127.2,0.633487,15,1,1,3750.999,12
15127.35,0.491584,15,0,0,4073.694,13
15127.5,0.501051,15,0,0,4073.694,13
15127.65,0.517417,15,0,0,4470.652,14
15127.8,0.541285,15,0,0,4836.454,15
15127.95,0.555263,15,0,0,4836.454,15
15128.1,0.557592,15,0,0,4836.454,15
15128.25,0.579858,15,0,0,4836.454,15
15128.4,0.599789,15,0,0,4836.454,16
15128.55,0.616983,15,0,0,5206.37,17
15128.7,0.619588,15,0,0,5206.37,17
15128.85,0.618401,15,0,0,5499.649,18
15129.0,0.617256,15,1,0,5107.194,17
15129.15,0.802695,15,0,1,5107.194,17
15129.3,0.536923,15,3,0,4047.36,14
15129.45,1.443666,15,0,1,4047.36,14
15129.6,0.529226,14,1,0,4047.36,13
15129.75,0.607248,14,0,1,4047.36,14
15129.9,0.527339,14,0,0,4047.36,14
15130.05,0.514659,14,0,0,4047.36,14
15130.2,0.510155,14,0,0,4047.36,14
15130.35,0.470717,14,2,0,3637.836,13
15130.5,0.639705,14,0,1,3983.189,14
15130.65,0.438924,14,2,0,3285.777,12
15130.8,0.586509,14,0,1,3678.232,13
15130.95,0.440098,14,0,0,3678.232,13
15131.1,0.445679,14,0,0,4113.74,14
15131.25,0.518112,14,2,1,3721.285,12
15131.4,0.49936,14,1,1,3721.285,12
15131.55,0.398439,14,2,0,3141.744,10
15131.7,0.723954,14,0,2,3141.744,10
15131.85,0.387909,14,1,0,2883.22,9
15132.0,0.39578,14,0,0,2883.22,9
15132.15,0.394345,14,0,0,3205.915,10
15132.3,0.405059,14,0,0,3205.915,10
15132.45,0.408134,14,0,0,3903.327,12
15132.6,0.40421,14,1,0,3610.048,11
15132.75,0.560502,14,0,1,3610.048,11
15132.9,0.415745,14,0,0,3610.048,12
15133.05,0.400158,14,1,0,3283.532,12
15133.2,0.410004,14,0,0,3283.532,13
15133.35,0.417713,14,0,0,3863.073,15
15133.5,0.436947,14,0,0,3863.073,15
15133.65,0.44875,14,1,0,3493.157,14
15133.8,0.651121,14,0,1,3493.157,14
15133.95,0.47063,14,1,0,3218.763,13
15134.1,0.479812,14,0,0,3218.763,13
15134.25,0.497057,14,0,0,3218.763,13
15134.4,0.495376,14,1,0,3786.436,14
15134.55,0.492563,14,2,0,3838.558,13
15134.7,0.583557,14,0,1,4571.824,15
15134.85,0.53504,14,0,0,4571.824,15
15135.0,0.550442,14,0,0,4571.824,15
15135.15,0.522349,14,1,0,4136.316,14
15135.3,0.532582,15,0,0,4136.316,15
15135.45,0.532348,15,0,0,4506.232,16
15135.6,0.520962,15,1,0,4160.879,15
15135.75,0.528915,15,0,0,4419.403,16
15135.9,0.527595,15,1,0,4471.477,16
15136.05,1.096116,15,1,0,4419.355,16
15136.2,0.684553,14,1,1,4078.544,15
15136.35,0.673697,14,2,1,3529.496,14
15136.5,0.664185,14,0,1,3529.496,14
15136.65,0.521217,14,0,0,3529.496,14
15136.8,0.522415,14,1,0,3529.496,13
15136.95,0.604449,14,0,1,3529.496,13
15137.1,0.517289,14,0,0,3529.496,13
15137.25,0.514048,14,0,0,3529.496,13
15137.4,0.504124,14,0,0,3529.496,13
15137.55,0.491135,14,0,0,3529.496,13
15137.7,0.480483,14,0,0,3529.496,13
15137.85,0.505796,14,2,1,3181.209,12
15138.0,0.432487,14,0,0,3522.02,13
15138.15,0.417182,14,1,0,3373.656,13
15138.3,0.5975,14,1,1,3028.303,12
15138.45,0.589236,14,0,1,3333.19,13
15138.6,0.439887,14,0,0,3333.19,14
15138.75,0.45193,14,1,0,3333.19,13
15138.9,1.039331,14,0,0,3607.584,14
15139.05,0.499071,14,0,0,3977.5,15
15139.2,0.530414,14,0,0,3977.5,15
15139.35,0.55915,14,0,0,3977.5,15
15139.5,0.572181,14,1,0,3977.5,15
15139.65,0.670191,14,0,1,3977.5,15
15139.8,0.606619,14,0,0,3977.5,15
15139.95,0.625686,14,0,0,4400.518,16
15140.1,0.634083,14,0,0,5181.379,18
15140.25,0.649107,14,0,0,5181.379,18
15140.4,0.67316,14,0,0,5181.379,18
15140.55,0.701562,14,0,0,5181.379,18
15140.7,0.863998,14,0,1,5181.379,18
15140.85,0.710305,14,0,0,5181.379,18
15141.0,0.719683,14,0,0,5181.379,18
15141.15,0.718725,14,1,0,4840.568,17
15141.3,0.884306,14,0,1,4840.568,18
15141.45,0.697224,14,1,0,4582.044,17
15141.6,0.835902,14,0,1,4582.044,17
15141.75,0.662092,14,1,0,4247.022,16
15141.9,0.651342,14,0,0,4247.022,16
15142.05,0.638456,14,0,0,4582.044,17
15142.2,0.641399,14,0,0,4582.044,17
15142.35,0.636373,14,0,0,4870.828,18
15142.5,0.592773,14,2,0,4089.967,16
15142.65,0.781809,14,0,1,4089.967,16
15142.8,0.56346,14,2,0,3815.573,14
15142.95,0.786321,14,0,2,4156.384,15
15143.1,0.549447,14,1,0,4156.384,14
15143.25,1.268904,14,0,0,4414.908,15
15143.4,0.5481,14,0,0,4414.908,15
15143.55,0.542581,14,0,0,4414.908,15
15143.7,0.524154,14,0,0,4414.908,15
15143.85,0.490259,14,1,0,4126.124,14
15144.0,0.6327,14,0,1,4126.124,14
15144.15,0.43351,14,2,0,3440.569,12
15144.3,0.771012,14,0,2,3876.077,13
15144.45,0.380947,14,3,0,2777.226,10
15144.6,0.707293,14,1,2,2616.112,11
15144.75,0.393748,14,0,0,3474.638,13
15144.9,0.365872,14,2,0,3520.531,12
15145.05,0.464916,14,0,1,3520.531,12
15145.2,0.41487,14,0,0,3520.531,12
15145.35,0.433359,14,0,0,3520.531,12
15145.5,0.444298,14,0,0,3520.531,12
15145.65,0.462449,14,0,0,3809.315,13
15145.8,0.487486,14,0,0,3809.315,13
15145.95,0.492185,14,0,0,4494.87,15
15146.1,0.480183,14,1,0,4168.354,14
