tick,energy,job_queue_len,stop_and_go,turning
0.15,0.0,2,0,0
0.3,85.914862,1,0,1
0.45,26.096857,0,0,1
0.6,26.096857,0,0,1
0.75,0.0,0,0,0
0.9,0.0,0,0,0
1.05,0.0,0,0,0
1.2,0.0,2,0,0
1.35,26.096857,1,0,1
1.5,26.096857,0,0,1
1.65,1.16775,0,0,0
1.8,1.94625,0,0,0
1.95,2.72475,0,0,0
2.1,3.50325,0,0,0
2.25,5.4495,2,0,0
2.4,34.271107,1,0,1
2.55,11.6775,0,0,0
2.7,40.888357,0,0,1
2.85,17.9055,0,0,0
3.0,20.241,0,0,0
3.15,22.18725,0,0,0
3.3,24.912,2,0,0
3.45,52.565857,1,0,1
3.6,27.63675,0,1,0
3.75,143.540968,0,0,2
3.9,31.14,0,1,0
4.05,59.572357,0,0,1
4.2,35.42175,2,0,0
4.35,62.297107,1,0,1
4.5,122.504362,0,0,1
4.65,119.779612,0,1,1
4.8,60.740107,0,0,1
4.95,26.85825,0,2,0
5.1,79.051963,0,0,2
5.25,28.8045,2,0,0
5.4,52.176607,1,1,1
5.55,75.937963,0,1,2
5.7,78.273463,0,0,2
5.85,29.583,0,0,0
6.0,29.583,0,0,0
6.15,29.97225,2,0,0
6.3,56.847607,1,0,1
6.45,57.626107,1,0,1
6.6,29.97225,1,1,0
6.75,1000.48,1,1,0
6.9,54.512107,1,1,1
7.05,59.572357,1,0,1
7.2,35.0325,4,1,0
7.35,67.357357,4,0,1
7.5,49.0455,4,0,0
7.65,55.2735,4,0,0
7.8,62.66925,4,0,0
7.95,71.622,4,0,0
8.1,80.57475,4,0,0
8.25,84.46725,7,1,0
8.4,115.235107,7,0,1
8.55,119.906107,7,0,1
8.7,96.534,7,0,0
8.85,94.1985,7,1,0
9.0,900.5174,7,0,0
9.15,92.6415,10,1,0
9.3,117.570607,10,1,1
9.45,118.349107,10,0,1
9.6,87.192,10,1,0
9.75,108.228607,10,1,1
9.9,106.671607,10,0,1
