tick,energy,job_queue_len,stop_and_go,turning,load_mass,moving_robots
0.15,0.0,2,0,0,0.0,0
0.3,0.078291,1,0,1,0.0,0
0.45,0.078291,0,0,1,0.0,0
0.6,0.257745,0,0,1,0.0,0
0.75,0.0,0,0,0,0.0,0
0.9,0.0,0,0,0,0.0,0
1.05,0.0,0,0,0,0.0,0
1.2,0.0,2,0,0,0.0,0
1.35,0.257745,1,0,1,0.0,0
1.5,0.257745,0,0,1,0.0,1
1.65,0.003503,0,0,0,0.0,1
1.8,0.005839,0,0,0,0.0,1
1.95,0.008174,0,0,0,0.0,2
2.1,0.014013,0,0,0,0.0,3
2.25,0.022187,2,0,0,0.0,4
2.4,0.032697,1,0,0,0.0,4
2.55,0.86317,0,0,1,0.0,4
2.7,0.051381,0,0,0,0.0,4
2.85,0.060723,0,0,0,0.0,4
3.0,0.070065,0,0,0,0.0,4
3.15,0.077072,0,0,0,0.0,4
3.3,0.084078,2,0,0,0.0,5
3.45,0.860572,1,0,0,0.0,5
3.6,0.094588,0,0,0,0.0,5
3.75,0.175214,0,0,1,0.0,6
3.9,0.102762,0,0,0,0.0,6
4.05,0.105098,0,0,0,0.0,6
4.2,0.105097,2,0,0,0.0,7
4.35,0.366424,1,0,2,0.0,7
4.5,0.196233,0,0,1,0.0,8
4.65,0.204408,0,0,1,0.0,9
4.8,0.134291,0,0,0,0.0,9
4.95,0.130788,0,1,0,0.0,8
5.1,0.86266,0,1,0,0.0,7
5.25,0.395508,2,0,2,0.0,8
5.4,0.142466,1,0,0,0.0,9
5.55,0.226595,0,0,1,0.0,10
5.7,0.154143,0,0,0,0.0,10
5.85,0.156479,0,0,0,0.0,10
6.0,0.15064,0,1,0,379.0,11
6.15,0.234524,2,1,1,379.0,11
6.3,0.321604,1,0,2,379.0,13
6.45,0.17498,1,0,0,379.0,13
6.6,0.184937,1,0,0,379.0,13
6.75,0.178545,1,2,0,753.0,12
6.9,0.339494,1,1,2,1145.0,13
7.05,0.269245,1,1,1,1145.0,12
7.2,0.274041,4,1,1,1145.0,12
7.35,0.285843,4,0,1,1145.0,12
7.5,0.196735,4,1,0,766.0,11
7.65,0.381655,4,0,1,766.0,11
7.8,0.183578,4,2,0,766.0,10
7.95,0.346714,4,0,2,766.0,12
8.1,0.202527,4,0,0,766.0,12
8.25,0.193644,7,1,0,392.0,11
8.4,0.368369,7,1,1,392.0,10
8.55,0.259541,7,1,1,392.0,11
8.7,0.271218,7,0,1,392.0,12
8.85,0.203438,7,0,0,392.0,13
9.0,0.210896,7,0,0,392.0,14
9.15,0.220689,10,0,0,392.0,14
9.3,0.216018,10,2,0,771.0,13
9.45,1.054086,10,1,1,771.0,12
9.6,0.312646,10,0,1,771.0,14
9.75,0.252939,10,0,0,771.0,14
9.9,0.250331,10,1,0,379.0,13
10.05,0.447884,10,0,1,753.0,14
10.2,0.289793,13,0,0,753.0,15
10.35,0.310836,13,0,0,753.0,16
10.5,0.324257,13,0,0,753.0,16
10.65,0.33184,13,0,0,753.0,16
10.8,0.339422,13,0,0,753.0,16
10.95,0.310781,13,2,0,753.0,14
11.1,0.373868,13,0,1,753.0,15
11.25,0.871251,13,0,1,753.0,16
11.4,0.290291,13,0,0,753.0,16
11.55,0.27135,13,1,0,379.0,15
11.7,0.402436,13,3,1,392.0,13
11.85,0.557893,13,1,3,392.0,13
12.0,0.311296,13,0,1,392.0,13
12.15,0.23956,13,1,0,392.0,12
12.3,0.243779,13,1,0,392.0,11
12.45,0.329793,13,0,1,392.0,11
12.6,0.256889,13,0,0,392.0,11
12.75,0.259941,13,0,0,392.0,12
12.9,0.258322,13,1,0,392.0,11
13.05,1.002629,13,0,0,392.0,11
13.2,0.246909,13,1,0,392.0,10
13.35,0.244574,13,0,0,766.0,11
13.5,0.247773,13,0,0,1145.0,14
13.65,0.257446,13,1,0,1145.0,14
13.8,0.352108,13,0,1,1145.0,14
13.95,0.286687,13,0,0,1145.0,14
14.1,0.299555,13,0,0,1145.0,15
14.25,0.307753,13,1,0,1145.0,14
14.4,0.398912,13,0,1,1528.0,15
14.55,0.33913,13,0,0,1528.0,16
14.7,0.350309,13,1,0,1528.0,16
14.85,1.313825,13,0,1,1528.0,16
15.0,0.375595,13,2,0,1528.0,14
15.15,1.2002,13,0,1,1528.0,14
15.3,0.37319,13,0,0,1528.0,14
15.45,0.370208,13,0,0,1528.0,15
15.6,0.347304,13,2,0,1528.0,13
15.75,0.496163,13,0,2,1528.0,13
15.9,0.310267,13,1,0,1145.0,12
16.05,0.490844,13,0,1,1145.0,13
16.2,0.303261,13,1,0,1145.0,12
16.35,0.376164,13,0,1,1145.0,12
16.5,0.292486,13,0,0,1910.0,14
16.65,0.294865,13,1,0,1910.0,13
16.8,1.03015,13,2,0,1518.0,12
16.95,1.421242,13,0,2,1518.0,12
17.1,0.296803,13,1,0,1518.0,11
17.25,0.385144,13,0,1,1518.0,11
17.4,0.306277,13,0,0,1518.0,13
17.55,0.29741,13,0,0,1518.0,13
17.7,0.29741,13,0,0,1901.0,14
17.85,0.307722,13,0,0,1901.0,14
18.0,0.264643,13,2,0,1136.0,13
18.15,0.622103,13,0,2,1136.0,13
18.3,0.257777,13,1,0,1136.0,12
18.45,0.330026,13,1,1,762.0,11
18.6,0.61638,13,0,2,1536.0,13
18.75,0.877617,13,0,1,1536.0,13
18.9,0.293261,13,1,0,1536.0,13
19.05,1.055284,13,1,0,1536.0,12
19.2,1.083433,13,0,0,1536.0,12
19.35,0.335985,13,0,0,1536.0,12
19.5,0.319185,13,1,0,1536.0,11
19.65,0.321598,13,0,0,1536.0,11
19.8,0.329321,13,0,0,2301.0,13
19.95,0.342474,13,1,0,2301.0,12
20.1,1.079395,13,1,0,1919.0,12
20.25,0.526706,13,0,1,2678.0,14
20.4,0.377557,13,0,0,2678.0,14
20.55,0.398763,13,0,0,2678.0,14
20.7,0.414582,13,0,0,2678.0,14
20.85,1.017301,13,0,1,2678.0,14
21.0,0.633591,13,0,1,2678.0,14
21.15,0.466866,13,0,0,2678.0,14
21.3,0.453204,13,1,0,2678.0,14
21.45,0.526551,13,0,1,2678.0,14
21.6,0.458178,13,0,0,2678.0,14
21.75,0.441764,13,1,0,2293.0,13
21.9,0.784292,13,0,2,3067.0,15
22.05,0.430421,13,0,0,3067.0,15
22.2,0.43278,13,0,0,3067.0,15
22.35,0.426957,13,1,0,2675.0,14
22.5,0.432297,13,0,0,2675.0,14
22.65,0.413851,13,1,0,3076.0,15
22.8,0.590706,13,1,1,2688.0,14
22.95,0.606055,13,0,1,2688.0,14
23.1,0.442562,13,0,0,2688.0,15
23.25,0.457447,13,0,0,2688.0,15
23.4,0.449257,13,1,0,2296.0,14
23.55,0.639905,13,0,1,3061.0,16
23.7,0.472374,13,0,0,3061.0,16
23.85,0.480665,13,0,0,3061.0,16
24.0,0.488956,13,0,0,3444.0,17
24.15,0.475874,13,1,0,3056.0,16
24.3,0.660729,13,0,1,3056.0,16
24.45,0.444757,13,1,0,3061.0,16
24.6,0.43981,13,1,0,3449.0,16
24.75,1.204456,13,0,0,3449.0,16
24.9,0.451573,13,1,0,3449.0,15
25.05,0.487124,13,2,1,2677.0,13
25.2,0.772191,13,0,2,3069.0,14
25.35,0.422862,13,0,0,3069.0,14
25.5,0.387444,13,2,0,3060.0,13
25.65,0.589585,13,0,1,3060.0,13
25.8,0.42211,13,1,0,3060.0,12
25.95,1.18183,13,1,0,3063.0,12
26.1,0.616822,13,0,1,3063.0,12
26.25,0.448692,13,0,0,3063.0,12
26.4,0.459436,13,0,0,3446.0,13
26.55,0.472908,13,0,0,3446.0,14
26.7,0.487115,13,0,0,3446.0,15
26.85,0.4936,13,0,0,4218.0,17
27.0,0.501354,13,1,0,3844.0,16
27.15,0.703272,13,0,1,3844.0,16
27.3,0.53806,13,0,0,4227.0,17
27.45,0.5514,13,0,0,4227.0,17
27.6,0.543296,13,1,0,3839.0,16
27.75,0.923319,13,0,2,4224.0,17
27.9,0.571041,13,1,0,3841.0,16
28.05,0.734725,13,1,1,3841.0,15
28.2,0.567133,13,0,0,3841.0,15
28.35,0.575448,13,0,0,3841.0,15
28.5,0.557215,13,1,0,3841.0,14
28.65,0.630119,13,0,1,3841.0,14
28.8,0.546441,13,0,0,4215.0,15
28.95,0.557309,13,0,0,4215.0,15
29.1,0.565553,13,0,0,4215.0,15
29.25,0.512708,13,2,0,3443.0,13
29.4,0.671234,13,1,1,4220.0,14
29.55,0.588037,13,0,1,4220.0,14
29.7,0.499314,13,1,0,4215.0,14
29.85,0.689818,13,0,1,4215.0,14
30.0,0.526223,13,0,0,4215.0,14
30.15,0.54219,13,0,0,4215.0,14
30.3,0.555775,13,0,0,4215.0,15
30.45,0.551602,13,0,0,4215.0,15
30.6,0.548574,13,0,0,4215.0,15
30.75,0.532268,13,1,0,3830.0,14
30.9,0.686933,13,1,1,3441.0,13
31.05,0.65347,13,2,1,3438.0,12
31.2,0.729798,13,0,2,3438.0,13
31.35,0.484398,13,0,0,3438.0,13
31.5,0.48678,13,0,0,3826.0,14
31.65,0.486454,13,0,0,3826.0,14
31.8,0.483449,13,0,0,3826.0,14
31.95,0.4858,13,0,0,3826.0,14
32.1,0.496488,13,0,0,3826.0,14
32.25,0.458969,13,2,0,3051.0,12
32.4,0.826115,13,0,2,3051.0,13
32.55,0.470895,13,0,0,3436.0,14
32.7,0.46492,13,1,0,3825.0,14
32.85,0.457941,13,1,0,4208.0,15
33.0,0.561428,13,0,1,4208.0,15
33.15,0.493857,13,0,0,4208.0,15
33.3,0.475679,13,1,0,3834.0,14
33.45,0.481051,13,0,0,3834.0,14
33.6,0.473277,13,1,0,3829.0,14
33.75,0.669066,13,0,1,3829.0,14
33.9,0.489634,13,1,0,3829.0,13
34.05,0.554168,13,2,1,4224.0,13
34.2,0.760591,13,0,2,4224.0,13
34.35,0.52611,13,0,0,4224.0,13
34.5,0.5291,13,0,0,4224.0,13
34.65,0.534339,13,0,0,4224.0,14
34.8,0.537835,13,0,0,4224.0,14
34.95,0.543268,13,0,0,4224.0,14
35.1,0.529956,13,1,0,3836.0,13
35.25,0.71496,13,0,1,3836.0,13
35.4,0.53785,13,0,0,4215.0,14
35.55,0.542945,13,0,0,4215.0,14
35.7,0.499972,13,2,0,3827.0,13
35.85,0.584117,13,0,1,4207.0,15
36.0,0.498306,13,1,0,3833.0,14
36.15,0.691785,13,0,1,3833.0,14
36.3,0.507426,13,1,0,3456.0,13
36.45,0.694043,13,0,1,3456.0,13
36.6,0.524974,13,0,0,3456.0,13
36.75,0.530244,13,0,0,3456.0,13
36.9,0.543159,13,0,0,3844.0,14
37.05,0.556487,13,0,0,3844.0,14
37.2,0.551318,13,1,0,4232.0,14
37.35,1.317333,13,0,0,4232.0,14
37.5,0.557056,13,0,0,4232.0,15
37.65,0.550353,13,1,0,3850.0,14
37.8,0.739046,13,0,1,4224.0,16
37.95,0.574782,13,0,0,4224.0,16
38.1,0.573583,13,1,0,4601.0,16
38.25,0.57857,13,1,0,4601.0,15
38.4,1.362615,13,0,0,4601.0,15
38.55,0.615058,13,0,0,4601.0,15
38.7,0.614941,13,0,0,4601.0,15
38.85,0.614754,13,0,0,4601.0,15
39.0,0.60932,13,0,0,4985.0,16
39.15,0.577491,13,2,0,4602.0,15
39.3,0.947378,14,0,2,4602.0,15
39.45,0.589325,14,0,0,4984.0,16
39.6,0.605689,14,0,0,4984.0,16
39.75,0.616463,14,0,0,4984.0,16
39.9,0.592863,14,2,0,4605.0,14
40.05,0.663438,14,0,1,4605.0,14
40.2,0.738669,14,1,1,4610.0,14
40.35,0.572361,14,0,0,4610.0,14
40.5,0.55363,14,1,0,4226.0,13
40.65,0.705516,14,1,1,3834.0,13
40.8,0.714096,14,0,1,3834.0,13
40.95,0.531139,14,0,0,4226.0,14
41.1,0.522677,14,1,0,4226.0,13
41.25,1.272335,14,0,0,4226.0,13
41.4,0.509092,14,0,0,4226.0,13
41.55,0.51448,14,0,0,4226.0,13
41.7,0.525137,14,0,0,4226.0,14
41.85,0.504519,14,1,0,4225.0,14
42.0,0.689441,14,0,1,4608.0,15
42.15,0.514736,14,0,0,4608.0,15
42.3,0.514386,14,1,0,4604.0,15
42.45,0.538434,14,0,0,4996.0,16
42.6,0.530513,14,2,0,4617.0,14
42.75,1.483206,14,0,1,4617.0,14
42.9,0.558912,14,0,0,4617.0,14
43.05,0.750392,14,0,1,4617.0,14
43.2,0.574996,14,0,0,4617.0,14
43.35,0.556974,14,1,0,4229.0,13
43.5,0.747201,14,0,1,4229.0,13
43.65,0.580586,14,0,0,4618.0,14
43.8,0.588632,14,0,0,5006.0,15
43.95,0.565335,14,1,0,4629.0,14
44.1,0.734335,14,0,1,4629.0,14
44.25,0.517465,14,1,0,4241.0,13
44.4,0.52279,14,0,0,4620.0,14
44.55,0.702811,14,0,1,4620.0,14
44.7,0.496566,14,2,0,4612.0,13
44.85,0.593455,14,0,1,4612.0,13
45.0,0.52815,14,0,0,5392.0,15
45.15,0.549528,14,0,0,5780.0,16
45.3,0.544101,14,1,0,5392.0,15
45.45,0.721016,14,1,1,5008.0,14
45.6,0.7119,14,1,1,4616.0,13
45.75,0.719445,14,0,1,4993.0,14
45.9,0.562859,14,0,0,4993.0,14
46.05,0.578943,14,0,0,4993.0,14
46.2,0.555004,14,1,0,4998.0,14
46.35,0.743911,14,0,1,4998.0,14
46.5,0.579064,14,0,0,4998.0,15
46.65,0.529072,14,2,0,4227.0,13
46.8,0.512868,14,1,0,3848.0,12
46.95,0.520451,14,0,0,4231.0,13
47.1,0.533058,14,0,0,4619.0,14
47.25,0.546316,14,0,0,5003.0,15
47.4,0.540734,14,1,0,5003.0,15
47.55,0.740094,14,0,1,5003.0,15
47.7,0.551443,14,1,0,4614.0,14
47.85,0.744991,14,0,1,4614.0,14
48.0,0.576059,14,1,0,4998.0,14
48.15,1.368435,14,0,0,4998.0,14
48.3,0.608476,14,0,0,5386.0,15
48.45,0.611231,14,0,0,5386.0,15
48.6,0.59505,14,1,0,5003.0,14
48.75,0.581839,14,1,0,4621.0,13
48.9,0.725029,14,1,1,4229.0,12
49.05,0.730067,14,0,1,4229.0,12
49.2,0.544129,14,0,0,4621.0,13
49.35,0.541536,14,0,0,4621.0,13
49.5,0.512234,14,1,0,4622.0,13
49.65,0.689269,14,0,1,4622.0,13
49.8,0.50453,14,0,0,4622.0,13
49.95,1.093814,14,0,1,4622.0,13
50.1,0.450942,14,2,0,4239.0,11
50.25,0.586938,14,2,1,3861.0,10
50.4,0.595183,14,0,1,3861.0,10
50.55,0.398078,14,1,0,4237.0,11
50.7,0.597514,14,0,1,4629.0,12
50.85,0.424481,14,1,0,4241.0,11
51.0,0.445742,14,0,0,4241.0,11
51.15,0.456322,14,0,0,4629.0,12
51.3,0.475006,14,0,0,5017.0,13
51.45,0.475072,14,1,0,4634.0,12
51.6,0.650386,14,1,1,4242.0,11
51.75,0.447961,14,1,0,3853.0,11
51.9,0.46754,14,0,0,4236.0,12
52.05,0.493927,14,0,0,4620.0,13
52.2,0.515063,14,0,0,4620.0,13
52.35,0.522794,14,0,0,5003.0,14
52.5,0.5385,14,0,0,5392.0,15
52.65,0.559477,14,0,0,5392.0,15
52.8,0.46782,14,3,0,4227.0,12
52.95,0.462437,14,1,0,4235.0,12
53.1,0.67077,14,0,1,4627.0,13
53.25,0.525857,14,0,0,5010.0,14
53.4,0.555195,14,0,0,5010.0,14
53.55,0.587238,14,0,0,5010.0,14
53.7,0.613972,14,0,0,5010.0,14
53.85,0.624692,14,0,0,5010.0,14
54.0,0.624684,14,0,0,5010.0,14
54.15,0.619258,14,0,0,5010.0,14
54.3,0.613941,14,0,0,5398.0,15
54.45,0.61134,14,0,0,5398.0,15
54.6,0.571185,14,1,0,5006.0,14
54.75,0.757108,14,0,1,5383.0,15
54.9,0.544545,14,1,0,5000.0,14
55.05,0.491265,14,2,0,4230.0,12
55.2,0.461962,14,1,0,3846.0,11
55.35,0.635085,14,0,1,4616.0,13
55.5,0.448416,14,1,0,4228.0,12
55.65,0.614584,14,1,1,3843.0,11
55.8,0.613809,14,0,1,4235.0,12
