tick,energy,job_queue_len,stop_and_go,turning
0.15,0.0,78,0,0
0.3,26.096857,77,0,1
0.45,26.096857,76,0,1
0.6,85.914862,75,0,1
0.75,85.914862,74,0,1
0.9,1.16775,73,0,0
1.05,28.043107,72,0,1
1.2,88.639612,71,0,1
1.35,89.418112,70,0,1
1.5,30.378607,69,0,1
1.65,31.157107,68,0,1
1.8,91.753612,67,0,1
1.95,32.714107,66,0,1
2.1,34.660357,65,0,1
2.25,37.385107,64,0,1
2.4,98.760112,63,0,1
2.55,40.499107,62,0,1
2.7,42.056107,61,0,1
2.85,44.780857,60,0,1
3.0,46.337857,59,0,1
3.15,46.337857,59,0,1
3.3,22.18725,59,0,0
3.45,24.1335,59,0,0
3.6,22.18725,59,1,0
3.75,51.008857,59,0,1
3.9,28.026,59,0,0
4.05,33.4755,59,0,0
4.2,38.1465,59,0,0
4.35,38.1465,59,1,0
4.5,68.914357,59,0,1
4.65,47.4885,59,0,0
4.8,49.0455,59,1,0
4.95,81.759607,59,0,1
5.1,55.2735,59,2,0
5.25,769.672977,59,2,1
5.4,110.581213,59,0,2
5.55,59.166,59,1,0
5.7,89.544607,59,0,1
5.85,63.837,59,1,0
6.0,93.047857,59,0,1
6.15,65.78325,59,1,0
6.3,780.88691,59,1,0
6.45,91.101607,59,0,1
6.6,61.5015,59,1,0
6.75,88.766107,59,0,1
6.9,60.723,59,1,0
7.05,110.581213,59,1,2
7.2,86.041357,59,0,1
7.35,61.5015,59,0,0
7.5,62.66925,59,0,0
7.65,59.55525,59,2,0
7.8,1454.11988,59,0,0
7.95,62.66925,59,1,0
8.1,93.420517,59,0,1
8.25,71.33485,59,0,0
8.4,72.23204,59,1,0
8.55,96.890587,59,2,1
8.7,127.387884,59,0,2
8.85,78.131903,59,1,0
9.0,797.385001,59,0,0
9.15,84.654939,59,1,0
9.3,730.611037,59,1,0
9.45,786.302734,59,1,0
9.6,213.106509,59,0,3
9.75,70.703946,59,0,0
9.9,68.368446,59,1,0
10.05,93.297553,59,1,1
10.2,78.256357,59,1,1
10.35,78.645607,59,0,1
10.5,54.10575,59,0,0
10.65,52.1595,59,1,0
10.8,85.250751,59,0,1
10.95,63.557324,59,0,0
11.1,71.026089,59,1,0
11.25,799.166051,59,0,0
11.4,101.51677,59,0,0
