tick,energy,job_queue_len,stop_and_go,turning
0.15,0.0,2,0,0
0.3,26.096857,1,0,1
0.45,26.096857,0,0,1
0.6,26.096857,0,0,1
0.75,0.0,0,0,0
0.9,0.0,0,0,0
1.05,0.0,0,0,0
1.2,0.0,2,0,0
1.35,26.096857,1,0,1
1.5,1.16775,0,0,0
1.65,87.861112,0,0,1
1.8,2.72475,0,0,0
1.95,3.50325,0,0,0
2.1,5.4495,0,0,0
2.25,7.39575,2,0,0
2.4,35.438857,1,0,1
2.55,37.774357,0,0,1
2.7,40.109857,0,0,1
2.85,12.06675,0,1,0
3.0,38.942107,0,0,1
3.15,14.7915,0,0,0
3.3,15.57,2,0,0
3.45,39.720607,1,1,1
3.6,67.374463,0,0,2
3.75,38.552857,0,1,1
3.9,39.331357,0,0,1
4.05,14.013,0,0,0
4.2,15.95925,2,0,0
4.35,44.780857,1,0,1
4.5,47.505607,0,0,1
4.65,108.880612,0,0,1
4.8,26.469,0,0,0
4.95,30.75075,0,0,0
5.1,33.08625,0,0,0
5.25,916.58404,2,0,0
5.4,42.039,1,0,0
5.55,73.974607,0,0,1
5.7,74.753107,0,1,1
5.85,77.867107,0,0,1
6.0,52.1595,0,1,0
6.15,81.759607,2,0,1
6.3,80.981107,1,1,1
6.45,108.634963,1,0,2
6.6,56.44125,1,0,0
6.75,52.938,1,1,0
6.9,76.310107,1,1,1
7.05,76.497421,1,2,1
7.2,645.845458,4,0,1
7.35,52.726318,4,1,0
7.5,85.046301,4,0,1
7.65,65.951071,4,0,0
7.8,61.669321,4,1,0
7.95,85.046301,4,0,1
8.1,58.949445,4,1,0
8.25,89.717301,7,0,1
8.4,43.98525,7,2,0
8.55,99.292963,7,0,2
8.7,46.32075,7,1,0
8.85,70.860607,7,1,1
9.0,98.125213,7,2,2
9.15,628.15851,10,1,0
9.3,735.31724,10,2,0
9.45,782.748637,10,0,1
9.6,50.6025,10,0,0
9.75,53.32725,10,0,0
9.9,55.66275,10,0,0
10.05,57.609,10,0,0
10.2,56.8305,13,0,0
10.35,65.192065,13,0,0
10.5,70.247441,13,0,0
10.65,67.907068,13,2,0
10.8,129.310576,13,0,2
10.95,171.116214,13,0,1
11.1,115.879448,13,1,1
11.25,755.135367,13,2,1
11.4,869.673366,13,1,1
11.55,1011.496886,13,0,0
11.7,110.30846,13,0,0
11.85,111.86546,13,0,0
12.0,112.64396,13,0,0
12.15,99.791454,13,1,0
12.3,127.445311,13,0,1
12.45,99.402204,13,1,0
12.6,125.109811,13,1,1
12.75,616.831614,13,0,0
12.9,105.858916,13,0,0
13.05,113.89738,13,1,0
13.2,210.239042,13,1,1
13.35,814.718861,13,0,0
13.5,148.291782,13,0,0
13.65,155.971109,13,0,0
13.8,153.223634,13,0,0
13.95,145.544308,13,0,0
14.1,148.530976,13,0,0
14.25,139.54899,13,1,0
14.4,140.321514,13,2,1
14.55,197.855363,13,0,3
14.7,124.12643,13,0,0
14.85,124.017066,13,2,0
15.0,703.475755,13,0,1
15.15,148.022374,13,1,1
15.3,149.494486,13,0,1
15.45,127.205242,13,0,0
15.6,114.080884,13,1,0
15.75,135.895991,13,1,1
15.9,741.249614,13,0,0
16.05,106.685134,13,0,0
16.2,105.746096,13,2,0
16.35,175.286751,13,0,2
16.5,141.177686,13,0,0
16.65,157.394269,13,0,0
16.8,179.225184,13,0,0
16.95,204.394315,13,0,0
17.1,226.16249,13,0,0
17.25,239.026884,13,1,0
17.4,250.406475,13,0,0
17.55,267.192095,13,0,0
17.7,264.663951,13,1,0
17.85,275.108832,13,1,1
18.0,279.74255,13,0,1
18.15,247.275165,13,1,0
18.3,262.86558,13,1,1
18.45,268.290604,13,0,1
18.6,228.672425,13,1,0
18.75,255.820552,13,0,1
18.9,230.774967,13,0,0
19.05,213.919262,13,1,0
19.2,241.573119,13,0,1
19.35,217.033262,13,0,0
19.5,213.073235,13,0,0
19.65,173.205102,13,1,0
19.8,178.824696,13,0,0
19.95,167.469456,13,1,0
20.1,197.214777,13,0,1
20.25,179.272349,13,0,0
20.4,185.750637,13,0,0
20.55,199.907161,13,0,0
20.7,212.350487,13,0,0
20.85,256.20816,13,0,1
21.0,242.137571,13,1,0
21.15,242.956148,13,1,0
21.3,266.059634,13,1,1
21.45,278.81383,13,0,1
21.6,258.896131,13,0,0
21.75,255.445663,13,2,0
21.9,760.712,13,0,1
22.05,264.46773,13,0,0
22.2,258.285249,13,0,0
22.35,258.323349,13,0,0
22.5,231.313408,13,2,0
22.65,251.651701,13,0,1
22.8,220.710106,13,1,0
22.95,235.418777,13,1,1
23.1,211.288255,13,0,0
23.25,225.251984,13,0,0
23.4,212.618696,13,1,0
23.55,230.894789,13,1,1
23.7,319.398147,13,1,2
23.85,233.070649,13,1,1
24.0,236.1553,13,1,1
24.15,238.366364,13,0,1
24.3,215.331434,13,0,0
24.45,221.769279,13,1,0
24.6,830.285631,13,1,0
24.75,210.892917,13,1,1
24.9,187.825172,13,0,0
25.05,190.854285,13,0,0
25.2,189.601647,13,1,0
25.35,878.291475,13,0,0
25.5,207.623058,13,0,0
25.65,226.388684,13,0,0
25.8,243.188823,13,0,0
25.95,257.164673,13,1,0
26.1,1017.524993,13,1,0
26.25,1115.846569,13,1,0
26.4,402.371421,13,0,2
26.55,319.303768,13,0,0
26.7,338.17151,13,0,0
26.85,349.026244,13,0,0
27.0,356.590037,13,0,0
27.15,452.108023,13,0,1
27.3,373.206318,13,0,0
27.45,366.760968,13,0,0
27.6,344.463413,13,1,0
27.75,347.929513,13,0,0
27.9,359.9,13,1,1
28.05,364.539641,13,1,2
