tick,energy,job_queue_len,stop_and_go,turning
0.15,0.0,2,0,0
0.3,26.096857,1,0,1
0.45,85.914862,0,0,1
0.6,26.096857,0,0,1
0.75,0.0,0,0,0
0.9,0.0,0,0,0
1.05,0.0,0,0,0
1.2,0.0,2,0,0
1.35,26.096857,1,0,1
1.5,26.096857,0,0,1
1.65,26.096857,0,0,1
1.8,0.0,0,0,0
1.95,0.0,0,0,0
2.1,1.16775,0,0,0
2.25,1.94625,2,0,0
2.4,29.989357,1,0,1
2.55,6.61725,0,0,0
2.7,35.049607,0,0,1
2.85,11.28825,0,0,0
3.0,13.62375,0,0,0
3.15,17.127,0,0,0
3.3,20.63025,2,0,0
3.45,48.673357,1,0,1
3.6,50.230357,0,0,1
3.75,113.551612,0,0,1
3.9,26.469,0,1,0
4.05,54.122857,0,0,1
4.2,30.75075,2,0,0
4.35,59.961607,1,0,1
4.5,63.464857,0,0,1
4.65,61.518607,0,1,1
4.8,717.51623,0,0,0
4.95,37.75725,0,0,0
5.1,35.811,0,1,0
5.25,63.854107,2,0,1
5.4,126.396862,1,0,1
5.55,64.632607,0,1,1
5.7,90.729463,0,0,2
5.85,39.7035,0,0,0
6.0,36.97875,0,1,0
6.15,811.63698,2,0,0
6.3,66.189607,1,0,1
6.45,71.249857,1,0,1
6.6,73.585357,1,0,1
6.75,42.42825,1,1,0
6.9,66.968107,1,0,1
7.05,37.75725,1,2,0
7.2,88.783213,4,1,2
7.35,755.14665,4,0,0
7.5,38.1465,4,1,0
7.65,731.24556,4,0,0
7.8,44.3745,4,0,0
7.95,70.471357,4,0,1
8.1,42.039,4,1,0
8.25,736.87702,7,1,0
8.4,777.55265,7,2,0
8.55,591.08497,7,1,1
8.7,83.046043,7,0,1
8.85,63.544739,7,0,0
9.0,71.697293,7,0,0
9.15,100.129649,10,0,1
9.3,69.383489,10,1,0
9.45,1062.091966,10,0,1
9.6,67.437239,10,1,0
9.75,84.421742,10,1,1
9.9,86.715499,10,0,1
10.05,146.88101,10,1,1
10.2,113.507369,13,1,2
10.35,111.519376,13,2,2
10.5,994.813109,13,0,1
10.65,56.642656,13,0,0
10.8,57.421156,13,0,0
10.95,62.084546,13,0,0
11.1,44.102317,13,2,0
11.25,885.486081,13,0,2
11.4,60.148136,13,0,0
11.55,69.238299,13,0,0
11.7,77.976615,13,0,0
11.85,77.064478,13,1,0
12.0,897.464656,13,0,0
12.15,97.082161,13,0,0
12.3,116.070538,13,2,1
12.45,892.168269,13,0,1
12.6,98.814125,13,1,0
12.75,132.389066,13,1,1
12.9,128.682013,13,1,1
13.05,192.225872,13,0,1
13.2,106.680214,13,0,0
13.35,100.028258,13,1,0
13.5,120.781619,13,1,1
13.65,120.404335,13,1,1
13.8,129.525284,13,0,1
13.95,113.254101,13,0,0
14.1,123.398622,13,1,0
14.25,850.615216,13,0,1
14.4,145.658206,13,0,0
14.55,161.60806,13,0,0
14.7,142.547838,13,3,0
14.85,877.318034,13,0,2
15.0,158.606962,13,0,0
15.15,153.159155,13,1,0
15.3,191.14946,13,0,1
15.45,153.090733,13,1,0
15.6,190.941133,13,0,1
15.75,169.855894,13,1,0
15.9,186.773589,13,1,1
16.05,199.77443,13,0,1
16.2,177.556496,13,0,0
16.35,190.528229,13,0,0
16.5,200.121335,13,0,0
16.65,232.3032,13,1,1
16.8,242.942625,13,0,1
16.95,219.423693,13,1,0
17.1,257.753848,13,0,1
17.25,237.470207,13,0,0
17.4,232.259718,13,1,0
17.55,275.072363,13,0,1
17.7,249.335282,13,1,0
17.85,282.526325,13,1,1
18.0,295.731562,13,0,1
18.15,271.437221,13,0,0
18.3,269.421964,13,1,0
18.45,299.238665,13,1,1
18.6,298.932396,13,0,1
18.75,255.161802,13,1,0
18.9,274.337545,13,1,1
19.05,266.107854,13,2,1
19.2,282.615809,13,0,2
19.35,221.390577,13,0,0
19.5,181.428028,13,3,0
19.65,270.031924,13,0,3
19.8,190.18168,13,1,0
19.95,227.614688,13,0,1
20.1,209.003225,13,0,0
20.25,213.825114,13,0,0
20.4,218.647003,13,0,0
20.55,219.228885,13,0,0
20.7,167.985423,13,2,0
20.85,189.163919,13,1,1
21.0,178.236115,13,0,0
21.15,184.107516,13,0,0
21.3,186.350989,13,0,0
21.45,190.137516,13,1,0
21.6,240.475695,13,0,1
21.75,234.799438,13,1,0
21.9,241.85345,13,1,0
22.05,275.851797,13,1,1
22.2,267.260697,13,0,0
22.35,276.176195,13,1,0
22.5,320.342115,13,0,1
22.65,319.99086,13,1,0
22.8,1057.948,13,0,0
22.95,347.317876,13,0,0
23.1,356.668105,13,1,0
23.25,395.004274,13,0,1
23.4,378.202676,13,0,0
23.55,374.501119,13,0,0
23.7,378.74125,13,0,0
23.85,377.710762,13,3,0
24.0,448.249141,13,1,3
24.15,396.017523,13,0,1
24.3,358.05902,13,1,0
24.45,397.956424,13,0,1
24.6,389.878732,13,0,0
24.75,400.69026,13,0,0
24.9,404.168201,13,0,0
25.05,413.428622,13,0,0
25.2,422.139367,13,0,0
25.35,418.963313,13,0,0
25.5,404.636858,13,0,0
25.65,392.205564,13,1,0
25.8,436.045934,13,0,1
25.95,405.367939,13,1,0
26.1,435.663278,13,0,1
26.25,415.55441,13,0,0
26.4,418.970872,13,1,0
26.55,1081.922216,13,1,0
26.7,1265.426294,13,0,0
26.85,427.531585,13,0,0
27.0,423.615279,13,1,0
27.15,468.927088,13,0,1
27.3,457.494003,13,0,0
27.45,460.064361,13,0,0
27.6,464.944345,13,0,0
27.75,457.081394,13,1,0
27.9,426.855622,13,1,0
28.05,438.331848,13,0,0
