pod_id,item_id,qty,order_id,processed_time,task_type,trigger,opp_score
320,54,8,-80,56,1,,
25,17,8,-93,69,1,,
25,87,1,-86,69,1,,
269,48,6,-67,77,1,,
269,170,2,-49,77,1,,
269,676,8,-49,77,1,,
269,335,7,-24,77,1,,
288,403,10,-92,83,1,,
275,680,8,-80,95,1,,
294,107,6,-84,97,1,,
294,221,2,-26,97,1,,
294,221,6,-46,97,1,,
294,174,8,-41,97,1,,
294,8,3,-34,97,1,,
294,279,5,-26,97,1,,
36,59,4,-95,112,1,,
36,88,7,-93,112,1,,
36,34,1,-93,112,1,,
229,103,2,-54,119,1,,
229,103,4,-67,119,1,,
229,103,4,-23,119,1,,
229,103,9,-42,119,1,,
229,7,6,-53,119,1,,
229,642,8,-42,119,1,,
87,241,8,-98,126,1,,
336,55,6,-84,128,1,,
336,55,12,-20,128,1,,
336,137,6,-41,128,1,,
371,1010,8,-89,140,1,,
192,493,5,-60,159,1,,
192,493,5,-34,159,1,,
192,493,8,-20,159,1,,
192,264,4,-41,159,1,,
140,4,1,-24,175,1,,
140,4,6,-48,175,1,,
140,4,7,-49,175,1,,
140,4,6,-53,175,1,,
140,123,11,-53,175,1,,
140,823,12,-42,175,1,,
306,52,7,-80,183,1,,
365,229,5,-84,192,1,,
365,288,9,-60,192,1,,
365,14,5,-20,192,1,,
365,14,5,-46,192,1,,
363,141,6,-93,207,1,,
75,1,10,-53,223,1,,
75,1,10,-49,223,1,,
75,152,5,-42,223,1,,
75,38,11,-23,223,1,,
226,216,5,-80,226,1,,
86,63,10,-46,231,1,,
86,92,7,-20,231,1,,
86,92,10,-41,231,1,,
86,552,2,-20,231,1,,
22,119,1,-49,248,1,,
22,119,5,-53,248,1,,
22,146,3,-53,248,1,,
22,58,8,-49,248,1,,
154,124,4,-88,249,1,,
27,58,10,-60,269,1,,
27,18,8,-41,269,1,,
27,33,6,-26,269,1,,
27,148,4,-26,269,1,,
56,20,1,-80,280,1,,
298,8,10,-67,283,1,,
298,51,8,-24,283,1,,
298,51,4,-49,283,1,,
298,337,4,-49,283,1,,
79,2,8,3,292,1,,
367,14,3,-46,298,1,,
367,14,7,-57,298,1,,
367,230,11,-20,298,1,,
0,32,8,-4,305,1,,
146,4,2,-53,309,1,,
146,4,8,-42,309,1,,
146,253,8,-49,309,1,,
132,96,5,-41,323,1,,
132,96,6,-26,323,1,,
132,580,6,-26,323,1,,
185,857,8,-53,330,1,,
185,46,6,-53,330,1,,
1,0,9,-79,334,1,,
107,1464,2,-60,344,1,,
107,39,4,-26,344,1,,
107,39,1,-60,344,1,,
107,245,7,-20,344,1,,
350,225,3,-49,352,1,,
350,56,4,-42,352,1,,
350,994,8,-24,352,1,,
153,99,4,-41,365,1,,
153,27,4,-20,365,1,,
153,27,6,-34,365,1,,
6,116,10,-42,368,1,,
2,56,5,-9,383,1,,
112,306,7,-60,383,1,,
112,39,5,-60,383,1,,
101,122,10,-42,385,1,,
54,1,8,-30,397,1,,
54,538,2,-30,397,1,,
148,5,10,-67,401,1,,
92,556,12,-60,402,1,,
3,85,4,-69,404,1,,
196,627,4,-69,416,1,,
256,332,7,-67,417,1,,
256,664,3,-53,417,1,,
124,66,12,-41,421,1,,
4,85,4,-69,427,1,,
43,35,9,-42,432,1,,
166,125,4,-52,439,1,,
139,26,2,-60,439,1,,
139,822,10,-20,439,1,,
343,30,5,-53,452,1,,
343,12,4,-48,452,1,,
47,1054,7,-60,454,1,,
47,148,2,-26,454,1,,
167,125,3,-52,456,1,,
94,243,3,-84,469,1,,
94,557,6,-60,469,1,,
159,156,11,-63,473,1,,
5,15,8,7,478,1,,
318,178,9,-46,485,1,,
58,60,3,-63,500,1,,
58,540,5,-58,500,1,,
58,1,12,-58,500,1,,
253,331,9,-60,500,1,,
7,0,8,12,511,1,,
320,718,8,-42,519,1,,
231,268,8,-60,527,1,,
299,51,8,-49,531,1,,
