pod_id,item_id,qty,order_id,processed_time,task_type,trigger,opp_score
244,168,8,-3,53,1,,
120,3,11,-94,62,1,,
120,461,9,-39,62,1,,
136,26,7,-38,71,1,,
136,26,12,-43,71,1,,
204,75,12,-73,80,1,,
204,28,8,-73,80,1,,
35,59,4,-95,88,1,,
35,755,6,-94,88,1,,
35,184,9,-7,88,1,,
196,627,4,-69,92,1,,
196,264,4,-3,92,1,,
22,146,3,-53,94,1,,
22,119,1,-49,94,1,,
22,119,5,-53,94,1,,
22,181,1,-21,94,1,,
22,524,8,-19,94,1,,
355,999,7,-31,99,1,,
367,181,1,-21,117,1,,
367,1349,12,-21,117,1,,
367,141,4,-19,117,1,,
67,1071,12,-94,117,1,,
0,0,9,-79,121,1,,
0,32,8,-4,121,1,,
0,85,4,-69,121,1,,
231,644,8,-94,136,1,,
231,47,4,-7,136,1,,
128,67,11,-73,139,1,,
87,241,8,-98,150,1,,
370,114,7,-94,163,1,,
11,117,2,-56,163,1,,
11,117,7,-96,163,1,,
11,117,7,-73,163,1,,
197,318,6,-94,174,1,,
138,585,6,-61,174,1,,
146,4,6,-48,179,1,,
146,4,7,-49,179,1,,
146,4,7,-53,179,1,,
146,123,11,-53,179,1,,
146,253,8,-49,179,1,,
146,97,9,-19,179,1,,
1,85,4,-69,184,1,,
224,129,6,-73,208,1,,
185,46,6,-53,213,1,,
185,7,6,-53,213,1,,
185,857,8,-53,213,1,,
185,28,5,-19,213,1,,
170,1168,1,-75,217,1,,
257,395,3,-94,224,1,,
36,755,1,-94,229,1,,
3,85,4,-61,236,1,,
2,85,4,-61,253,1,,
29,1,10,-53,256,1,,
29,1,10,-49,256,1,,
29,1,4,-58,256,1,,
29,58,8,-49,256,1,,
79,2,8,3,264,1,,
323,969,3,-56,275,1,,
298,337,4,-49,280,1,,
298,51,2,-19,280,1,,
298,51,10,-49,280,1,,
254,662,2,-3,286,1,,
171,157,12,-8,290,1,,
139,585,2,-61,297,1,,
153,99,11,-19,297,1,,
167,125,4,-52,307,1,,
25,87,1,-86,310,1,,
334,29,6,-53,319,1,,
334,181,1,-21,319,1,,
334,281,8,-19,319,1,,
64,150,10,-5,325,1,,
78,192,7,-99,339,1,,
61,1,8,-58,340,1,,
61,190,6,-21,340,1,,
4,15,8,7,343,1,,
4,56,5,-9,343,1,,
269,676,8,-49,357,1,,
269,170,2,-49,357,1,,
203,47,10,2,357,1,,
135,818,7,2,367,1,,
26,147,12,-99,370,1,,
26,58,10,-99,370,1,,
172,204,4,0,374,1,,
194,125,3,-52,380,1,,
194,74,3,-99,380,1,,
166,203,3,-49,380,1,,
166,6,6,-19,380,1,,
166,100,7,-72,380,1,,
128,25,6,0,383,1,,
136,67,6,-58,400,1,,
136,4,1,-53,400,1,,
136,372,6,-21,400,1,,
173,204,1,0,406,1,,
188,101,4,-100,407,1,,
109,95,5,-76,415,1,,
225,215,4,-99,418,1,,
244,654,12,-19,419,1,,
54,1,8,-30,432,1,,
54,538,2,-30,432,1,,
343,12,4,-48,435,1,,
343,30,5,-53,435,1,,
343,181,1,-21,435,1,,
110,95,1,-76,438,1,,
364,181,1,-21,451,1,,
364,113,9,-72,451,1,,
212,77,4,-100,453,1,,
212,7,8,-87,453,1,,
174,260,10,-55,465,1,,
195,496,6,-19,465,1,,
195,74,2,-19,465,1,,
158,156,11,-63,469,1,,
104,39,4,5,472,1,,
274,934,7,-53,478,1,,
1,0,8,12,483,1,,
281,106,7,-19,491,1,,
65,37,4,-87,496,1,,
65,447,5,-87,496,1,,
320,54,8,-19,504,1,,
155,838,8,-55,509,1,,
170,157,10,-87,512,1,,
58,540,5,-58,517,1,,
286,336,7,-63,531,1,,
150,27,6,-34,539,1,,
150,5,12,-81,539,1,,
367,1007,7,-87,542,1,,
348,181,1,-21,543,1,,
348,225,3,-49,543,1,,
283,8,3,-34,549,1,,
283,50,4,-81,549,1,,
22,58,2,-33,552,1,,
184,489,7,-81,565,1,,
184,28,4,-70,565,1,,
359,14,9,-57,576,1,,
171,72,8,-81,576,1,,
256,664,3,-53,577,1,,
64,60,3,-63,596,1,,
64,37,12,-90,596,1,,
303,954,3,-81,596,1,,
303,8,10,-67,596,1,,
13,346,4,-57,603,1,,
149,69,8,-70,609,1,,
90,1093,2,-49,617,1,,
349,181,1,-21,625,1,,
349,31,2,-27,625,1,,
257,48,6,-67,627,1,,
257,332,7,-67,627,1,,
21,181,1,-21,630,1,,
21,86,2,-12,630,1,,
96,93,2,-19,641,1,,
300,51,10,-1,641,1,,
43,88,7,-93,643,1,,
43,35,11,-18,643,1,,
43,1,2,-18,643,1,,
228,129,5,-70,654,1,,
228,103,4,-67,654,1,,
299,51,2,-49,655,1,,
0,181,1,-21,658,1,,
14,0,6,-90,662,1,,
14,17,8,-93,662,1,,
148,5,10,-67,668,1,,
2,181,1,-21,675,1,,
330,110,1,-63,690,1,,
330,55,12,-90,690,1,,
192,493,5,-34,699,1,,
63,190,10,-18,712,1,,
63,150,6,-18,712,1,,
296,108,7,-64,713,1,,
274,105,8,-22,717,1,,
44,35,10,-15,726,1,,
269,275,8,26,732,1,,
5,294,4,-77,739,1,,
272,171,4,-81,745,1,,
363,141,6,-93,747,1,,
363,421,10,-18,747,1,,
347,286,12,-59,749,1,,
276,936,1,-49,752,1,,
99,22,3,-77,756,1,,
195,102,6,-18,761,1,,
195,125,4,-18,761,1,,
25,147,3,-81,762,1,,
298,108,3,-64,768,1,,
173,609,4,-87,773,1,,
173,125,4,-18,773,1,,
204,630,3,-81,773,1,,
285,172,8,-90,784,1,,
302,108,3,25,794,1,,
302,51,8,-24,794,1,,
235,168,8,-18,799,1,,
154,124,4,-88,807,1,,
154,837,1,-90,807,1,,
265,335,7,-24,810,1,,
265,104,4,-16,810,1,,
297,108,7,-18,820,1,,
301,108,7,25,821,1,,
275,105,1,-22,824,1,,
184,125,2,-18,833,1,,
184,161,3,-15,833,1,,
367,230,3,-81,838,1,,
223,322,6,-24,852,1,,
100,22,9,-17,867,1,,
75,38,10,-85,877,1,,
350,994,8,-24,878,1,,
300,704,8,-18,882,1,,
300,8,10,-65,882,1,,
124,66,12,-41,893,1,,
6,57,6,-65,896,1,,
267,104,4,-16,902,1,,
267,396,10,-14,902,1,,
76,92,10,-41,907,1,,
57,89,5,-65,915,1,,
57,770,9,-65,915,1,,
222,166,10,-17,916,1,,
70,191,8,-47,919,1,,
180,46,9,-65,928,1,,
172,1170,11,-14,931,1,,
172,-1,-1,-999,931,2,global,
29,120,10,-36,933,1,,
306,176,8,-65,939,1,,
202,211,5,-85,948,1,,
202,7,1,-47,948,1,,
202,264,4,-41,948,1,,
251,104,3,-16,950,1,,
251,7,4,16,950,1,,
251,272,7,-23,950,1,,
30,18,8,-41,962,1,,
94,243,5,-65,962,1,,
132,96,5,-41,986,1,,
132,96,6,-26,986,1,,
132,580,6,-26,986,1,,
77,38,11,-23,994,1,,
7,57,1,-65,994,1,,
7,15,6,28,994,1,,
294,174,8,-41,1000,1,,
228,103,4,-23,1008,1,,
228,77,5,30,1008,1,,
318,136,8,-91,1016,1,,
318,178,8,-13,1016,1,,
307,176,8,-85,1023,1,,
307,221,2,-26,1023,1,,
307,279,5,-26,1023,1,,
112,306,10,-14,1023,1,,
