tick,energy,job_queue_len,stop_and_go,turning
0.15,0.0,2,0,0
0.3,85.914862,1,0,1
0.45,26.096857,0,0,1
0.6,1.16775,0,0,0
0.75,1.94625,0,0,0
0.9,2.72475,0,0,0
1.05,3.50325,0,0,0
1.2,652.73795,2,0,0
1.35,4.28175,1,0,0
1.5,29.600107,0,0,1
1.65,89.418112,0,0,1
1.8,3.50325,0,0,0
1.95,0.0,0,1,0
2.1,26.096857,0,0,1
2.25,1.16775,2,0,0
2.4,28.043107,1,0,1
2.55,28.821607,0,0,1
2.7,89.418112,0,0,1
2.85,4.28175,0,0,0
3.0,30.378607,0,0,1
3.15,3.50325,0,0,0
3.3,4.671,2,0,0
3.45,91.364362,1,0,1
3.6,89.807362,0,1,1
3.75,57.643213,0,0,2
3.9,8.17425,0,0,0
4.05,10.50975,0,0,0
4.2,14.013,2,0,0
4.35,43.613107,1,0,1
4.5,105.766612,0,0,1
4.65,108.102112,0,0,1
4.8,28.775442,0,0,0
4.95,30.572571,0,1,0
5.1,60.023556,0,0,1
5.25,36.502327,2,0,0
5.4,767.578052,1,0,1
5.55,41.264334,0,1,0
5.7,94.865926,0,1,2
5.85,73.680197,0,0,1
6.0,52.883719,0,0,0
6.15,52.105219,2,1,0
6.3,100.555554,1,1,2
6.45,76.404947,1,0,1
6.6,52.643591,1,0,0
6.75,52.014212,1,0,0
6.9,49.049334,1,1,0
7.05,77.481691,1,0,1
7.2,78.260191,4,1,1
7.35,795.511576,4,1,0
7.5,74.665934,4,1,1
7.65,75.982806,4,0,1
7.8,43.20675,4,1,0
7.95,75.142357,4,0,1
8.1,56.052,4,0,0
8.25,63.44775,7,0,0
8.4,69.67575,7,0,0
8.55,73.56825,7,0,0
8.7,77.85,7,0,0
8.85,81.35325,7,0,0
9.0,84.759604,7,1,0
9.15,142.85722,10,0,2
9.3,95.399659,10,0,0
9.45,95.854062,10,1,0
9.6,825.751425,10,0,0
9.75,105.232157,10,0,0
9.9,98.789883,10,2,0
