tick,energy,job_queue_len,stop_and_go,turning
0.15,0.0,2,0,0
0.3,26.096857,1,0,1
0.45,26.096857,0,0,1
0.6,26.096857,0,0,1
0.75,0.0,0,0,0
0.9,0.0,0,0,0
1.05,0.0,0,0,0
1.2,0.0,2,0,0
1.35,890.238102,1,0,1
1.5,0.0,0,0,0
1.65,85.914862,0,0,1
1.8,0.0,0,0,0
1.95,0.0,0,0,0
2.1,1.16775,0,0,0
2.25,3.114,2,0,0
2.4,31.935607,1,0,1
2.55,9.342,0,0,0
2.7,13.62375,0,0,0
2.85,17.51625,0,0,0
3.0,20.63025,0,0,0
3.15,48.284107,0,0,1
3.3,22.96575,2,0,0
3.45,49.062607,1,0,1
3.6,45.559357,0,1,1
3.75,68.152963,0,1,2
3.9,38.552857,0,1,1
4.05,37.774357,0,0,1
4.2,11.28825,2,0,0
4.35,37.385107,1,0,1
4.5,37.385107,0,0,1
4.65,13.62375,0,0,0
4.8,13.2345,0,1,0
4.95,17.637334,0,1,0
5.1,47.318163,0,1,1
5.25,54.794636,2,0,1
5.4,122.867614,1,0,1
5.55,48.321725,0,0,0
5.7,84.230554,0,0,1
5.85,68.72417,0,0,0
6.0,74.95217,0,0,0
6.15,80.79092,2,0,0
6.3,171.766032,1,0,1
6.45,111.867304,1,0,1
6.6,85.689725,1,0,0
6.75,81.716502,1,1,0
6.9,105.088609,1,2,1
7.05,133.910215,1,0,2
7.2,63.0585,4,1,0
7.35,88.376857,4,0,1
7.5,65.00475,4,0,0
7.65,65.00475,4,0,0
7.8,56.44125,4,2,0
7.95,972.013167,4,0,1
8.1,52.938,4,1,0
8.25,80.202607,7,0,1
8.4,49.0455,7,1,0
8.55,40.482,7,2,0
8.7,594.062687,7,1,1
8.85,567.586,7,2,0
9.0,91.507963,7,1,2
9.15,850.747404,10,0,0
9.3,55.475307,10,0,0
9.45,61.005529,10,0,0
9.6,64.978752,10,1,0
9.75,186.023943,10,0,2
9.9,80.320947,10,0,0
10.05,83.51567,10,1,0
10.2,1078.832553,13,0,0
10.35,95.354615,13,0,0
10.5,119.894472,13,1,1
10.65,1084.687674,13,0,1
10.8,92.938393,13,0,0
10.95,102.000526,13,0,0
11.1,101.603475,13,1,0
11.25,124.189281,13,1,1
11.4,123.872953,13,1,1
11.55,946.772819,13,1,0
11.7,123.865153,13,0,1
11.85,89.440401,13,1,0
12.0,820.999729,13,0,0
12.15,87.998849,13,1,0
12.3,105.270855,13,1,1
12.45,120.209858,13,0,1
12.6,106.859156,13,0,0
12.75,113.341531,13,0,0
12.9,115.117126,13,0,0
13.05,125.58537,13,0,0
13.2,126.246223,13,1,0
13.35,138.086191,13,1,1
13.5,148.491163,13,0,1
13.65,119.47172,13,1,0
13.8,156.852493,13,1,2
13.95,134.902757,13,0,1
14.1,108.502021,13,2,0
14.25,141.933044,13,0,1
14.4,100.077685,13,2,0
14.55,160.210043,13,0,2
14.7,96.527624,13,1,0
14.85,130.563125,13,0,1
15.0,110.847914,13,0,0
15.15,114.115558,13,1,0
15.3,154.43273,13,0,1
15.45,145.298761,13,0,0
15.6,165.099048,13,0,0
15.75,182.686531,13,0,0
15.9,198.859666,13,0,0
16.05,211.529551,13,2,0
16.2,873.890012,13,0,1
16.35,232.91685,13,2,0
16.5,273.190223,13,0,1
16.65,266.404915,13,0,0
16.8,265.206698,13,1,0
16.95,287.743459,13,1,1
17.1,302.534126,13,0,1
17.25,287.231491,13,0,0
17.4,284.994035,13,0,0
17.55,280.351373,13,1,0
17.7,1119.57946,13,0,0
17.85,259.393596,13,3,0
18.0,418.526531,13,0,4
18.15,244.715165,13,0,0
18.3,244.564736,13,0,0
18.45,245.343236,13,0,0
18.6,221.954616,13,1,0
18.75,244.742034,13,0,1
18.9,219.390591,13,0,0
19.05,209.928613,13,1,0
19.2,232.503321,13,1,1
19.35,232.037802,13,2,1
19.5,1650.238678,13,0,0
19.65,226.560576,13,1,0
19.8,804.350458,13,0,0
19.95,255.660358,13,0,0
20.1,263.730748,13,0,0
20.25,264.817861,13,0,0
20.4,257.512393,13,1,0
20.55,264.286943,13,0,0
20.7,264.468918,13,0,0
20.85,252.719515,13,1,0
21.0,296.71297,13,0,1
21.15,264.788367,13,2,0
21.3,937.099126,13,1,2
21.45,886.47261,13,0,0
21.6,335.375074,13,0,1
21.75,320.364143,13,0,0
21.9,323.632286,13,1,0
22.05,352.263013,13,0,1
22.2,326.247836,13,0,0
22.35,318.078257,13,1,0
22.5,296.845911,13,1,0
22.65,282.505135,13,2,1
22.8,301.658966,13,1,2
22.95,280.445578,13,0,1
23.1,289.246423,13,0,1
23.25,294.344905,13,0,1
23.4,265.622873,13,1,0
23.55,307.009275,13,0,1
23.7,293.326784,13,0,0
23.85,303.166845,13,0,0
24.0,298.033972,13,1,0
24.15,331.898468,13,0,1
24.3,302.855737,13,0,0
24.45,294.775125,13,1,0
24.6,333.900373,13,0,1
24.75,305.504906,13,1,0
24.9,346.389526,13,0,1
25.05,342.56295,13,0,0
25.2,362.490845,13,0,0
25.35,379.019564,13,0,0
25.5,387.787958,13,1,0
25.65,995.301709,13,0,0
25.8,401.129252,13,1,0
25.95,417.581639,13,0,0
26.1,425.689927,13,0,0
26.25,408.215272,13,1,0
26.4,427.435879,13,1,1
26.55,437.712157,13,0,1
26.7,428.148679,13,0,0
26.85,418.39089,13,1,0
27.0,444.037283,13,0,1
27.15,402.461114,13,1,0
27.3,429.346817,13,1,1
27.45,430.722921,13,1,1
27.6,437.466326,13,0,1
27.75,411.849065,13,0,0
27.9,413.293385,13,0,0
28.05,410.030925,13,0,0
