pod_id,item_id,qty,order_id,processed_time,task_type,trigger,opp_score
112,95,5,-76,33,1,,
112,306,10,-14,33,1,,
105,368,12,-83,62,1,,
263,396,10,-14,77,1,,
318,110,1,-63,80,1,,
318,221,6,-46,80,1,,
318,178,8,-13,80,1,,
318,178,9,-46,80,1,,
69,782,10,-14,91,1,,
244,28,4,-70,93,1,,
244,28,5,-40,93,1,,
244,28,3,-19,93,1,,
244,217,3,-68,93,1,,
244,217,9,-35,93,1,,
244,80,6,-35,93,1,,
244,654,12,-19,93,1,,
244,-1,-1,-999,93,2,opp_score,0.0
288,403,10,-92,105,1,,
172,1170,11,-14,121,1,,
172,-1,-1,-999,121,2,opp_score,0.1527777777777777
39,88,2,-68,135,1,,
39,88,7,-93,135,1,,
39,88,3,-40,135,1,,
39,34,1,-93,135,1,,
39,1,12,-68,135,1,,
39,19,8,-68,135,1,,
222,265,9,-14,136,1,,
103,65,4,-32,145,1,,
103,38,10,-85,145,1,,
103,38,11,-23,145,1,,
103,38,12,-13,145,1,,
103,452,10,-13,145,1,,
195,102,6,-40,161,1,,
195,74,2,-19,161,1,,
195,74,4,-35,161,1,,
195,496,6,-19,161,1,,
124,66,12,-41,171,1,,
124,40,6,-25,171,1,,
87,241,8,-98,185,1,,
253,331,9,-68,191,1,,
253,217,1,-35,191,1,,
253,81,9,-35,191,1,,
253,28,2,-19,191,1,,
42,19,2,-25,197,1,,
42,19,10,-32,197,1,,
42,187,6,-13,197,1,,
153,200,6,-68,225,1,,
153,200,8,-35,225,1,,
153,99,11,-19,225,1,,
86,92,10,-41,225,1,,
86,360,10,-32,225,1,,
277,682,6,-78,249,1,,
203,264,4,-41,250,1,,
203,211,5,-85,250,1,,
203,1201,8,-23,250,1,,
203,-1,-1,-999,250,2,opp_score,0.0
326,1674,4,-68,251,1,,
326,84,6,-40,251,1,,
326,54,8,-19,251,1,,
154,124,4,-88,259,1,,
162,156,11,-63,269,1,,
162,598,2,-41,269,1,,
325,417,4,-82,278,1,,
281,50,2,-40,278,1,,
281,50,6,-37,278,1,,
281,278,4,-37,278,1,,
281,106,7,-19,278,1,,
336,137,6,-41,288,1,,
336,137,6,-32,288,1,,
21,17,8,-93,302,1,,
21,1034,9,-68,302,1,,
82,63,10,-46,304,1,,
132,96,5,-41,319,1,,
132,250,4,-25,319,1,,
136,41,7,-35,326,1,,
136,97,9,-19,326,1,,
27,18,8,-41,333,1,,
0,32,8,-4,340,1,,
65,61,10,-40,348,1,,
65,190,5,-37,348,1,,
109,95,1,-76,355,1,,
109,2,8,3,355,1,,
358,140,3,-14,363,1,,
92,194,8,-13,369,1,,
102,94,8,-68,371,1,,
102,2,3,-68,371,1,,
102,196,4,-68,371,1,,
301,1286,8,-46,383,1,,
365,141,4,-19,391,1,,
365,141,6,-93,391,1,,
365,229,3,-40,391,1,,
359,14,8,-46,401,1,,
123,40,12,-68,409,1,,
1,15,8,7,413,1,,
294,174,8,-41,415,1,,
191,1546,12,-37,428,1,,
306,176,8,-85,429,1,,
286,336,7,-63,442,1,,
10,145,6,-40,447,1,,
10,16,6,-37,447,1,,
2,56,5,-9,449,1,,
104,39,4,5,458,1,,
343,138,4,-40,465,1,,
343,138,4,-35,465,1,,
343,138,4,-11,465,1,,
11,520,7,-32,470,1,,
3,0,9,-79,473,1,,
207,127,7,-35,482,1,,
207,76,3,-35,482,1,,
251,272,7,-23,483,1,,
180,73,5,-25,496,1,,
180,160,2,-23,496,1,,
279,171,5,-68,498,1,,
279,938,5,-37,498,1,,
47,60,2,-32,506,1,,
47,60,3,-63,506,1,,
177,159,3,-37,513,1,,
177,6,6,-19,513,1,,
345,111,5,-13,517,1,,
83,63,9,-40,528,1,,
138,585,6,-61,530,1,,
268,675,9,-35,543,1,,
4,0,8,12,544,1,,
7,85,4,-61,556,1,,
153,99,4,-41,564,1,,
139,585,2,-61,572,1,,
139,26,7,-38,572,1,,
22,524,8,-19,574,1,,
228,103,4,-23,581,1,,
8,85,4,-61,581,1,,
5,85,4,-69,590,1,,
112,457,8,-68,594,1,,
192,101,2,-13,608,1,,
136,26,12,-43,609,1,,
6,85,4,-69,618,1,,
148,69,8,-70,620,1,,
12,117,7,-96,621,1,,
137,97,3,-32,629,1,,
348,992,8,-40,635,1,,
131,4,6,-48,638,1,,
196,627,3,-85,641,1,,
333,281,8,-19,649,1,,
197,627,4,-69,650,1,,
128,25,6,0,671,1,,
104,452,2,-13,675,1,,
352,111,1,-13,683,1,,
355,227,8,-35,686,1,,
188,101,4,-100,694,1,,
277,49,6,-44,698,1,,
171,204,4,0,703,1,,
229,77,4,-100,705,1,,
229,103,2,-54,705,1,,
370,114,8,-68,716,1,,
343,12,4,-48,724,1,,
230,324,1,8,726,1,,
31,88,5,-40,727,1,,
224,129,5,-70,737,1,,
231,268,10,17,738,1,,
166,125,4,-52,746,1,,
138,68,8,-29,749,1,,
172,204,1,0,756,1,,
172,157,12,-8,756,1,,
298,108,4,-37,762,1,,
298,51,2,-19,762,1,,
167,125,3,-52,776,1,,
285,689,4,-29,776,1,,
135,4,9,17,777,1,,
135,818,7,2,777,1,,
25,87,3,-68,784,1,,
353,111,5,-29,789,1,,
173,45,5,17,802,1,,
173,609,4,-87,802,1,,
173,157,10,-87,802,1,,
283,132,4,-65,808,1,,
283,8,10,-65,808,1,,
203,47,10,2,816,1,,
57,89,5,-65,827,1,,
57,770,9,-65,827,1,,
64,37,4,-87,829,1,,
64,447,5,-87,829,1,,
96,93,2,-19,835,1,,
180,7,8,-87,840,1,,
66,61,2,-40,842,1,,
65,150,10,-5,855,1,,
197,498,6,-68,860,1,,
131,123,11,-53,862,1,,
131,4,8,-53,862,1,,
131,67,6,-58,862,1,,
367,1007,7,-87,881,1,,
0,15,6,28,891,1,,
32,120,10,-36,892,1,,
