tick,energy,job_queue_len,stop_and_go,turning
0.15,566.62816,2,0,0
0.3,0.0,1,0,0
0.45,26.096857,0,0,1
0.6,26.096857,0,0,1
0.75,0.0,0,0,0
0.9,0.0,0,0,0
1.05,0.0,0,0,0
1.2,0.0,2,0,0
1.35,85.914862,1,0,1
1.5,1.16775,0,0,0
1.65,28.043107,0,0,1
1.8,2.72475,0,0,0
1.95,29.600107,0,0,1
2.1,4.28175,0,0,0
2.25,5.4495,2,0,0
2.4,92.532112,1,0,1
2.55,34.271107,0,0,1
2.7,35.828107,0,0,1
2.85,7.785,0,1,0
3.0,35.438857,0,0,1
3.15,10.899,0,0,0
3.3,12.456,2,0,0
3.45,40.499107,1,0,1
3.6,16.3485,0,0,0
3.75,47.767525,0,0,1
3.9,25.478281,0,0,0
4.05,29.285893,0,0,0
4.2,32.315006,2,0,0
4.35,123.20523,1,0,1
4.5,69.919587,0,0,1
4.65,72.948699,0,1,1
4.8,78.702562,0,0,1
4.95,57.191817,0,0,0
5.1,61.77793,0,0,0
5.25,61.77793,2,1,0
5.4,173.789648,1,0,2
5.55,149.639041,0,0,1
5.7,153.142291,0,0,1
5.85,61.77793,0,2,0
6.0,112.025393,0,1,2
6.15,87.485536,2,0,1
6.3,60.22093,1,1,0
6.45,89.431786,1,0,1
6.6,68.39518,1,0,0
6.75,73.06618,1,0,0
6.9,73.45543,1,1,0
7.05,96.912424,1,1,1
7.2,817.004007,4,1,0
7.35,102.361924,4,0,1
7.5,77.128455,4,0,0
7.65,79.159593,4,0,0
7.8,81.57998,4,0,0
7.95,84.30473,4,0,0
8.1,85.08323,4,0,0
8.25,85.557368,7,0,0
8.4,85.642256,7,0,0
8.55,77.163643,7,2,0
8.7,121.480213,7,1,2
8.85,73.9575,7,0,0
9.0,100.832857,7,1,1
9.15,110.436775,10,0,1
9.3,90.483031,10,0,0
9.45,95.069143,10,0,0
9.6,97.709006,10,1,0
9.75,922.586478,10,0,0
9.9,104.15648,10,1,0
10.05,131.336199,10,1,1
10.2,129.389949,13,1,1
10.35,128.611449,13,0,1
10.5,102.125343,13,0,0
10.65,98.31773,13,0,0
10.8,99.335814,13,0,0
10.95,89.143832,13,2,0
11.1,117.030569,13,1,1
11.25,123.102199,13,0,1
11.4,87.110468,13,1,0
11.55,197.565186,13,0,2
11.7,80.260337,13,0,0
11.85,79.481837,13,1,0
12.0,102.464694,13,2,1
12.15,114.473713,13,1,2
12.3,90.712357,13,0,1
12.45,66.1725,13,0,0
12.6,68.508,13,0,0
12.75,70.8435,13,0,0
