pod_id,item_id,qty,order_id,processed_time,task_type,trigger,opp_score
173,260,10,-55,53,1,,
155,124,4,-88,69,1,,
155,838,8,-55,69,1,,
320,54,8,-80,82,1,,
229,103,2,-54,89,1,,
229,103,4,-67,89,1,,
229,103,4,-23,89,1,,
229,103,9,-42,89,1,,
229,7,6,-53,89,1,,
229,642,8,-42,89,1,,
275,680,8,-80,93,1,,
39,1,5,-91,96,1,,
39,1,6,-2,96,1,,
39,1,8,-30,96,1,,
39,1,5,-68,96,1,,
39,88,2,-68,96,1,,
39,88,8,-40,96,1,,
39,19,2,-25,96,1,,
39,19,8,-68,96,1,,
77,20,1,-80,107,1,,
77,547,8,-45,107,1,,
269,48,6,-67,120,1,,
269,170,2,-49,120,1,,
269,676,8,-49,120,1,,
269,335,7,-24,120,1,,
347,286,12,-59,126,1,,
207,164,10,-91,130,1,,
207,102,6,-40,130,1,,
207,127,7,-35,130,1,,
207,76,3,-35,130,1,,
371,1010,8,-89,140,1,,
81,794,6,-51,171,1,,
140,4,1,-24,175,1,,
140,4,6,-48,175,1,,
140,4,7,-49,175,1,,
140,4,6,-53,175,1,,
140,123,11,-53,175,1,,
140,823,12,-42,175,1,,
253,331,9,-68,176,1,,
253,217,3,-68,176,1,,
253,217,9,-35,176,1,,
253,28,5,-40,176,1,,
253,81,9,-35,176,1,,
306,52,7,-80,192,1,,
298,8,10,-67,211,1,,
298,51,8,-24,211,1,,
298,51,4,-49,211,1,,
298,337,4,-49,211,1,,
132,40,6,-25,214,1,,
132,40,12,-68,214,1,,
132,67,6,-58,214,1,,
132,250,4,-25,214,1,,
226,216,5,-80,216,1,,
146,4,2,-53,237,1,,
146,4,8,-42,237,1,,
146,253,8,-49,237,1,,
47,188,2,-51,244,1,,
65,302,8,-91,263,1,,
65,1,7,-68,263,1,,
65,1,12,-58,263,1,,
65,61,10,-40,263,1,,
170,1168,1,-75,275,1,,
75,1,10,-53,285,1,,
75,1,10,-49,285,1,,
75,152,5,-42,285,1,,
75,38,11,-23,285,1,,
102,94,8,-68,285,1,,
102,2,3,-68,285,1,,
102,196,4,-68,285,1,,
0,32,8,-4,287,1,,
79,2,8,3,299,1,,
22,119,1,-49,309,1,,
22,119,5,-53,309,1,,
22,146,3,-53,309,1,,
22,58,8,-49,309,1,,
326,136,8,-91,311,1,,
326,1674,4,-68,311,1,,
326,84,6,-40,311,1,,
350,225,3,-49,331,1,,
350,56,4,-42,331,1,,
350,994,8,-24,331,1,,
147,200,6,-68,332,1,,
147,200,8,-35,332,1,,
171,157,12,-8,346,1,,
185,857,8,-53,352,1,,
185,46,6,-53,352,1,,
166,125,4,-52,353,1,,
197,498,6,-68,355,1,,
197,74,4,-35,355,1,,
197,46,5,-2,355,1,,
167,125,3,-52,362,1,,
6,116,10,-42,369,1,,
295,50,2,-40,373,1,,
295,699,10,-2,373,1,,
1,15,8,7,374,1,,
101,122,10,-42,385,1,,
21,1034,9,-68,388,1,,
148,5,10,-67,401,1,,
82,63,9,-40,403,1,,
256,332,7,-67,417,1,,
256,664,3,-53,417,1,,
180,125,4,-91,418,1,,
180,73,5,-25,418,1,,
343,30,5,-53,433,1,,
343,12,4,-48,433,1,,
268,675,9,-35,433,1,,
43,35,9,-42,448,1,,
2,0,9,-79,448,1,,
4,85,4,-69,455,1,,
16,522,8,-2,457,1,,
3,56,5,-9,463,1,,
196,627,4,-69,470,1,,
15,1029,8,-2,471,1,,
299,51,8,-49,475,1,,
5,85,4,-69,476,1,,
112,457,8,-68,485,1,,
320,718,8,-42,487,1,,
64,37,4,-87,498,1,,
64,447,5,-87,498,1,,
203,1201,8,-23,498,1,,
230,78,7,-91,499,1,,
230,217,1,-35,499,1,,
274,934,7,-53,509,1,,
173,609,4,-87,517,1,,
173,157,10,-87,517,1,,
337,1321,8,-2,518,1,,
251,272,7,-23,526,1,,
0,0,8,12,529,1,,
181,7,8,-87,549,1,,
181,100,7,-72,549,1,,
63,150,10,-5,563,1,,
344,138,4,-40,570,1,,
344,138,4,-35,570,1,,
6,294,4,-77,571,1,,
84,359,6,-42,580,1,,
348,992,8,-40,588,1,,
334,29,6,-53,594,1,,
355,227,8,-35,600,1,,
367,1007,7,-87,601,1,,
367,85,4,-61,601,1,,
128,3,4,-42,603,1,,
138,585,6,-61,610,1,,
133,41,7,-35,611,1,,
223,322,6,-24,612,1,,
370,114,8,-68,622,1,,
10,145,6,-40,631,1,,
139,585,2,-61,636,1,,
139,26,12,-43,636,1,,
244,80,6,-35,641,1,,
58,540,5,-58,649,1,,
33,59,4,-95,659,1,,
272,171,5,-68,663,1,,
364,85,4,-61,665,1,,
364,113,9,-72,665,1,,
364,14,9,-57,665,1,,
248,658,4,-42,666,1,,
168,125,4,-91,671,1,,
343,138,4,-11,673,1,,
99,22,3,-77,687,1,,
166,203,3,-49,692,1,,
13,346,4,-57,694,1,,
179,160,2,-23,697,1,,
137,372,6,-21,706,1,,
11,117,7,-96,716,1,,
1,181,1,-21,719,1,,
25,87,3,-68,727,1,,
136,26,7,-38,730,1,,
353,226,4,-91,733,1,,
0,181,1,-21,734,1,,
61,190,6,-21,743,1,,
276,936,1,-49,746,1,,
203,47,4,-7,755,1,,
365,229,3,-40,776,1,,
90,1093,2,-49,776,1,,
228,324,1,8,779,1,,
14,181,1,-21,789,1,,
14,17,8,-93,789,1,,
66,61,2,-40,790,1,,
54,538,2,-30,794,1,,
258,333,1,-40,804,1,,
36,88,7,-93,810,1,,
36,34,1,-93,810,1,,
29,184,9,-7,816,1,,
85,193,9,27,830,1,,
269,275,8,26,831,1,,
105,1106,1,-2,835,1,,
204,28,8,-73,837,1,,
204,75,12,-73,837,1,,
32,58,2,-33,841,1,,
30,120,10,-36,847,1,,
26,87,1,-86,852,1,,
367,181,1,-21,862,1,,
367,1349,12,-21,862,1,,
367,141,6,-93,862,1,,
274,105,8,-22,865,1,,
22,58,10,-99,879,1,,
87,241,8,-98,891,1,,
275,105,1,-22,894,1,,
225,215,4,-99,907,1,,
135,67,11,-73,908,1,,
135,818,7,2,908,1,,
135,4,9,14,908,1,,
104,39,4,5,911,1,,
25,147,12,-99,923,1,,
78,192,7,-99,934,1,,
256,104,4,-16,936,1,,
12,181,1,-21,944,1,,
12,117,2,-56,944,1,,
12,117,7,-73,944,1,,
12,33,5,14,944,1,,
12,234,6,14,944,1,,
257,104,4,-16,952,1,,
348,181,1,-21,961,1,,
348,31,10,14,961,1,,
99,22,9,-17,974,1,,
