tick,energy,job_queue_len,stop_and_go,turning
0.15,0.0,2,0,0
0.3,26.096857,1,0,1
0.45,26.096857,0,0,1
0.6,1.16775,0,0,0
0.75,1.94625,0,0,0
0.9,2.72475,0,0,0
1.05,3.50325,0,0,0
1.2,4.28175,2,0,0
1.35,30.378607,1,0,1
1.5,29.600107,0,0,1
1.65,89.418112,0,0,1
1.8,3.50325,0,0,0
1.95,0.0,0,1,0
2.1,27.264607,0,0,1
2.25,3.114,2,0,0
2.4,30.767857,1,0,1
2.55,32.324857,0,0,1
2.7,33.881857,0,0,1
2.85,8.5635,0,0,0
3.0,8.5635,0,0,0
3.15,10.50975,0,0,0
3.3,12.456,2,0,0
3.45,36.606607,1,1,1
3.6,64.260463,0,0,2
3.75,14.013,0,0,0
3.9,16.73775,0,0,0
4.05,18.29475,0,0,0
4.2,21.0195,2,0,0
4.35,51.398107,1,0,1
4.5,52.176607,0,1,1
4.65,52.176607,0,1,1
4.8,56.069107,0,0,1
4.95,35.0325,0,0,0
5.1,35.42175,0,1,0
5.25,66.578857,2,0,1
5.4,131.846362,1,0,1
5.55,75.142357,0,0,1
5.7,77.477857,0,0,1
5.85,52.938,0,0,0
6.0,50.21325,0,1,0
6.15,78.256357,2,0,1
6.3,80.202607,1,0,1
6.45,77.867107,1,1,1
6.6,77.088607,1,1,1
6.75,77.477857,1,1,1
6.9,78.256357,1,0,1
7.05,51.77025,1,0,0
7.2,44.76375,4,2,0
7.35,99.682213,4,0,2
7.5,47.4885,4,1,0
7.65,68.914357,4,2,1
7.8,95.789713,4,0,2
7.95,43.20675,4,0,0
8.1,44.3745,4,0,0
8.25,47.87775,7,0,0
8.4,46.32075,7,1,0
8.55,73.585357,7,0,1
8.7,50.6025,7,0,0
8.85,45.9315,7,2,0
9.0,95.400463,7,1,2
9.15,70.860607,10,0,1
9.3,40.87125,10,2,0
9.45,891.934097,10,2,1
9.6,89.561713,10,2,2
9.75,91.507963,10,1,2
9.9,69.303607,10,0,1
10.05,42.039,10,1,0
10.2,69.692857,11,0,1
10.35,44.76375,11,0,0
10.5,42.8175,11,1,0
10.65,598.9761,11,0,0
10.8,43.98525,11,1,0
10.95,663.39191,11,1,0
11.1,70.860607,11,0,1
11.25,72.806857,11,0,1
11.4,48.65625,11,1,0
11.55,843.25663,11,0,0
11.7,54.88425,11,1,0
11.85,84.873607,11,0,1
12.0,62.66925,11,1,0
12.15,736.15892,11,1,0
12.3,960.0324,11,0,0
12.45,78.429515,11,0,0
12.6,85.303359,11,0,0
12.75,178.092064,11,0,1
12.9,97.104796,11,0,0
13.05,101.509557,11,2,0
13.2,159.323215,11,0,2
13.35,132.75096,11,0,1
13.5,108.381548,11,0,0
13.65,112.833743,11,0,0
13.8,100.196196,11,1,0
13.95,146.769965,11,0,2
14.1,99.489346,11,0,0
14.25,97.963992,11,1,0
14.4,804.055076,11,1,0
14.55,102.726889,11,2,1
14.7,130.023141,11,0,2
14.85,75.493928,11,0,0
15.0,64.952532,11,2,0
15.15,623.347417,11,1,1
15.3,98.885536,11,0,1
15.45,56.512856,11,1,0
15.6,83.797922,11,1,1
15.75,94.622252,11,1,1
15.9,101.046333,11,0,1
16.05,79.598604,11,1,0
16.2,951.789799,11,0,1
16.35,102.300108,11,1,0
16.5,122.631775,11,1,1
16.65,131.032164,11,0,1
16.8,113.536596,11,0,0
16.95,145.382153,11,0,1
17.1,109.802174,11,1,0
17.25,138.537632,11,0,1
17.4,105.879601,11,1,0
17.55,138.236103,11,0,1
17.7,115.417549,11,0,0
17.85,108.015657,11,2,0
18.0,1414.482561,11,0,0
18.15,132.566682,11,0,0
18.3,143.596633,11,0,0
18.45,158.549773,11,0,0
18.6,144.38548,11,2,0
18.75,211.456806,11,0,2
18.9,156.355326,11,1,0
19.05,851.591983,11,2,0
19.2,192.961788,11,0,1
19.35,143.574886,11,3,0
19.5,1045.155973,11,0,2
19.65,157.611031,11,1,0
19.8,1221.365242,11,0,2
19.95,174.893139,11,0,0
20.1,164.4092,11,1,0
20.25,192.190894,11,0,1
20.4,168.557375,11,0,0
20.55,178.922908,11,0,0
20.7,181.745959,11,0,0
20.85,265.685034,11,0,1
21.0,186.425211,11,0,0
21.15,193.4695,11,0,0
21.3,216.779213,11,2,1
21.45,878.917693,11,0,1
21.6,227.329154,11,0,0
21.75,249.249099,11,0,0
21.9,263.778112,11,1,0
22.05,1099.220325,11,0,0
22.2,295.928336,11,0,0
22.35,292.670076,11,1,0
22.5,315.192754,11,0,1
22.65,288.991726,11,0,0
22.8,284.11725,11,0,0
22.95,250.060241,11,2,0
23.1,308.783938,11,0,2
23.25,269.680208,11,0,0
23.4,266.985034,11,2,0
23.55,1050.852531,11,1,1
23.7,304.644359,11,0,1
23.85,304.295521,11,1,1
24.0,295.891722,11,0,1
24.15,258.727916,11,1,0
24.3,296.66292,11,0,1
24.45,243.916876,11,2,0
24.6,291.182287,11,1,2
24.75,271.859922,11,0,1
24.9,259.690913,11,0,0
25.05,266.524103,11,0,0
25.2,276.889947,11,0,0
25.35,317.824664,11,0,1
25.5,295.324528,11,1,0
25.65,340.899945,11,0,1
25.8,330.968041,11,0,0
25.95,349.985582,11,0,0
26.1,373.70562,11,0,0
26.25,389.749486,11,0,0
26.4,407.70061,11,0,0
26.55,428.41711,11,0,0
26.7,446.394917,11,0,0
26.85,455.757952,11,0,0
27.0,443.639657,11,1,0
27.15,464.811579,11,1,1
27.3,475.079869,11,0,1
27.45,451.010425,11,1,0
27.6,474.102396,11,0,1
27.75,435.890211,11,1,0
27.9,445.296845,11,0,1
28.05,403.043825,11,0,0
