tick,total_energy,job_queue_len,stop_and_go,total_turning
0.15,0.0,4,0,0
0.3,16.539789658360114,3,0,1
0.45,33.07957931672023,2,0,2
0.6,80.76617314705271,1,0,3
0.75,97.30596280541283,0,0,4
0.9,98.08446280541281,0,0,4
1.05,99.64146280541283,0,0,4
1.2,101.97696280541282,4,0,4
1.35,121.63075246377295,3,0,5
1.5,126.30175246377293,2,0,5
1.65,149.06954212213304,1,0,6
1.8,171.83733178049314,0,0,7
1.95,194.60512143885327,0,0,8
2.1,203.16862143885328,0,0,8
2.25,210.17512143885327,3,1,8
2.4,282.18650492754585,2,1,10
2.55,308.068294585906,1,1,11
2.7,368.21088841623845,0,1,12
2.85,395.64967807459857,0,2,13
3.0,425.42396773295866,0,2,14
3.15,440.2154677329587,0,2,14
3.3,456.56396773295864,4,2,14
3.45,493.34475739131875,3,2,15
3.6,528.5685470496787,2,3,16
3.75,581.8891263663992,1,3,18
3.9,624.1194160247591,0,3,19
4.05,699.8320098550915,0,3,20
4.2,730.9720098550914,4,3,20
4.35,812.134103685424,4,3,21
4.5,849.5021036854239,4,3,21
4.65,891.541103685424,4,3,21
4.8,928.130603685424,4,5,21
4.95,998.5781830021441,4,6,23
5.1,1056.378472660504,4,6,24
5.25,1096.8604726605042,9,7,24
5.4,1156.2177623188643,9,7,25
5.55,1204.4847623188643,9,7,25
5.7,1256.6442623188643,9,7,25
5.85,1310.3607623188645,9,7,25
6.0,1366.4127623188642,9,8,25
6.15,1437.4475519772245,14,9,26
6.3,2295.9305719772246,14,9,26
6.45,2356.6535719772246,14,10,26
6.6,3028.278411977225,14,11,26
6.75,3107.098201635585,14,11,27
6.9,3171.713701635585,14,11,27
7.05,3233.215201635585,14,12,27
7.2,3312.8134912939454,19,12,28
7.35,3369.6439912939454,19,14,28
7.5,3458.7755706106645,19,15,30
7.65,3532.924360269025,19,15,31
7.8,3590.533360269025,19,16,31
7.95,3667.796149927385,19,16,32
8.1,3732.4755803473854,19,17,32
8.25,3814.5372308457454,24,18,33
8.4,4565.813521090653,24,18,34
8.55,4640.026742770653,24,19,34
8.7,4732.400684529012,24,20,35
8.85,4829.509556707372,24,20,36
9.0,4908.457708807373,24,20,36
9.15,4981.113930487372,29,21,36
9.3,5759.4528025873715,29,21,36
9.45,5820.175802587373,29,22,36
9.6,5965.734498405918,29,22,37
9.75,6030.349998405916,29,22,37
9.9,6097.300998405918,29,22,37
10.05,6166.587498405918,29,22,37
10.2,6300.264591879093,33,23,38
10.35,7157.125629909095,33,24,38
10.5,7780.573716954093,33,25,38
10.65,8419.267353014091,33,26,38
10.8,9080.295098089091,33,27,38
10.95,9724.601992179092,33,27,38
11.1,9871.490289146173,33,28,39
11.25,9952.255674864533,34,29,40
11.4,10040.967140017894,34,29,41
11.55,10099.482500857894,34,31,41
11.7,10743.474071102799,34,32,42
11.85,10824.106582441162,34,32,43
12.0,10890.69413193116,34,33,43
12.15,12145.74252368141,34,33,44
12.3,12229.643259231412,34,33,44
12.45,12506.915834407753,34,33,45
12.6,12672.545690774803,34,33,46
12.75,12845.993800111382,34,33,47
12.9,12957.437180581383,34,33,47
13.05,13069.095131221382,34,34,47
13.2,13201.07717558974,34,34,48
13.35,13301.047350029745,34,35,48
13.5,13540.693248928586,34,35,50
13.65,13639.158473878586,34,38,50
13.8,14421.271368407122,34,38,52
13.95,14619.654743877267,34,38,53
14.1,14727.247048332267,34,38,53
14.25,14826.560246622268,34,39,53
14.4,15006.134185274346,34,39,54
14.55,15117.110746004346,34,39,54
14.7,15234.270480704348,34,39,54
14.85,15365.526250214347,34,39,54
15.0,15500.532544679347,34,39,54
15.15,15638.510864099348,34,39,54
15.3,15779.28040963435,34,39,54
15.45,15919.897820699347,34,39,54
15.6,16145.580337977079,34,39,55
15.75,16292.899668702079,34,41,55
15.9,16596.44841113768,34,42,57
16.05,16832.534591549258,34,42,58
16.2,17021.659162079257,34,42,58
16.35,17217.438700934257,34,43,58
16.5,17426.317195154254,34,43,58
16.65,17627.146489829258,34,44,58
16.8,17866.813406104924,34,45,59
16.95,18135.71016941822,34,47,60
17.1,18319.62407702494,34,49,62
17.25,18628.86336027528,34,51,64
17.4,18818.387847317,34,51,66
17.55,18982.336397357,34,51,66
17.7,19150.762085327,34,51,66
17.85,19324.753596767,34,52,66
18.0,19508.638675457005,34,52,66
18.15,19687.519447157003,34,53,66
18.3,19863.622001477,34,53,66
18.45,20035.389338417004,34,53,66
18.6,20218.844607257004,34,53,66
18.75,20385.811752122005,34,54,66
18.9,20628.792648389735,34,54,67
19.05,20786.237866334734,34,56,67
19.2,21093.085215473868,34,57,69
19.35,21338.23816767404,34,57,70
19.5,21531.125034079047,34,58,70
19.65,21760.3881504024,34,58,71
19.8,21990.482069717404,34,58,71
19.95,22234.908096182404,34,58,71
20.1,22499.245957277402,34,58,71
20.25,22770.897615677404,34,58,71
20.4,23047.801027292404,34,58,71
20.55,23318.674107842406,34,58,71
20.7,23583.074319002404,34,58,71
20.85,23859.166416842403,34,58,71
21.0,24125.983691447396,34,58,71
21.15,24389.134861637405,34,59,71
21.3,24714.977730332306,34,60,72
21.45,25046.40476284245,34,63,73
21.6,26367.950909529038,34,63,74
21.75,26615.104979049032,34,63,74
21.9,26876.782791279034,34,63,74
22.05,27156.707506899027,34,64,74
22.2,27431.847063279034,34,64,74
22.35,27710.092834659037,34,64,74
22.5,27997.027748154036,34,64,74
22.65,28270.48484147404,34,65,74
22.8,28598.250366249235,34,65,75
22.95,28858.345301139238,34,65,75
23.1,29127.297183819235,34,65,75
23.25,29393.814370029235,34,65,75
23.4,29656.474384569243,34,66,75
23.55,29993.533425824902,34,66,76
23.7,30271.511977079896,34,67,76
23.85,30618.006071352636,34,67,77
24.0,30883.33276757763,34,69,77
24.15,31235.833665291168,34,69,79
24.3,31493.881838046163,34,70,79
24.45,31829.609984738247,34,72,80
24.6,32120.127863271606,34,72,81
24.75,32347.807490601608,34,74,81
24.9,32678.747947551637,34,74,82
25.05,32907.03673556163,34,75,82
25.2,33145.61086758499,34,75,83
25.35,33361.88800782499,34,76,83
25.5,34194.92248397,34,76,83
25.65,34426.09247712499,34,76,83
25.8,34654.67397334999,34,77,83
25.95,34892.01469668336,34,78,84
26.1,35162.05919289326,34,79,85
26.25,35474.79745319841,34,79,86
26.4,35705.59012297341,34,79,86
26.55,35944.316268268405,34,79,86
26.7,36192.582261553405,34,79,86
26.85,36457.408631398415,34,79,86
27.0,36731.38952287342,34,79,86
27.15,37009.35135194841,34,79,86
27.3,37353.18105143091,34,80,87
27.45,37650.13281207426,34,80,88
27.6,37933.43315818928,34,81,88
27.75,38269.09558455446,34,82,89
27.9,38627.842808592766,34,82,90
28.05,38918.65698758776,34,82,90
28.2,39202.21557772276,34,83,90
28.35,39535.16657568342,34,84,91
28.5,39868.8624441266,34,85,92
28.65,40207.00421430934,34,85,93
28.8,40482.35651138434,34,85,93
28.95,40765.35474500434,34,85,93
29.1,41056.259806089336,34,86,93
29.25,41361.9799445777,34,87,94
29.4,41674.56958263606,34,87,95
29.55,41958.29655453606,34,88,95
29.7,42346.97978892608,34,88,96
29.85,42642.324705576095,34,88,96
30.0,42942.57634424109,34,88,96
30.15,43247.45344844109,34,88,96
30.3,43560.23597880608,34,88,96
30.45,43861.69936829109,34,90,96
30.6,44266.963691261946,34,91,98
30.75,45231.87915446695,34,91,98
30.9,45577.528397831935,34,91,98
31.05,45936.70059101695,34,91,98
31.2,46287.679951406935,34,92,98
31.35,46725.82864021402,34,93,99
31.5,47104.00189309401,34,93,99
31.65,47494.926018419035,34,93,99
31.8,47892.280148924016,34,93,99
31.95,48291.333519164014,34,94,99
32.1,48695.20265926402,34,94,99
32.25,49103.88756922402,34,94,99
32.4,49482.59415688402,34,95,99
32.55,50067.628384284624,34,96,100
32.7,51167.97563602464,34,96,100
32.85,51558.802129664626,34,96,100
33.0,51948.804565484636,34,96,100
33.15,52337.62727018964,34,96,100
33.3,52733.094464609625,34,96,100
33.45,53127.38192791463,34,96,100
33.6,53527.28845630462,34,96,100
33.75,53909.584917659624,34,97,100
33.9,54289.47146219962,34,97,100
34.05,54674.77231075463,34,97,100
34.2,55065.65694277463,34,97,100
34.35,55462.12535825962,34,97,100
34.5,55869.71466959962,34,97,100
34.65,56269.02362138961,34,98,100
34.8,56757.25924088291,34,98,101
34.95,57168.19035689291,34,98,101
35.1,57563.589572692916,34,99,101
35.25,57961.214286442904,34,99,101
35.4,58367.359106602904,34,99,101
35.55,58733.68323137292,34,101,101
35.7,59204.794520647934,34,101,102
35.85,59560.444912177925,34,102,102
36.0,59999.59676911679,34,103,103
36.15,60369.99806629516,34,104,104
36.3,60727.73913514516,34,104,104
36.45,61077.21704151014,34,104,104
36.6,61442.106133875146,34,104,104
36.75,61789.524020250145,34,105,104
36.9,62200.97100674265,34,105,105
37.05,62551.98961131764,34,105,105
37.2,62882.01052946265,34,106,105
37.35,63279.99710907909,34,107,106
37.5,63604.99933355408,34,107,106
37.65,63918.302493579075,34,108,106
37.8,64336.82291349424,34,108,107
37.95,64653.71043543423,34,109,107
38.1,65036.70921601129,34,109,108
38.25,65359.27393363128,34,109,108
38.4,65696.1761611913,34,109,108
38.55,66049.62403272965,34,109,109
38.7,66385.83907055465,34,109,109
38.85,66736.27530263465,34,109,109
39.0,67090.54011207965,34,109,109
39.15,67433.13306564964,34,110,109
39.3,67754.72027531466,34,112,109
39.45,68741.13309248282,34,112,110
39.6,69084.10655349783,34,112,110
39.75,69429.23181186782,34,113,110
39.9,69787.70708406782,34,113,110
40.05,70150.01287209782,34,113,110
40.2,70519.9265124528,34,114,110
40.35,70914.83661227282,34,114,110
40.5,71321.47997604782,34,114,110
40.65,71732.57715389282,34,115,110
40.8,72153.38426304617,34,115,111
40.95,72587.51903087118,34,115,111
41.1,73029.46121949618,34,115,111
41.25,73450.18581101118,34,116,111
41.4,73872.04309667117,34,116,111
41.55,74299.27403307619,34,116,111
41.7,74736.10500330619,34,117,111
41.85,75149.50983862954,34,119,112
42.0,75629.07544265808,34,119,113
42.15,76009.09788994308,34,119,113
42.3,76364.5061212631,34,120,113
42.45,76701.4233660881,34,122,113
42.6,77164.58379675585,34,123,115
42.75,77561.78757599815,34,124,116
42.9,77875.38560846815,34,125,116
43.05,78277.98652379143,34,125,117
43.2,78609.43612178146,34,125,117
43.35,78925.46206220145,34,125,117
43.5,79254.18687905144,34,125,117
43.65,79578.52053551143,34,125,117
43.8,79883.64970244146,34,126,117
43.95,80264.9080954803,34,126,118
44.1,80560.3474908903,34,126,118
44.25,80872.26601860032,34,126,118
44.4,81173.94935769033,34,126,118
44.55,81479.12869116032,34,126,118
44.7,81791.24654601031,34,126,118
44.85,82066.9513011753,34,130,118
45.0,82546.09446378246,34,130,121
45.15,82843.01585850245,34,130,121
45.3,83157.54745260243,34,130,121
45.45,83470.60682535244,34,131,121
45.6,84600.08514971244,34,131,121
45.75,84897.11375166745,34,132,121
45.9,85195.84081485745,34,133,121
46.05,85463.98236467245,34,135,121
46.2,85805.33556345903,34,135,122
46.35,86079.85259231403,34,136,122
46.5,87133.209062534,34,136,122
46.65,87395.83420805904,34,137,122
46.8,87642.17518103903,34,138,122
46.95,87909.36064721901,34,138,122
47.1,88146.58032494903,34,140,122
47.25,88494.74772572907,34,140,123
47.4,88844.10988380709,34,140,124
47.55,89107.11560684208,34,141,124
47.7,89401.43721072025,34,142,125
47.85,89637.41607622527,34,142,125
48.0,89890.94006629527,34,143,125
48.15,90183.24924218861,34,143,126
48.3,90436.99923080864,34,144,126
48.45,90690.64648856861,34,144,126
48.6,90950.79269546861,34,144,126
48.75,91217.14127414861,34,144,126
48.9,91477.88979092862,34,145,126
49.05,91799.25635856594,34,146,127
49.2,92056.24764750595,34,146,127
49.35,92335.76551902594,34,146,127
49.5,92609.76625446595,34,147,127
49.65,92954.49230931739,34,148,128
49.8,93317.80572646816,34,148,129
49.95,93607.47713752814,34,148,129
50.1,93916.75078933814,34,148,129
50.25,94229.57903322314,34,149,129
50.4,94615.07178100834,34,149,130
50.55,94924.51899939335,34,150,130
50.7,95303.73365081637,34,151,131
50.85,95688.10964831026,34,151,132
51.0,95970.23550261527,34,152,132
51.15,96235.83169997024,34,153,132
51.3,96504.81584369024,34,154,132
51.45,97247.26345788523,34,154,132
51.6,97536.10513586024,34,154,132
51.75,97809.84595350524,34,155,132
51.9,98170.8584022523,34,155,133
52.05,98446.75497981731,34,156,133
52.2,98731.4006984923,34,156,133
52.35,99033.85911996731,34,156,133
52.5,99329.82077210232,34,157,133
52.65,99715.41720867506,34,157,134
52.8,100035.93208130005,34,157,134
52.95,100344.23343332003,34,158,134
53.1,100647.63450930503,34,158,134
53.25,101011.87097943944,34,158,135
53.4,101336.51637065444,34,158,135
53.55,101623.17495557443,34,159,135
53.7,101902.78793643943,34,160,135
53.85,102251.62165006675,34,161,136
54.0,102582.1911492538,34,163,137
54.15,102939.45364875882,34,163,138
54.3,103197.27508338883,34,163,138
54.45,103459.34174858384,34,163,138
54.6,103715.10129482383,34,164,138
54.75,104032.99072937541,34,164,139
54.9,104290.0139523854,34,164,139
55.05,104553.69296893042,34,164,139
55.2,104798.97063547041,34,165,139
55.35,105113.74111329616,34,165,140
55.5,105334.86782586618,34,165,140
55.65,105556.66027271116,34,166,140
55.8,105842.33754805365,34,167,141
55.95,106111.59054810884,34,168,142
56.1,106323.77895185383,34,168,142
56.25,106505.05171151384,34,170,142
56.4,106681.10353098885,34,171,142
56.55,106930.69503940323,34,171,143
56.7,107138.61506777823,34,171,143
56.85,107361.25569815823,34,171,143
57.0,107592.39399079322,34,171,143
57.15,107829.85162483323,34,172,143
57.3,108143.88327299844,34,172,144
57.45,108400.95258320845,34,172,144
57.6,108668.63305861343,34,172,144
57.75,108954.42185662346,34,172,144
57.9,109250.89875119845,34,172,144
58.05,109549.95715955843,34,173,144
58.2,109853.55370910843,34,173,144
58.35,110164.34268002844,34,173,144
58.5,110484.71221448845,34,173,144
58.65,110795.58353513846,34,173,144
58.8,111100.13505506843,34,174,144
58.95,111479.4690780386,34,175,145
59.1,111839.67441772748,34,175,146
59.25,112127.46132940745,35,175,146
59.4,112412.04405186245,35,176,146
59.55,112769.86424680518,35,176,147
59.7,113060.29181491518,35,176,147
59.85,113356.06219738521,35,176,147
60.0,113643.44159545518,35,176,147
60.15,113906.8094689052,35,178,147
60.3,114240.96993533323,35,179,148
60.45,114475.9525154632,35,180,148
60.6,114776.49221513889,35,180,149
60.75,115010.99023351389,35,181,149
60.9,115259.7660898039,35,181,149
61.05,115522.8197840089,35,181,149
61.2,115806.64148378889,37,181,149
61.35,116119.80405449892,37,181,149
61.5,116450.9402750989,37,181,149
61.65,116792.2259247589,37,181,149
