tick,energy,job_queue_len,stop_and_go,turning
0.15,0.0,2,0,0
0.3,26.096857,1,0,1
0.45,26.096857,0,0,1
0.6,26.096857,0,0,1
0.75,0.0,0,0,0
0.9,0.0,0,0,0
1.05,0.0,0,0,0
1.2,0.0,2,0,0
1.35,85.914862,1,0,1
1.5,26.096857,0,0,1
1.65,26.096857,0,0,1
1.8,0.0,0,0,0
1.95,0.0,0,0,0
2.1,1.16775,0,0,0
2.25,3.114,2,0,0
2.4,31.935607,1,0,1
2.55,34.271107,0,0,1
2.7,96.424612,0,0,1
2.85,12.06675,0,0,0
3.0,12.84525,0,0,0
3.15,13.62375,0,0,0
3.3,14.7915,2,0,0
3.45,40.109857,1,1,1
3.6,68.542213,0,0,2
3.75,40.499107,0,1,1
3.9,42.056107,0,0,1
4.05,17.51625,0,0,0
4.2,20.241,2,0,0
4.35,24.1335,1,0,0
4.5,53.344357,0,0,1
4.65,32.697,0,0,0
4.8,35.811,0,0,0
4.95,37.368,0,0,0
5.1,38.1465,0,0,0
5.25,40.87125,2,0,0
5.4,70.860607,1,0,1
5.55,66.578857,0,2,1
5.7,95.400463,0,1,2
5.85,73.974607,0,0,1
6.0,48.65625,0,1,0
6.15,77.088607,2,0,1
6.3,79.813357,1,0,1
6.45,80.981107,1,1,1
6.6,84.873607,1,0,1
6.75,56.8305,1,1,0
6.9,945.24681,1,1,0
7.05,76.699357,1,1,1
7.2,895.89328,4,1,0
7.35,74.363857,4,1,1
7.5,77.477857,4,0,1
7.65,55.66275,4,0,0
7.8,58.77675,4,0,0
7.95,62.28,4,0,0
8.1,65.00475,4,0,0
8.25,64.22625,7,1,0
8.4,95.383357,7,0,1
8.55,75.5145,7,0,0
8.7,102.779107,7,1,1
8.85,105.503857,7,0,1
9.0,165.321862,7,0,1
9.15,80.57475,10,0,0
9.3,82.91025,10,1,0
9.45,859.51473,10,0,0
9.6,80.57475,10,2,0
9.75,134.325463,10,0,2
9.9,82.91025,10,0,0
10.05,80.57475,10,0,0
10.2,74.34675,13,1,0
10.35,749.37002,13,1,0
10.5,696.176475,13,1,0
10.65,651.506785,13,3,0
10.8,970.477408,13,0,2
10.95,76.664924,13,0,0
11.1,80.986074,13,0,0
11.25,107.082931,13,0,1
11.4,73.940174,13,1,0
11.55,843.196234,13,0,0
11.7,77.054174,13,0,0
11.85,58.3875,13,1,0
12.0,84.484357,13,0,1
12.15,84.484357,13,0,1
12.3,147.007665,13,1,1
12.45,959.5033,13,2,1
12.6,145.325944,13,0,3
12.75,71.174409,13,0,0
12.9,76.870445,13,0,0
13.05,82.64658,13,0,0
13.2,81.579801,13,0,0
13.35,170.56692,13,0,1
13.5,88.502815,13,0,0
13.65,71.003163,13,2,0
13.8,126.953851,13,1,2
13.95,103.812986,13,1,1
14.1,110.050701,13,0,1
14.25,117.066917,13,0,1
14.4,89.979653,13,1,0
14.55,120.963847,13,1,1
14.7,121.559718,13,0,1
14.85,96.906318,13,0,0
15.0,101.044839,13,0,0
15.15,80.042665,13,1,0
15.3,82.088204,13,2,1
15.45,108.96356,13,0,2
15.6,68.247969,13,0,0
15.75,57.768799,13,2,0
15.9,118.894157,13,1,2
16.05,83.200782,13,0,0
16.2,94.972473,13,1,0
16.35,634.804333,13,1,0
16.5,116.843045,13,0,0
16.65,133.038562,13,0,0
16.8,144.463765,13,1,0
16.95,813.837336,13,2,0
17.1,879.02035,13,1,1
17.25,182.715097,13,0,1
17.4,152.953382,13,1,0
17.55,186.4818,13,1,1
17.7,180.184448,13,0,0
17.85,194.453185,13,0,0
18.0,190.732446,13,1,0
18.15,233.853809,13,0,1
18.3,220.660862,13,0,0
18.45,229.384507,13,1,0
18.6,1070.673071,13,0,0
18.75,237.384284,13,0,0
18.9,268.761289,13,0,1
19.05,225.181627,13,2,0
19.2,261.87868,13,0,1
19.35,251.615213,13,0,0
19.5,250.612836,13,1,0
19.65,283.882776,13,0,1
19.8,268.43109,13,0,0
19.95,275.18636,13,1,0
20.1,302.422415,13,1,1
20.25,320.353753,13,0,1
20.4,332.324732,13,0,1
20.55,311.74277,13,0,0
20.7,325.010251,13,0,0
20.85,329.061487,13,1,0
21.0,360.991901,13,0,1
21.15,336.20083,13,0,0
21.3,332.432112,13,0,0
21.45,325.528152,13,0,0
21.6,307.74244,13,1,0
21.75,1057.793174,13,0,0
21.9,301.775946,13,1,0
22.05,320.883523,13,2,1
22.2,346.236164,13,1,2
22.35,331.827232,13,1,1
22.5,334.746019,13,1,1
22.65,348.273718,13,0,1
22.8,333.400223,13,0,0
22.95,333.778893,13,0,0
23.1,334.299975,13,0,0
23.25,290.845498,13,1,0
23.4,264.991922,13,2,0
23.55,324.017201,13,1,3
23.7,270.266488,13,0,1
23.85,241.30929,13,0,0
24.0,243.503691,13,0,0
24.15,250.360166,13,1,0
24.3,952.67118,13,0,0
24.45,268.156727,13,1,0
24.6,276.78541,13,0,0
24.75,266.836795,13,1,0
24.9,299.534943,13,0,1
25.05,277.951078,13,1,0
25.2,321.735774,13,0,1
25.35,310.067683,13,1,0
25.5,1113.580191,13,0,0
25.65,342.520109,13,0,0
25.8,330.421811,13,1,0
25.95,337.49836,13,0,0
26.1,357.425826,13,1,1
26.25,366.927886,13,0,1
26.4,343.355354,13,0,0
26.55,345.879679,13,0,0
26.7,325.477183,13,2,0
26.85,380.743153,13,0,2
27.0,333.783093,13,0,0
27.15,327.643286,13,1,0
27.3,402.019777,13,1,1
27.45,337.371522,13,0,1
27.6,297.707454,13,2,0
27.75,1070.157807,13,0,1
27.9,311.859549,13,0,0
28.05,320.669962,13,0,0
