pod_id,item_id,qty,order_id,processed_time,task_type,trigger,opp_score
155,593,8,-71,66,1,,
155,838,8,-55,66,1,,
253,331,9,-68,79,1,,
253,217,3,-68,79,1,,
253,217,9,-35,79,1,,
253,28,5,-40,79,1,,
253,81,9,-35,79,1,,
173,260,10,-55,81,1,,
25,147,12,-99,97,1,,
25,58,2,-33,97,1,,
25,58,8,-49,97,1,,
25,58,10,-99,97,1,,
25,58,10,-60,97,1,,
25,119,1,-49,97,1,,
120,95,5,-76,100,1,,
120,461,9,-39,100,1,,
288,403,10,-92,114,1,,
39,88,2,-68,118,1,,
39,88,8,-40,118,1,,
39,1,12,-68,118,1,,
39,19,8,-68,118,1,,
297,1282,8,-71,128,1,,
47,1054,7,-60,129,1,,
47,1,10,-49,129,1,,
47,88,7,-93,129,1,,
87,241,8,-98,142,1,,
207,102,6,-40,144,1,,
207,127,7,-35,144,1,,
207,76,3,-35,144,1,,
207,47,4,-7,144,1,,
345,139,8,-71,156,1,,
26,87,1,-86,158,1,,
26,0,6,-90,158,1,,
26,0,6,-79,158,1,,
26,17,8,-93,158,1,,
247,1237,8,-71,169,1,,
128,40,12,-68,170,1,,
128,67,6,-58,170,1,,
147,1503,6,-60,190,1,,
147,26,2,-60,190,1,,
147,4,7,-49,190,1,,
147,253,8,-49,190,1,,
343,138,4,-40,196,1,,
343,138,4,-35,196,1,,
343,138,4,-11,196,1,,
343,84,6,-40,196,1,,
64,37,12,-90,209,1,,
228,324,4,-71,230,1,,
298,51,12,-49,232,1,,
298,337,4,-49,232,1,,
29,87,3,-68,238,1,,
29,1,8,-30,238,1,,
29,1,12,-58,238,1,,
29,184,9,-7,238,1,,
277,682,6,-78,247,1,,
33,59,4,-95,254,1,,
363,288,9,-60,254,1,,
363,141,6,-93,254,1,,
102,94,8,-68,261,1,,
102,2,3,-68,261,1,,
102,196,4,-68,261,1,,
109,95,1,-76,272,1,,
112,306,7,-60,273,1,,
112,39,5,-60,273,1,,
244,80,6,-35,278,1,,
244,217,1,-35,278,1,,
244,104,4,-16,278,1,,
92,556,12,-60,292,1,,
148,200,6,-68,299,1,,
148,200,8,-35,299,1,,
