tick,energy,job_queue_len,stop_and_go,turning
0.15,0.0,2,0,0
0.3,1.16775,1,0,0
0.45,28.043107,0,0,1
0.6,28.821607,0,0,1
0.75,3.50325,0,0,0
0.9,4.28175,0,0,0
1.05,5.06025,0,0,0
1.2,5.83875,2,0,0
1.35,32.714107,1,0,1
1.5,33.492607,0,0,1
1.65,34.271107,0,0,1
1.8,8.17425,0,0,0
1.95,8.17425,0,0,0
2.1,8.17425,0,0,0
2.25,8.5635,2,0,0
2.4,96.424612,1,0,1
2.55,38.163607,0,0,1
2.7,38.942107,0,0,1
2.85,13.62375,0,0,0
3.0,14.40225,0,0,0
3.15,17.127,0,0,0
3.3,20.63025,2,0,0
3.45,25.30125,1,0,0
3.6,55.290607,0,0,1
3.75,58.404607,0,0,1
3.9,31.9185,0,1,0
4.05,59.572357,0,0,1
4.2,35.0325,2,0,0
4.35,63.854107,1,0,1
4.5,64.632607,0,1,1
4.65,93.843463,0,0,2
4.8,43.20675,0,0,0
4.95,43.20675,0,0,0
5.1,43.98525,0,0,0
5.25,44.76375,2,0,0
5.4,70.471357,1,0,1
5.55,70.860607,0,0,1
5.7,72.028357,0,0,1
5.85,40.87125,0,2,0
6.0,91.897213,0,1,2
6.15,68.525107,2,0,1
6.3,71.249857,1,0,1
6.45,75.142357,1,0,1
6.6,47.87775,1,1,0
6.75,73.585357,1,1,1
6.9,75.920857,1,0,1
7.05,47.09925,1,1,0
7.2,71.639107,4,1,1
7.35,73.585357,4,0,1
7.5,51.77025,4,0,0
7.65,51.381,4,1,0
7.8,496.01566,4,2,0
7.95,105.520963,4,0,2
8.1,57.609,4,0,0
8.25,61.11225,7,0,0
8.4,59.9445,7,1,0
8.55,90.323107,7,0,1
8.7,65.00475,7,1,0
8.85,90.712357,7,1,1
9.0,91.490857,7,1,1
9.15,94.994107,10,0,1
9.3,70.45425,10,0,0
9.45,71.23275,10,0,0
9.6,74.285007,10,0,0
9.75,77.617345,10,0,0
9.9,78.614183,10,0,0
10.05,67.155021,10,4,0
10.2,935.414599,13,1,3
10.35,879.6248,13,0,0
10.5,62.873271,13,1,0
10.65,502.425301,13,2,0
10.8,1654.722261,13,1,0
10.95,73.585357,13,1,1
11.1,74.753107,13,1,1
11.25,77.088607,13,0,1
11.4,52.54875,13,0,0
11.55,52.54875,13,0,0
11.7,52.54875,13,0,0
11.85,50.6025,13,1,0
12.0,162.614218,13,1,2
12.15,862.312467,13,1,1
12.3,76.310107,13,0,1
12.45,54.808459,13,0,0
12.6,170.14315,13,0,2
12.75,61.843655,13,0,0
