pod_id,item_id,qty,order_id,processed_time,task_type,trigger,opp_score
121,3,11,-94,57,1,,
121,810,7,-10,57,1,,
203,211,5,-85,62,1,,
203,7,1,-47,62,1,,
203,1201,8,-23,62,1,,
67,1071,12,-94,74,1,,
75,38,10,-85,76,1,,
42,442,8,-50,85,1,,
298,51,12,-49,89,1,,
298,337,4,-49,89,1,,
196,627,3,-85,92,1,,
196,627,4,-69,92,1,,
196,125,4,-91,92,1,,
29,87,1,-86,100,1,,
29,120,10,-36,100,1,,
206,164,10,-91,109,1,,
231,644,8,-94,112,1,,
147,1503,6,-60,119,1,,
147,26,2,-60,119,1,,
147,4,7,-49,119,1,,
147,253,8,-49,119,1,,
257,395,3,-94,122,1,,
257,104,4,-16,122,1,,
370,114,7,-94,133,1,,
136,26,7,-38,152,1,,
136,26,12,-43,152,1,,
136,4,6,-48,152,1,,
76,1,5,-91,174,1,,
76,1,8,-30,174,1,,
76,1,11,-58,174,1,,
76,191,8,-47,174,1,,
76,38,11,-23,174,1,,
76,302,8,-91,174,1,,
35,755,6,-94,179,1,,
197,318,6,-94,189,1,,
306,176,8,-85,198,1,,
306,136,8,-91,198,1,,
25,147,12,-99,208,1,,
25,58,2,-33,208,1,,
25,58,8,-49,208,1,,
25,58,10,-99,208,1,,
25,58,10,-60,208,1,,
25,119,1,-49,208,1,,
230,103,4,-23,215,1,,
230,78,7,-91,215,1,,
256,104,4,-16,219,1,,
251,272,7,-23,228,1,,
325,417,4,-82,231,1,,
47,1054,7,-60,232,1,,
47,1,10,-49,232,1,,
353,85,4,-69,242,1,,
353,226,4,-91,242,1,,
92,556,12,-60,251,1,,
58,540,5,-58,253,1,,
58,1,1,-58,253,1,,
36,755,1,-94,264,1,,
36,59,4,-95,264,1,,
128,67,6,-58,265,1,,
112,306,7,-60,270,1,,
112,39,5,-60,270,1,,
166,44,2,-47,276,1,,
166,125,4,-91,276,1,,
0,0,9,-79,285,1,,
138,585,6,-61,288,1,,
269,170,2,-49,301,1,,
269,676,8,-49,301,1,,
1,32,8,-4,303,1,,
258,104,3,-16,308,1,,
2,85,4,-69,312,1,,
255,331,9,-60,316,1,,
228,103,2,-54,328,1,,
356,288,9,-60,331,1,,
3,56,5,-9,335,1,,
232,268,8,-60,345,1,,
24,86,2,-12,350,1,,
78,192,7,-99,358,1,,
4,85,4,-61,361,1,,
139,585,2,-61,377,1,,
203,47,4,-7,380,1,,
109,95,5,-76,385,1,,
5,85,4,-61,392,1,,
29,184,9,-7,393,1,,
90,1093,2,-49,403,1,,
90,241,8,-98,403,1,,
148,5,2,-47,405,1,,
179,160,2,-23,409,1,,
192,493,5,-60,412,1,,
149,69,8,-70,420,1,,
6,15,8,7,423,1,,
229,324,1,8,431,1,,
229,47,10,2,431,1,,
54,538,2,-30,432,1,,
93,557,6,-60,442,1,,
93,2,8,3,442,1,,
135,818,7,2,442,1,,
110,95,1,-76,448,1,,
110,39,4,5,448,1,,
343,12,4,-48,449,1,,
99,22,3,-77,452,1,,
344,138,4,-11,456,1,,
