tick,energy,job_queue_len,stop_and_go,turning
0.15,0.0,2,0,0
0.3,26.096857,1,0,1
0.45,26.096857,0,0,1
0.6,26.096857,0,0,1
0.75,0.0,0,0,0
0.9,0.0,0,0,0
1.05,0.0,0,0,0
1.2,0.0,2,0,0
1.35,26.096857,1,0,1
1.5,26.096857,0,0,1
1.65,26.096857,0,0,1
1.8,0.0,0,0,0
1.95,0.0,0,0,0
2.1,1.16775,0,0,0
2.25,3.114,2,0,0
2.4,31.935607,1,0,1
2.55,34.271107,0,0,1
2.7,96.424612,0,0,1
2.85,12.06675,0,0,0
3.0,12.06675,0,0,0
3.15,13.2345,0,0,0
3.3,15.95925,2,0,0
3.45,42.056107,1,1,1
3.6,42.834607,0,1,1
3.75,47.116357,0,0,1
3.9,24.1335,0,0,0
4.05,28.026,0,0,0
4.2,32.30775,2,0,0
4.35,62.686357,1,0,1
4.5,65.800357,0,0,1
4.65,42.42825,0,0,0
4.8,44.76375,0,0,0
4.95,46.32075,0,0,0
5.1,43.596,0,1,0
5.25,67.357357,2,1,1
5.4,151.715218,1,1,2
5.55,601.928107,0,0,1
5.7,44.76375,0,1,0
5.85,73.196107,0,0,1
6.0,49.824,0,0,0
6.15,49.0455,2,1,0
6.3,107.077963,1,0,2
6.45,84.873607,1,0,1
6.6,57.99825,1,0,0
6.75,56.44125,1,0,0
6.9,55.66275,1,0,0
7.05,50.6025,1,2,0
7.2,101.628463,4,0,2
7.35,72.417607,4,1,1
7.5,71.249857,4,1,1
7.65,71.249857,4,1,1
7.8,918.57607,4,1,0
7.95,770.57416,4,1,0
8.1,66.968107,4,1,1
8.25,72.028357,7,0,1
8.4,44.3745,7,2,0
8.55,69.303607,7,1,1
8.7,72.806857,7,0,1
8.85,47.4885,7,0,0
9.0,51.381,7,0,0
9.15,57.27444,10,0,0
9.3,62.890149,10,0,0
9.45,68.505859,10,0,0
9.6,155.36543,10,1,1
9.75,186.688747,10,0,2
9.9,77.401779,10,0,0
10.05,78.792569,10,0,0
10.2,83.074319,13,0,0
10.35,81.906569,13,2,0
10.5,98.108107,13,2,1
10.65,951.550877,13,1,1
10.8,104.725357,13,0,1
10.95,80.1855,13,0,0
11.1,81.7425,13,0,0
11.25,83.68875,13,0,0
11.4,83.68875,13,0,0
11.55,80.57475,13,1,0
11.7,105.893107,13,0,1
11.85,76.293,13,1,0
12.0,96.551107,13,1,1
12.15,67.7295,13,1,0
12.3,94.215607,13,0,1
12.45,97.773546,13,0,1
12.6,73.010649,13,1,0
12.75,102.387716,13,0,1
12.9,83.618689,13,1,0
13.05,122.379491,13,0,1
13.2,107.107388,13,0,0
13.35,117.153643,13,0,0
13.5,124.864397,13,1,0
13.65,152.859595,13,2,1
13.8,754.151991,13,0,1
13.95,122.498404,13,1,0
14.1,152.09851,13,0,1
14.25,115.428682,13,1,0
14.4,127.799454,13,1,1
14.55,132.349296,13,0,1
14.7,109.634532,13,0,0
14.85,112.071914,13,0,0
15.0,106.456204,13,1,0
15.15,623.774483,13,1,0
15.3,986.263963,13,0,0
15.45,88.505653,13,2,0
15.6,1633.19682,13,1,1
15.75,89.319425,13,1,1
15.9,63.056359,13,0,0
16.05,55.2735,13,1,0
16.2,88.531977,13,0,1
16.35,72.208105,13,0,0
16.5,80.9204,13,0,0
16.65,84.572445,13,1,0
16.8,111.596596,13,2,1
16.95,764.867747,13,1,2
17.1,120.068436,13,1,1
17.25,128.78073,13,0,1
17.4,116.526219,13,0,0
17.55,133.673308,13,0,0
17.7,143.706188,13,0,0
17.85,139.940186,13,2,0
18.0,724.016604,13,1,0
18.15,179.322651,13,0,1
18.3,152.848059,13,0,0
18.45,159.12111,13,0,0
18.6,150.009196,13,1,0
18.75,178.578435,13,3,2
18.9,226.608977,13,0,3
19.05,165.462682,13,0,0
19.2,178.325207,13,1,0
19.35,896.612952,13,1,0
19.5,219.766804,13,0,1
19.65,193.130268,13,0,0
19.8,214.076989,13,0,1
19.95,185.089173,13,1,0
20.1,1137.367765,13,1,0
20.25,166.342402,13,2,1
20.4,194.774758,13,0,2
20.55,150.087976,13,0,0
20.7,166.440626,13,0,0
20.85,178.689381,13,0,0
21.0,183.710738,13,1,0
21.15,251.822666,13,0,2
21.3,212.682872,13,0,0
21.45,219.758495,13,0,0
21.6,234.680869,13,0,0
21.75,245.347424,13,1,0
21.9,353.209609,13,1,2
22.05,275.695809,13,1,1
22.2,289.479487,13,0,1
22.35,269.582853,13,0,0
22.5,268.264058,13,0,0
22.65,265.110075,13,1,0
22.8,275.302398,13,1,1
22.95,248.030018,13,1,0
23.1,268.594402,13,0,1
23.25,244.450709,13,0,0
23.4,246.403872,13,0,0
23.55,220.570303,13,2,0
23.7,279.987212,13,0,2
23.85,237.645595,13,0,0
24.0,212.321551,13,2,0
24.15,217.071981,13,0,0
24.3,194.76406,13,2,0
24.45,248.893139,13,0,2
24.6,199.802543,13,0,0
24.75,201.737909,13,0,0
24.9,211.14166,13,0,0
25.05,219.014342,13,0,0
25.2,230.155078,13,0,0
25.35,235.735024,13,0,0
25.5,250.978766,13,0,0
25.65,255.813294,13,1,0
25.8,295.111261,13,0,1
25.95,275.794322,13,1,0
26.1,1164.51125,13,1,0
26.25,1116.49665,13,0,0
26.4,304.984611,13,0,0
26.55,300.258182,13,1,0
26.7,346.465363,13,0,1
26.85,339.177036,13,0,0
27.0,347.510987,13,0,0
27.15,355.066439,13,0,0
27.3,364.905526,13,0,0
27.45,363.133836,13,1,0
27.6,397.458398,13,0,1
27.75,363.941759,13,1,0
27.9,1269.356595,13,1,1
28.05,379.225835,13,1,1
