tick,energy,job_queue_len,stop_and_go,turning
0.15,0.0,2,0,0
0.3,0.078291,1,0,1
0.45,0.078291,0,0,1
0.6,0.078291,0,0,1
0.75,0.0,0,0,0
0.9,0.0,0,0,0
1.05,0.0,0,0,0
1.2,0.0,2,0,0
1.35,0.078291,1,0,1
1.5,0.805984,0,0,1
1.65,0.0,0,0,0
1.8,0.0,0,0,0
1.95,0.0,0,0,0
2.1,0.003503,0,0,0
2.25,0.009342,2,0,0
2.4,0.095807,1,0,1
2.55,0.282267,0,0,1
2.7,0.10982,0,0,1
2.85,0.038536,0,0,0
3.0,0.045542,0,0,0
3.15,0.056052,0,0,0
3.3,0.076736,2,0,0
3.45,0.097143,1,0,0
3.6,0.190001,0,0,1
3.75,0.202233,0,0,1
3.9,0.136175,0,0,0
4.05,0.140846,0,0,0
4.2,0.139124,2,0,0
4.35,0.217414,1,0,1
4.5,0.402707,0,0,1
4.65,0.381526,0,1,1
4.8,0.286117,0,1,1
4.95,0.186891,0,0,1
5.1,0.102762,0,1,0
5.25,0.181053,2,0,1
5.4,0.171711,1,1,1
5.55,0.253504,0,0,2
5.7,0.171711,0,1,1
5.85,0.179885,0,0,1
6.0,0.10393,0,0,0
6.15,0.109768,2,0,0
6.3,0.188059,1,0,1
6.45,0.179885,0,1,1
6.6,0.270685,0,0,2
6.75,0.106485,0,2,0
6.9,0.262453,0,1,2
7.05,0.852058,0,0,0
7.2,0.130336,2,0,0
7.35,0.22553,1,0,1
7.5,0.235427,0,1,1
7.65,0.33646,0,0,2
7.8,0.202621,0,0,0
7.95,0.225363,0,0,0
8.1,0.242879,0,0,0
8.25,0.262731,2,0,0
8.4,0.546166,2,0,1
8.55,0.296596,2,1,0
8.7,0.387732,2,1,1
8.85,0.582585,2,0,2
9.0,0.346809,2,0,0
9.15,0.353815,5,1,0
9.3,0.444951,5,0,1
9.45,0.360822,5,1,0
9.6,0.366661,5,1,0
9.75,1.222339,5,1,0
9.9,0.460132,5,0,1
10.05,0.391183,5,0,0
10.2,0.395854,8,0,0
10.35,0.405196,8,0,0
10.5,0.405196,8,1,0
10.65,0.492538,8,0,1
10.8,0.424174,8,0,0
10.95,0.4341,8,0,0
11.1,0.440523,8,0,0
11.25,0.441107,8,0,0
11.4,0.436436,8,0,0
11.55,0.617098,8,1,1
11.7,2.033189,8,0,0
11.85,0.438188,8,0,0
