pod_id,item_id,qty,order_id,processed_time,task_type,trigger,opp_score
228,216,5,-80,62,1,,
228,324,4,-71,62,1,,
192,493,5,-60,67,1,,
192,493,5,-34,67,1,,
192,493,8,-20,67,1,,
192,7,1,-47,67,1,,
192,-1,-1,-999,67,2,opp_score,0.405
136,26,7,-38,73,1,,
136,26,12,-43,73,1,,
288,403,10,-92,76,1,,
173,260,10,-55,90,1,,
367,230,3,-81,96,1,,
367,230,11,-20,96,1,,
367,14,5,-20,96,1,,
155,593,8,-71,112,1,,
155,838,8,-55,112,1,,
105,368,12,-83,128,1,,
131,4,6,-48,134,1,,
131,4,7,-49,134,1,,
131,4,7,-53,134,1,,
131,67,6,-58,134,1,,
131,67,6,-73,134,1,,
131,123,11,-53,134,1,,
87,241,8,-98,140,1,,
25,147,3,-81,143,1,,
25,147,12,-99,143,1,,
25,58,2,-33,143,1,,
25,58,10,-99,143,1,,
25,58,10,-60,143,1,,
247,1237,8,-71,151,1,,
283,50,4,-81,168,1,,
283,8,3,-34,168,1,,
283,8,10,-67,168,1,,
185,28,8,-73,172,1,,
185,46,6,-53,172,1,,
185,7,6,-53,172,1,,
185,857,8,-53,172,1,,
204,75,12,-73,191,1,,
275,680,8,-80,203,1,,
298,337,4,-49,214,1,,
298,51,12,-49,214,1,,
162,5,2,-47,216,1,,
162,5,10,-67,216,1,,
162,5,12,-81,216,1,,
162,44,2,-47,216,1,,
162,27,4,-20,216,1,,
162,27,6,-34,216,1,,
321,54,8,-80,229,1,,
255,48,6,-67,238,1,,
255,331,9,-60,238,1,,
29,1,10,-53,257,1,,
29,1,10,-49,257,1,,
29,1,4,-58,257,1,,
29,58,8,-49,257,1,,
297,1282,8,-71,262,1,,
92,556,12,-60,265,1,,
92,92,7,-20,265,1,,
345,139,8,-71,274,1,,
61,1,8,-58,278,1,,
61,190,6,-21,278,1,,
107,1464,2,-60,286,1,,
107,39,5,-60,286,1,,
107,245,7,-20,286,1,,
306,52,7,-80,289,1,,
269,676,8,-49,294,1,,
269,170,2,-49,294,1,,
112,306,7,-60,304,1,,
112,39,2,-60,304,1,,
112,39,3,-20,304,1,,
12,117,7,-73,312,1,,
12,146,3,-53,312,1,,
12,181,1,-21,312,1,,
79,20,1,-80,322,1,,
79,2,8,3,322,1,,
139,26,2,-60,323,1,,
139,822,10,-20,323,1,,
343,12,4,-48,328,1,,
343,30,5,-53,328,1,,
343,181,1,-21,328,1,,
0,56,5,-9,331,1,,
230,103,4,-67,342,1,,
230,268,8,-60,342,1,,
146,4,1,-53,343,1,,
146,253,8,-49,343,1,,
33,59,4,-95,345,1,,
30,120,10,-36,359,1,,
330,55,12,-20,361,1,,
170,1168,1,-75,361,1,,
1,15,8,7,374,1,,
355,288,9,-60,376,1,,
367,181,1,-21,380,1,,
367,1349,12,-21,380,1,,
167,72,8,-81,391,1,,
156,593,1,-71,391,1,,
136,67,5,-73,397,1,,
136,372,6,-21,397,1,,
2,0,9,-79,405,1,,
70,191,8,-47,410,1,,
19,119,1,-49,418,1,,
19,119,5,-53,418,1,,
19,181,1,-21,418,1,,
274,934,7,-53,429,1,,
47,1054,7,-60,430,1,,
58,540,5,-58,455,1,,
78,192,7,-99,457,1,,
344,181,1,-21,463,1,,
344,138,4,-11,463,1,,
190,862,6,-20,470,1,,
224,129,6,-73,473,1,,
334,29,6,-53,483,1,,
334,181,1,-21,483,1,,
256,332,7,-67,483,1,,
171,157,12,-8,494,1,,
29,184,9,-7,496,1,,
147,1503,6,-60,498,1,,
160,124,4,-88,502,1,,
203,47,4,-7,503,1,,
184,489,7,-81,511,1,,
348,181,1,-21,511,1,,
348,225,3,-49,511,1,,
3,0,8,12,523,1,,
3,32,8,-4,523,1,,
93,557,6,-60,529,1,,
196,627,4,-69,530,1,,
168,125,3,-52,536,1,,
104,39,5,-20,539,1,,
5,85,4,-69,543,1,,
166,125,4,-52,550,1,,
4,85,4,-69,556,1,,
169,203,3,-49,564,1,,
99,22,3,-77,569,1,,
272,171,4,-81,578,1,,
6,294,4,-77,586,1,,
20,433,4,-20,587,1,,
43,35,10,-15,604,1,,
75,38,10,-85,608,1,,
1,181,1,-21,610,1,,
0,181,1,-21,614,1,,
90,1093,2,-49,619,1,,
76,38,11,-23,634,1,,
158,156,11,-63,651,1,,
347,181,1,-21,652,1,,
347,286,12,-59,652,1,,
355,999,7,-31,652,1,,
325,417,4,-82,662,1,,
251,272,7,-23,662,1,,
306,176,8,-85,663,1,,
349,31,2,-27,667,1,,
228,103,4,-23,674,1,,
54,1,8,-30,678,1,,
54,538,2,-30,678,1,,
179,160,2,-23,678,1,,
256,664,3,-53,684,1,,
222,215,4,-99,687,1,,
303,954,3,-81,695,1,,
188,161,3,-15,708,1,,
188,101,4,-100,708,1,,
194,74,3,-99,721,1,,
224,77,4,-100,732,1,,
77,152,7,15,742,1,,
77,1,5,-91,742,1,,
77,1,12,15,742,1,,
77,62,9,15,742,1,,
77,302,8,-91,742,1,,
203,1201,8,-23,758,1,,
204,630,3,-81,760,1,,
205,211,5,-85,768,1,,
205,7,6,15,768,1,,
205,505,9,15,768,1,,
229,324,1,8,771,1,,
25,87,1,-86,775,1,,
86,552,2,-20,786,1,,
276,936,1,-49,788,1,,
307,83,8,15,795,1,,
307,52,4,15,795,1,,
307,136,8,-91,795,1,,
274,105,8,-22,810,1,,
153,27,8,15,815,1,,
153,99,5,15,815,1,,
85,193,9,27,817,1,,
230,103,2,-54,820,1,,
275,105,1,-22,826,1,,
206,164,10,-91,843,1,,
206,47,10,2,843,1,,
269,275,8,26,853,1,,
297,108,3,25,862,1,,
11,85,4,-61,869,1,,
11,520,4,15,869,1,,
11,0,10,15,869,1,,
172,45,5,17,876,1,,
299,51,10,-1,876,1,,
195,74,4,15,883,1,,
195,125,4,-91,883,1,,
298,108,7,-64,889,1,,
132,4,9,17,889,1,,
296,108,7,25,899,1,,
196,627,3,-85,903,1,,
196,74,6,15,903,1,,
196,125,4,-91,903,1,,
231,268,10,17,903,1,,
257,665,9,15,918,1,,
225,28,4,-70,925,1,,
225,129,5,-70,925,1,,
300,108,3,-64,930,1,,
372,85,4,-61,937,1,,
372,290,8,15,937,1,,
12,117,7,-96,949,1,,
318,221,6,-46,950,1,,
318,178,9,-46,950,1,,
128,25,6,0,952,1,,
148,69,8,-70,962,1,,
135,818,7,2,962,1,,
77,547,8,-45,976,1,,
301,1286,8,-46,979,1,,
301,28,5,-40,979,1,,
109,95,5,-76,984,1,,
82,63,9,-40,996,1,,
82,63,3,-46,996,1,,
180,204,4,0,997,1,,
180,73,5,-25,997,1,,
232,78,7,-91,997,1,,
286,336,7,-63,1021,1,,
173,609,4,-87,1024,1,,
173,157,10,-87,1024,1,,
173,100,7,-72,1024,1,,
343,84,6,-40,1025,1,,
343,84,8,29,1025,1,,
343,138,4,-40,1025,1,,
129,40,6,-25,1034,1,,
138,585,6,-61,1036,1,,
130,3,6,15,1046,1,,
212,102,6,-40,1052,1,,
212,77,5,30,1052,1,,
181,204,1,0,1057,1,,
181,160,8,-26,1057,1,,
181,7,8,-87,1057,1,,
110,95,1,-76,1067,1,,
110,39,4,5,1067,1,,
83,63,7,-46,1075,1,,
83,92,10,-41,1075,1,,
27,148,4,-26,1084,1,,
27,33,6,-26,1084,1,,
0,15,6,28,1087,1,,
145,828,5,15,1095,1,,
302,1287,3,15,1101,1,,
31,88,8,-40,1104,1,,
31,18,8,-41,1104,1,,
367,1007,7,-87,1107,1,,
367,113,9,-72,1107,1,,
353,226,4,-91,1120,1,,
