pod_id,item_id,qty,order_id,processed_time,task_type,trigger,opp_score
171,566,3,-68,62,1,,
171,190,12,-13,62,1,,
0,0,5,-16,64,1,,
0,0,7,-42,64,1,,
137,39,8,-69,76,1,,
137,560,2,-69,76,1,,
137,712,11,-51,76,1,,
137,5,6,-51,76,1,,
137,128,4,-8,76,1,,
137,79,8,-8,76,1,,
348,392,8,-93,85,1,,
348,20,2,-78,85,1,,
348,101,6,-78,85,1,,
226,472,11,-41,102,1,,
115,37,3,-73,102,1,,
115,37,4,-51,102,1,,
115,903,2,-69,102,1,,
115,445,11,-62,102,1,,
170,460,2,-92,105,1,,
170,460,10,-43,105,1,,
170,7,3,-9,105,1,,
170,7,4,-72,105,1,,
170,7,5,-68,105,1,,
170,7,6,-92,105,1,,
170,566,4,-68,105,1,,
128,38,6,-13,114,1,,
394,159,6,-82,131,1,,
394,23,12,-78,131,1,,
394,104,4,-41,131,1,,
133,184,5,-72,132,1,,
133,184,6,-43,132,1,,
63,71,10,-54,141,1,,
63,1,6,-54,141,1,,
63,332,8,-51,141,1,,
63,439,6,-51,141,1,,
118,556,6,-92,143,1,,
243,585,11,-41,148,1,,
454,28,8,-9,157,1,,
117,4,7,-82,169,1,,
117,181,7,-41,169,1,,
38,33,9,-9,172,1,,
430,407,8,-69,174,1,,
430,633,7,-54,174,1,,
430,26,9,-54,174,1,,
464,318,6,-9,184,1,,
322,18,4,-92,194,1,,
9,29,8,-82,195,1,,
9,0,2,-41,195,1,,
9,0,4,-78,195,1,,
9,1528,4,-41,195,1,,
230,46,7,-62,208,1,,
230,581,6,-51,208,1,,
230,473,3,-51,208,1,,
230,1962,9,-8,208,1,,
1,0,1,-42,213,1,,
1,0,10,-93,213,1,,
349,20,4,-92,222,1,,
89,75,9,-41,228,1,,
277,13,12,-62,241,1,,
277,144,5,-51,241,1,,
277,975,7,-8,241,1,,
282,1190,8,-82,242,1,,
135,682,8,-41,256,1,,
58,120,8,-41,270,1,,
352,290,8,-53,270,1,,
316,150,6,-62,272,1,,
316,992,6,-62,272,1,,
316,387,2,-54,272,1,,
316,387,4,-8,272,1,,
316,53,4,-51,272,1,,
31,69,7,-41,283,1,,
450,229,11,-49,286,1,,
30,1563,4,-49,292,1,,
353,56,1,-24,296,1,,
66,1633,8,-82,296,1,,
273,2067,3,-53,302,1,,
14,233,7,-54,305,1,,
14,233,10,-51,305,1,,
14,322,7,-51,305,1,,
265,13,7,0,313,1,,
140,185,6,-78,314,1,,
261,203,6,-78,326,1,,
149,1781,8,-69,334,1,,
149,80,10,-69,334,1,,
149,6,3,-8,334,1,,
337,288,7,-1,337,1,,
73,1645,1,-41,339,1,,
73,2,6,-63,339,1,,
313,386,6,-82,350,1,,
448,111,10,-1,354,1,,
186,42,8,-62,361,1,,
186,83,6,-62,361,1,,
186,1868,5,-51,361,1,,
23,168,9,-6,380,1,,
423,107,4,-41,386,1,,
447,111,7,-69,388,1,,
447,64,6,-54,388,1,,
447,28,6,-51,388,1,,
338,392,4,-93,393,1,,
422,62,6,3,403,1,,
395,159,2,-82,411,1,,
395,104,3,-41,411,1,,
20,1,6,3,412,1,,
331,54,8,-54,414,1,,
331,212,10,-51,414,1,,
404,160,10,-87,427,1,,
274,95,9,-6,428,1,,
373,1017,4,-82,440,1,,
364,20,6,-62,440,1,,
364,156,12,-8,440,1,,
330,1002,12,-74,444,1,,
387,218,4,-87,451,1,,
120,181,8,-54,465,1,,
120,557,5,-54,465,1,,
120,38,4,-54,465,1,,
449,64,10,-74,479,1,,
449,28,12,-74,479,1,,
451,412,3,-78,489,1,,
115,903,7,-74,490,1,,
240,476,8,-62,490,1,,
240,47,4,-54,490,1,,
240,90,5,-51,490,1,,
6,421,2,-41,493,1,,
329,492,6,-71,499,1,,
15,115,8,8,510,1,,
196,1893,8,-54,513,1,,
196,43,8,-8,513,1,,
22,325,8,-23,515,1,,
288,483,4,-74,517,1,,
287,146,4,-51,537,1,,
287,146,6,-69,537,1,,
287,50,6,-62,537,1,,
51,1,12,-14,543,1,,
51,1610,8,-14,543,1,,
55,241,8,-14,555,1,,
225,9,10,-51,558,1,,
225,88,4,-51,558,1,,
281,1189,4,-86,573,1,,
0,65,2,-62,576,1,,
0,65,4,-51,576,1,,
0,231,6,-8,576,1,,
2,0,4,11,579,1,,
376,293,4,-86,584,1,,
376,104,2,-86,584,1,,
395,1474,5,-89,587,1,,
443,412,6,-86,593,1,,
301,147,10,-69,595,1,,
301,988,2,-8,595,1,,
4,529,10,-88,601,1,,
444,412,1,-86,603,1,,
444,63,5,1,603,1,,
310,281,11,-51,612,1,,
348,1009,8,2,612,1,,
112,253,4,1,618,1,,
294,483,1,-74,624,1,,
294,96,2,1,624,1,,
1,65,10,2,627,1,,
375,103,8,-69,631,1,,
375,1236,4,-51,631,1,,
132,5,10,2,641,1,,
49,663,10,-69,647,1,,
293,381,6,2,650,1,,
102,179,7,2,661,1,,
59,668,10,-51,664,1,,
20,1,6,2,670,1,,
