tick,energy,job_queue_len,stop_and_go,turning
0.15,0.0,2,0,0
0.3,26.096857,1,0,1
0.45,1.16775,0,0,0
0.6,87.861112,0,0,1
0.75,2.72475,0,0,0
0.9,3.50325,0,0,0
1.05,4.28175,0,0,0
1.2,4.28175,2,0,0
1.35,29.600107,1,0,1
1.5,4.671,0,0,0
1.65,31.546357,0,0,1
1.8,2.72475,0,1,0
1.95,29.600107,0,0,1
2.1,5.4495,0,0,0
2.25,6.228,2,0,0
2.4,32.324857,1,0,1
2.55,33.103357,0,0,1
2.7,33.881857,0,0,1
2.85,5.06025,0,1,0
3.0,31.935607,0,0,1
3.15,7.785,0,0,0
3.3,9.342,2,0,0
3.45,97.981612,1,0,1
3.6,39.720607,0,0,1
3.75,42.445357,0,0,1
3.9,19.85175,0,0,0
4.05,22.18725,0,0,0
4.2,25.6905,2,0,0
4.35,56.069107,1,0,1
4.5,59.572357,0,0,1
4.65,36.97875,0,0,0
4.8,40.482,0,0,0
4.95,43.596,0,0,0
5.1,46.71,0,0,0
5.25,46.71,2,0,0
5.4,70.471357,1,1,1
5.55,825.124632,0,0,1
5.7,39.31425,0,3,0
5.85,119.16182,0,0,3
6.0,35.42175,0,2,0
6.15,91.118713,2,0,2
6.3,66.189607,1,0,1
6.45,61.907857,1,1,1
6.6,61.129357,1,0,1
6.75,33.4755,1,1,0
6.9,58.404607,1,1,1
7.05,55.679857,1,1,1
7.2,56.069107,4,0,1
7.35,53.344357,4,1,1
7.5,51.398107,4,1,1
7.65,722.86402,4,0,0
7.8,31.14,4,0,0
7.95,35.0325,4,0,0
8.1,36.5895,4,1,0
8.25,68.525107,7,0,1
8.4,42.039,7,2,0
8.55,731.956057,7,0,1
8.7,49.43475,7,0,0
8.85,56.44125,7,0,0
9.0,56.052,7,2,0
9.15,657.970074,10,0,1
9.3,73.839012,10,0,0
9.45,167.180079,10,0,1
9.6,86.355922,10,0,0
9.75,87.554127,10,0,0
9.9,81.715377,10,1,0
10.05,104.667779,10,0,1
10.2,67.282672,13,3,0
10.35,790.386332,13,2,3
10.5,93.843463,13,1,2
10.65,65.021857,13,1,1
10.8,756.3144,13,0,0
10.95,121.725862,13,1,1
11.1,61.129357,13,0,1
11.25,30.3615,13,2,0
11.4,80.608963,13,1,2
11.55,651.4346,13,1,0
11.7,53.344357,13,0,1
11.85,28.41525,13,0,0
12.0,28.41525,13,0,0
12.15,62.730283,13,0,1
12.3,44.317961,13,0,0
12.45,55.356803,13,0,0
12.6,147.040404,13,1,1
12.75,600.580585,13,0,0
12.9,85.494142,13,0,0
13.05,90.717324,13,0,0
13.2,102.846541,13,0,0
13.35,139.126365,13,0,1
13.5,101.250682,13,2,0
13.65,154.610589,13,1,2
13.8,577.57944,13,0,0
13.95,117.241407,13,0,0
14.1,102.761696,13,2,0
14.25,165.209796,13,0,2
14.4,120.977413,13,0,0
14.55,128.951931,13,1,0
14.7,160.162692,13,0,1
14.85,136.583022,13,0,0
15.0,130.493564,13,1,0
15.15,133.661981,13,0,0
15.3,117.452575,13,2,0
15.45,175.537249,13,0,2
15.6,142.472996,13,1,1
15.75,148.358106,13,0,1
15.9,117.44261,13,1,0
16.05,150.276746,13,1,1
16.2,161.621219,13,0,1
16.35,146.868836,13,0,0
16.5,141.982596,13,2,0
16.65,203.839106,13,0,2
16.8,155.344763,13,1,0
16.95,160.437025,13,0,0
17.1,164.750787,13,0,0
17.25,155.466205,13,2,0
17.4,952.60638,13,0,1
17.55,169.815848,13,0,0
17.7,180.413498,13,0,0
17.85,193.749086,13,0,0
18.0,203.285517,13,0,0
18.15,208.239377,13,0,0
18.3,207.213711,13,1,0
18.45,939.635243,13,0,0
18.6,222.05832,13,1,0
18.75,980.249989,13,1,0
18.9,227.625318,13,1,1
19.05,227.649467,13,1,1
19.2,870.637314,13,0,1
19.35,217.28262,13,1,0
19.5,231.965748,13,2,1
19.65,882.03672,13,0,1
19.8,221.981895,13,0,0
19.95,225.609822,13,0,0
20.1,227.680748,13,0,0
20.25,235.995058,13,0,0
20.4,238.699124,13,0,0
20.55,272.067162,13,0,1
20.7,245.883507,13,1,0
20.85,763.725726,13,0,0
21.0,339.997597,13,0,1
21.15,250.913041,13,0,0
21.3,254.078492,13,0,0
21.45,285.151085,13,0,1
21.6,242.461739,13,1,0
21.75,267.185601,13,1,1
21.9,264.182849,13,0,1
22.05,229.009508,13,1,0
22.2,241.789156,13,1,1
22.35,224.325307,13,1,1
22.5,201.986378,13,2,1
22.65,227.37698,13,1,2
22.8,192.250539,13,1,1
22.95,196.308649,13,0,1
23.1,164.288155,13,1,0
23.25,168.484196,13,0,0
23.4,170.529635,13,0,0
23.55,178.039957,13,0,0
23.7,152.571317,13,3,0
23.85,242.421343,13,0,3
24.0,173.443767,13,0,0
24.15,182.091197,13,0,0
24.3,203.289296,13,0,0
24.45,227.254889,13,0,0
24.6,230.643797,13,1,0
24.75,280.167599,13,0,1
24.9,278.712836,13,0,0
25.05,289.418706,13,1,0
25.2,287.38482,13,1,0
25.35,325.536485,13,0,1
25.5,314.705647,13,0,0
25.65,324.532213,13,1,0
25.8,338.234583,13,2,1
25.95,377.658332,13,0,2
26.1,334.385084,13,0,0
26.25,338.899123,13,0,0
26.4,347.041088,13,0,0
26.55,356.138861,13,0,0
26.7,364.372238,13,0,0
26.85,375.477191,13,0,0
27.0,383.54646,13,0,0
27.15,391.420217,13,0,0
27.3,388.254345,13,0,0
27.45,387.582834,13,0,0
27.6,380.421689,13,1,0
27.75,426.638734,13,0,1
27.9,411.440473,13,1,0
28.05,436.981955,13,1,1
