pod_id,item_id,qty,order_id,processed_time,task_type,trigger,opp_score
112,95,5,-76,47,1,,
112,306,10,-14,47,1,,
263,396,10,-14,64,1,,
43,88,8,-40,78,1,,
43,35,11,-18,78,1,,
43,1,8,-30,78,1,,
105,368,12,-83,81,1,,
229,103,2,-54,88,1,,
229,103,4,-67,88,1,,
229,103,4,-23,88,1,,
229,103,9,-42,88,1,,
229,7,6,-53,88,1,,
229,642,8,-42,88,1,,
172,1170,11,-14,98,1,,
296,50,2,-40,109,1,,
296,50,4,-81,109,1,,
296,50,6,-37,109,1,,
296,108,4,-37,109,1,,
296,108,3,-18,109,1,,
296,28,5,-40,109,1,,
69,20,1,-80,116,1,,
69,782,10,-14,116,1,,
269,48,6,-67,118,1,,
269,170,2,-49,118,1,,
269,676,8,-49,118,1,,
269,335,7,-24,118,1,,
222,265,9,-14,131,1,,
191,1546,12,-37,131,1,,
191,125,4,-18,131,1,,
275,680,8,-80,145,1,,
348,992,8,-40,159,1,,
348,181,1,-21,159,1,,
348,421,10,-18,159,1,,
320,54,8,-80,172,1,,
140,4,1,-24,174,1,,
140,4,6,-48,174,1,,
140,4,7,-49,174,1,,
140,4,6,-53,174,1,,
140,123,11,-53,174,1,,
140,823,12,-42,174,1,,
226,216,5,-80,205,1,,
65,61,10,-40,210,1,,
65,190,5,-37,210,1,,
65,190,6,-21,210,1,,
65,190,10,-18,210,1,,
65,1,2,-18,210,1,,
65,150,6,-18,210,1,,
75,1,10,-53,221,1,,
75,1,10,-49,221,1,,
75,152,5,-42,221,1,,
75,38,11,-23,221,1,,
371,1010,8,-89,229,1,,
195,102,6,-40,233,1,,
195,102,6,-18,233,1,,
195,125,4,-18,233,1,,
306,52,7,-80,239,1,,
367,230,3,-81,256,1,,
367,181,1,-21,256,1,,
367,1349,12,-21,256,1,,
298,8,10,-67,257,1,,
298,51,8,-24,257,1,,
298,51,4,-49,257,1,,
298,337,4,-49,257,1,,
154,124,4,-88,266,1,,
300,108,4,-18,279,1,,
300,108,3,-64,279,1,,
300,704,8,-18,279,1,,
146,4,2,-53,283,1,,
146,4,8,-42,283,1,,
146,253,8,-49,283,1,,
10,145,6,-40,299,1,,
10,16,6,-37,299,1,,
10,181,1,-21,299,1,,
22,119,1,-49,307,1,,
22,119,5,-53,307,1,,
22,146,3,-53,307,1,,
22,58,8,-49,307,1,,
29,87,1,-86,317,1,,
29,120,10,-36,317,1,,
177,72,8,-81,319,1,,
177,159,3,-37,319,1,,
177,125,2,-18,319,1,,
33,59,4,-95,324,1,,
350,225,3,-49,329,1,,
350,56,4,-42,329,1,,
350,994,8,-24,329,1,,
358,140,3,-14,330,1,,
128,95,1,-76,335,1,,
279,171,4,-81,338,1,,
279,278,4,-37,338,1,,
279,938,5,-37,338,1,,
185,857,8,-53,350,1,,
185,46,6,-53,350,1,,
66,61,2,-40,357,1,,
66,150,10,-5,357,1,,
6,116,10,-42,367,1,,
343,138,4,-40,376,1,,
343,84,6,-40,376,1,,
343,181,1,-21,376,1,,
101,122,10,-42,383,1,,
0,56,5,-9,392,1,,
148,5,12,-81,395,1,,
84,359,6,-42,404,1,,
84,2,8,3,404,1,,
303,954,3,-81,411,1,,
303,108,7,-64,411,1,,
256,332,7,-67,420,1,,
256,664,3,-53,420,1,,
136,372,6,-21,430,1,,
1,15,8,7,433,1,,
43,35,9,-42,435,1,,
82,63,9,-40,445,1,,
149,5,10,-67,452,1,,
2,32,8,-4,454,1,,
2,0,8,12,454,1,,
184,489,7,-81,458,1,,
32,58,2,-33,459,1,,
344,30,5,-53,467,1,,
344,12,4,-48,467,1,,
235,168,8,-18,472,1,,
320,718,8,-42,481,1,,
365,229,3,-40,481,1,,
365,181,1,-21,481,1,,
25,147,3,-81,489,1,,
299,51,8,-49,494,1,,
3,0,9,-79,502,1,,
203,1201,8,-23,508,1,,
129,67,6,-58,511,1,,
30,184,9,-7,524,1,,
274,934,7,-53,525,1,,
204,47,4,-7,531,1,,
137,26,12,-43,535,1,,
251,272,7,-23,540,1,,
138,26,7,-38,546,1,,
58,540,5,-58,554,1,,
58,1,12,-58,554,1,,
5,85,4,-69,560,1,,
54,538,2,-30,563,1,,
334,29,6,-53,565,1,,
196,627,4,-69,567,1,,
4,85,4,-69,580,1,,
258,333,1,-40,585,1,,
128,3,4,-42,593,1,,
364,181,1,-21,600,1,,
364,113,9,-72,600,1,,
248,658,4,-42,601,1,,
156,100,7,-72,611,1,,
223,322,6,-24,614,1,,
6,181,1,-21,614,1,,
0,181,1,-21,618,1,,
256,104,4,-16,624,1,,
205,28,8,-73,626,1,,
205,75,12,-73,626,1,,
142,585,6,-61,643,1,,
276,936,1,-49,645,1,,
276,105,8,-22,645,1,,
135,67,11,-73,649,1,,
135,818,7,2,649,1,,
1,181,1,-21,651,1,,
1,85,4,-61,651,1,,
171,125,4,-52,661,1,,
171,204,4,0,661,1,,
