tick,energy,job_queue_len,stop_and_go,turning
0.15,0.0,3,0,0
0.3,85.914862,2,0,1
0.45,85.914862,1,0,1
0.6,85.914862,0,0,1
0.75,26.096857,0,0,1
0.9,0.0,0,0,0
1.05,0.0,0,0,0
1.2,0.0,3,0,0
1.35,26.096857,2,0,1
1.5,26.096857,1,0,1
1.65,26.096857,0,0,1
1.8,26.096857,0,0,1
1.95,0.0,0,0,0
2.1,0.0,0,0,0
2.25,0.0,2,0,0
2.4,26.096857,1,0,1
2.55,2.3355,0,0,0
2.7,29.989357,0,0,1
2.85,5.4495,0,0,0
3.0,7.0065,0,0,0
3.15,9.73125,0,0,0
3.3,12.456,3,0,0
3.45,101.095612,2,0,1
3.6,46.727107,1,0,1
3.75,52.565857,0,0,1
3.9,54.901357,0,1,1
4.05,59.572357,0,0,1
4.2,39.31425,3,0,0
4.35,740.964247,2,0,1
4.5,46.71,1,0,0
4.65,74.363857,0,0,1
4.8,72.417607,0,1,1
4.95,70.471357,0,1,1
5.1,66.968107,0,1,1
5.25,747.82488,3,1,0
5.4,773.589357,3,1,1
5.55,62.297107,3,0,1
5.7,36.5895,3,0,0
5.85,36.5895,3,1,0
6.0,65.800357,3,0,1
6.15,126.786112,7,0,1
6.3,40.09275,7,0,0
6.45,38.53575,7,1,0
6.6,740.34938,7,0,0
6.75,41.64975,7,1,0
6.9,68.525107,7,1,1
7.05,71.590193,7,2,1
7.2,133.223048,11,0,3
7.35,64.371619,11,0,0
7.5,69.139761,11,1,0
7.65,708.607212,11,0,0
7.8,79.357402,11,0,0
7.95,74.589261,11,1,0
8.1,103.021617,11,0,1
8.25,76.924761,15,0,0
8.4,86.819857,15,1,1
8.55,86.041357,15,0,1
8.7,61.11225,15,0,0
8.85,59.55525,15,1,0
9.0,88.729128,15,2,1
9.15,801.875525,19,1,1
9.3,781.375596,19,0,0
9.45,108.226863,19,0,1
9.6,90.741649,19,0,0
9.75,95.744944,19,0,0
9.9,96.361391,19,0,0
10.05,102.143186,19,0,0
10.2,106.308293,22,1,0
10.35,120.898616,22,1,1
10.5,127.664996,22,0,1
10.65,108.723769,22,0,0
10.8,95.310821,22,3,0
10.95,846.460815,22,1,2
11.1,129.385671,22,0,1
11.25,116.980582,23,0,0
11.4,124.649127,23,0,0
11.55,116.319099,23,1,0
11.7,145.70462,23,0,1
11.85,116.473156,23,0,0
12.0,113.651265,23,0,0
12.15,106.372959,23,1,0
12.3,122.454628,23,1,1
12.45,125.284475,23,0,1
12.6,69.070466,23,3,0
12.75,926.709641,23,0,3
12.9,93.806152,23,0,0
13.05,98.906198,23,1,0
13.2,762.501928,23,0,0
13.35,107.444195,23,1,0
13.5,145.141706,23,0,1
13.65,108.251819,23,1,0
13.8,137.750206,23,0,1
13.95,117.097883,23,0,0
14.1,117.092916,23,1,0
14.25,134.390072,23,1,1
14.4,139.60044,23,1,1
14.55,924.324076,23,1,1
14.7,163.740565,23,0,1
14.85,150.132382,23,0,0
15.0,162.994339,23,1,0
15.15,883.232588,23,0,0
15.3,188.823988,23,0,0
15.45,197.599699,23,0,0
15.6,214.56467,23,0,0
15.75,215.330823,23,3,0
15.9,2298.657082,23,0,0
16.05,218.994226,23,0,0
16.2,225.171242,23,0,0
16.35,219.717079,23,2,0
16.5,967.967302,23,0,1
16.65,228.321972,23,0,0
16.8,229.152265,23,0,0
16.95,236.295068,23,1,1
17.1,224.629845,23,1,1
17.25,216.253294,23,1,1
17.4,866.23025,23,2,0
17.55,204.542103,23,0,2
17.7,246.250563,23,1,2
17.85,153.074745,23,1,1
18.0,155.8432,23,0,1
