tick,energy,job_queue_len,stop_and_go,turning
0.15,0.0,2,0,0
0.3,85.914862,1,0,1
0.45,26.096857,0,0,1
0.6,26.096857,0,0,1
0.75,0.0,0,0,0
0.9,0.0,0,0,0
1.05,0.0,0,0,0
1.2,0.0,2,0,0
1.35,26.096857,1,0,1
1.5,26.096857,0,0,1
1.65,85.914862,0,0,1
1.8,0.0,0,0,0
1.95,0.0,0,0,0
2.1,0.0,0,0,0
2.25,1.16775,2,0,0
2.4,29.210857,1,0,1
2.55,30.767857,0,0,1
2.7,32.324857,0,0,1
2.85,7.785,0,0,0
3.0,9.342,0,0,0
3.15,11.28825,0,0,0
3.3,13.2345,2,0,0
3.45,101.484862,1,0,1
3.6,104.209612,0,0,1
3.75,42.445357,0,1,1
3.9,44.780857,0,0,1
4.05,20.241,0,0,0
4.2,20.63025,2,0,0
4.35,48.673357,1,0,1
4.5,52.176607,0,0,1
4.65,51.008857,0,1,1
4.8,720.13652,0,0,0
4.95,28.41525,0,0,0
5.1,26.469,0,1,0
5.25,54.901357,2,0,1
5.4,28.026,1,1,0
5.55,79.441213,0,1,2
5.7,82.165963,0,0,2
5.85,30.75075,0,0,0
6.0,31.52925,0,0,0
6.15,32.697,2,0,0
6.3,57.236857,1,1,1
6.45,795.235192,1,0,1
6.6,59.572357,1,1,1
6.75,56.847607,1,2,1
6.9,87.226213,1,0,2
7.05,36.5895,1,1,0
7.2,679.47728,4,0,0
7.35,45.153,4,0,0
7.5,50.6025,4,0,0
7.65,54.495,4,0,0
7.8,54.88425,4,1,0
7.95,84.873607,4,0,1
8.1,61.5015,4,0,0
8.25,84.873607,7,1,1
8.4,92.509664,7,0,1
8.55,69.946512,7,1,0
8.7,100.355574,7,0,1
8.85,76.235422,7,0,0
9.0,161.402239,7,1,1
9.15,99.637984,10,1,1
9.3,1039.736672,10,1,0
9.45,846.978512,10,0,0
9.6,64.557922,10,1,0
9.75,757.43028,10,2,0
9.9,98.514463,10,1,2
