tick,total_energy,job_queue_len,stop_and_go,total_turning
61.8,118286.72696578404,29,183,147
61.95,118534.26276499403,29,183,147
62.1,118764.22012762402,29,184,147
62.25,118985.37704599403,29,185,147
62.4,119307.0475659322,29,185,148
62.55,119529.9801493822,29,185,148
62.7,119745.10481379222,29,185,148
62.85,119956.51833756217,29,186,148
63.0,120219.90332743833,29,189,149
63.15,120508.56073713936,29,189,151
63.3,120690.21108486936,29,189,151
63.45,120877.74045440437,29,189,151
63.6,121086.28698065436,29,189,151
63.75,121258.37829815435,29,191,151
63.9,121433.82395417435,29,191,151
64.05,121609.32491483436,29,191,151
64.2,121796.16846479438,29,191,151
64.35,121987.26377693436,29,191,151
64.5,122163.28370126434,29,192,151
64.65,122415.70586107085,29,192,152
64.8,122585.42304940085,29,193,152
64.95,123450.63353474585,29,193,152
65.1,123652.14084842584,28,193,152
65.25,123870.57571819086,28,193,152
65.4,124091.01663454085,28,193,152
65.55,124313.46359747586,28,193,152
65.7,124543.64756588585,28,193,152
65.85,124786.06987348084,28,193,152
66.0,125025.80901076086,28,193,152
66.15,125258.24869070585,28,193,152
66.3,125474.90569223584,28,194,152
66.45,125721.97392254893,28,196,153
66.6,125903.99195582893,28,197,153
66.75,126084.96236608228,28,198,154
66.9,126339.64273367374,28,198,155
67.05,126493.61956284873,28,200,155
67.2,126648.40742553874,28,200,155
67.35,126797.71585490373,28,200,155
67.5,126937.01055554375,28,200,155
67.65,127084.73855205874,28,200,155
67.8,127222.45281984874,28,200,155
67.95,127356.44382575374,28,200,155
68.1,127480.42110293375,28,200,155
68.25,127601.59827909873,28,200,155
68.4,127724.99523123875,28,200,155
68.55,127809.10942370373,28,202,155
68.7,127894.12959554375,28,202,155
68.85,127980.05574675874,28,202,155
69.0,128083.79091846875,28,202,155
69.15,128182.83937226374,28,203,155
69.3,128285.74248317376,28,204,155
69.45,128454.30935767555,28,204,156
69.6,128593.00624816555,28,204,156
69.75,128752.31113912557,28,204,156
69.9,128932.22403055558,28,204,156
70.05,129131.96642245557,28,204,156
70.2,129331.70769331555,28,204,156
70.35,129547.11674377555,28,204,156
70.5,129740.50803925557,28,205,156
70.65,129930.44537935557,28,205,156
70.8,130103.69845240556,28,205,156
70.95,130284.25735870555,28,205,156
71.1,130412.57422843555,28,207,156
71.25,130585.72864563,28,208,157
71.4,130783.50383329816,28,208,158
71.55,130882.95450690316,28,208,158
71.7,130990.40459497817,28,208,158
71.85,131085.75557080813,28,209,158
72.0,131178.42750237315,28,209,158
72.15,131268.42038967315,28,209,158
72.3,131349.46498777816,29,210,158
72.45,131434.71989293816,29,210,158
72.6,131515.00383426313,29,210,158
72.75,131594.47853262315,29,210,158
72.9,131675.35639938316,29,211,158
73.05,131811.85530097884,29,212,159
73.2,131997.08734726757,30,212,160
73.35,132096.56541628757,30,212,160
73.5,132196.91032170257,30,213,160
73.65,132311.76021576257,30,213,160
73.8,132441.11509846756,30,213,160
73.95,132575.8730280776,30,213,160
74.1,132704.71929337757,30,214,160
74.25,132836.61358858758,31,214,160
74.4,132962.17747990755,31,214,160
74.55,133087.49036725756,31,214,160
74.7,133170.34929853756,31,215,160
74.85,133261.2564095276,31,215,160
75.0,133338.27501045258,31,216,160
75.15,133510.63244401402,31,216,161
75.3,133605.59849051904,31,216,161
75.45,133713.14888831903,31,216,161
75.6,133828.61263741404,31,217,161
75.75,133972.42202746237,31,217,162
75.9,134111.49747914737,31,217,162
76.05,134264.67824536242,31,217,162
76.2,134423.7498120874,31,217,162
76.35,134585.60422048238,31,217,162
76.5,134750.5663152424,31,217,162
76.65,134905.1081641474,31,218,162
76.8,135150.42959915436,31,218,163
76.95,135311.57018532936,31,218,163
77.1,135466.59368439935,31,219,163
77.25,135614.51224992936,31,220,163
77.4,135770.24739141937,31,220,163
77.55,135928.01681568936,31,220,163
77.7,136094.03644041935,31,220,163
77.85,136221.43246920937,31,221,163
78.0,136336.44813705937,31,222,163
78.15,136522.3699153288,31,222,164
78.3,136645.23305001878,31,222,164
78.45,136762.62149244882,31,222,164
78.6,136870.4094417388,31,223,164
78.75,137051.14579998332,31,223,165
78.9,137171.18509719332,31,223,165
79.05,137302.78748604332,31,223,165
79.2,137431.99443039336,32,224,165
79.35,137574.34572444332,32,224,165
79.5,137721.14561661333,32,224,165
79.65,137875.50206574332,32,224,165
79.8,138046.11082341333,32,224,165
79.95,138210.18366876332,32,225,165
80.1,138464.24076577788,32,225,166
80.25,138604.7777811479,32,226,166
80.4,138751.2384108029,32,226,166
80.55,138907.73464503288,32,226,166
80.7,139065.0852129479,32,226,166
80.85,139207.6384966079,32,227,166
81.0,139356.1153945529,32,227,166
81.15,139505.26674597285,32,227,166
81.3,139645.91127997788,32,227,166
81.45,139774.7499626879,32,227,166
81.6,139879.4610230729,32,228,166
81.75,140069.9510215198,32,228,167
81.9,140143.62494510983,32,230,167
82.05,140381.90985593924,32,230,169
82.2,140464.27953110926,32,230,169
82.35,140547.69804818922,32,230,169
82.5,140632.16540717924,32,230,169
82.65,140717.68160807926,32,230,169
82.8,140804.24665088925,32,230,169
82.95,140898.45860336925,32,230,169
83.1,140993.71939775924,32,230,169
83.25,141090.02903405923,33,230,169
83.4,141178.69176068925,33,230,169
83.55,141256.64536346923,33,231,169
83.7,141342.92665859926,33,231,169
83.85,141444.60364757926,33,231,169
84.0,141559.26522248925,33,231,169
84.15,141691.07310419923,33,231,169
84.3,141848.72304428922,33,231,169
84.45,142009.84951625924,33,231,169
84.6,142180.16266190924,33,231,169
84.75,142353.73080947922,33,231,169
84.9,142476.50100683921,33,234,169
85.05,142837.19017182174,33,235,172
85.2,142933.55557986177,34,237,172
85.35,144028.2844413848,34,238,173
85.5,144073.82214494483,33,239,173
85.65,144119.72568122484,33,239,173
85.8,144168.3031937348,33,239,173
85.95,144212.2249492748,33,239,173
86.1,144258.08901560484,33,239,173
86.25,144293.43092264482,34,240,173
86.4,144382.84697603429,34,241,174
86.55,144482.34355088996,34,241,175
86.7,144501.66926843996,34,241,175
86.85,144520.63703168996,34,242,175
87.0,144550.00905818996,34,242,175
87.15,144610.73720849832,35,242,176
87.3,144668.18490329833,35,242,176
87.45,144738.8919322483,35,242,176
87.6,144822.85829534833,35,242,176
87.75,144911.38824101834,35,242,176
87.9,145006.03876925833,35,242,176
88.05,145113.94863164832,35,242,176
88.2,145212.3296073283,35,243,176
88.35,145412.12478724288,35,243,177
88.5,145526.25120568287,35,244,177
88.65,145663.88131426123,35,244,178
88.8,145791.93553366125,35,244,178
88.95,145927.73215354123,35,244,178
89.1,146071.27117390122,35,244,178
89.25,146222.55259474122,35,244,178
89.4,146374.97834830123,35,244,178
89.55,146531.03924533122,35,244,178
89.7,146669.25849493121,35,245,178
89.85,146801.29391662122,35,245,178
90.0,146932.85565220122,35,245,178
90.15,147062.5814356612,35,245,178
90.3,147200.64736747122,35,245,178
90.45,147343.5156945112,35,245,178
90.6,147491.44129768122,35,245,178
90.75,147640.2710351812,35,245,178
90.9,147788.44790701123,35,245,178
91.05,147947.29438603122,35,245,178
91.2,148088.24375728122,35,246,178
91.35,149071.71274671122,35,246,178
91.5,149212.2552427212,34,247,178
91.65,149329.73198262122,34,248,178
91.8,149532.25306198938,34,250,179
91.95,149713.05060167372,34,250,181
92.1,149803.0083007737,34,251,181
92.25,149887.80832838372,34,251,181
92.4,149976.1464360837,34,251,181
92.55,150058.54837229374,34,251,181
92.7,150143.90087021372,34,251,181
92.85,150223.3171966437,34,251,181
93.0,150296.79735158372,34,251,181
93.15,150415.01353864407,34,251,182
93.3,150472.72705226907,34,252,182
93.45,150605.99352468477,34,252,183
93.6,150662.21974519975,34,252,183
93.75,150709.73093068975,34,253,183
93.9,150860.64733416433,34,253,184
94.05,150936.82110688934,34,254,184
94.2,151029.08168347768,34,255,185
94.35,151179.28286370577,34,255,186
94.5,151290.87777141575,34,255,186
94.65,151396.04521185576,34,256,186
94.8,151598.068179119,34,256,187
94.95,151722.669844439,34,256,187
95.1,151815.03046942397,34,259,187
95.25,152350.49384785496,34,260,188
95.4,152474.07692154677,34,261,189
95.55,152559.0463274018,34,261,189
95.7,152659.78396271178,34,261,189
95.85,152747.2991024918,34,262,189
96.0,152848.13978006179,34,262,189
96.15,152965.16106632177,34,262,189
96.3,153098.36296127178,34,262,189
96.45,153239.4553741118,34,262,189
96.6,153374.4158149268,34,263,189
96.75,153618.58524500293,34,263,190
96.9,153780.0461060779,34,263,190
97.05,153960.20462982793,34,263,190
97.2,154158.62495745794,35,263,190
97.35,154359.70408056793,35,264,190
97.5,155091.97980803793,35,264,190
97.65,155307.37096856796,35,265,190
97.8,155527.73724233796,35,266,190
97.95,155768.8224183263,35,266,191
98.1,155993.9338208663,35,266,191
98.25,156212.32535153633,35,267,191
98.4,156465.9193541328,35,268,192
98.55,156704.51530222365,35,269,193
98.7,156880.63018798365,35,269,193
98.85,157019.47180162367,35,271,193
99.0,157235.57033149936,35,271,194
99.15,157374.41194513935,35,271,194
99.3,157491.59528395935,35,272,194
99.45,158091.48370020938,35,272,194
99.6,158184.9927528244,34,273,194
99.75,158362.79444421254,34,273,195
99.9,158458.74538663754,34,273,195
100.05,158534.17789501755,34,274,195
100.2,158692.85324988212,34,275,196
100.35,158807.13310844393,34,275,197
100.5,158884.29651815392,34,275,197
100.65,158948.2142953139,34,276,197
100.8,159074.41569618226,34,276,198
100.95,159145.58956044228,34,276,198
101.1,159210.1753684523,34,277,198
101.25,159285.65978721227,34,277,198
101.4,159362.6643829223,34,277,198
101.55,159444.5253472673,34,277,198
101.7,159532.59940333728,34,277,198
101.85,159610.47465009228,34,278,198
102.0,159800.88159995043,34,278,199
102.15,159910.03169069043,35,278,199
102.3,160037.55069134047,35,278,199
102.45,160175.20921853042,35,278,199
102.6,160325.80473416045,35,278,199
102.75,160499.64319250046,35,278,199
102.9,160664.70671024045,35,279,199
103.05,160925.3920969936,35,279,200
103.2,161091.7454802436,35,280,200
103.35,161269.1188813186,35,280,200
103.5,161421.9435694186,35,282,200
103.65,161686.3321132861,35,282,202
103.8,161804.4900095461,35,284,202
103.95,162658.3899349461,35,284,202
104.1,162784.36926500607,34,284,202
104.25,162910.67459972613,34,284,202
104.4,163035.74893910612,34,284,202
104.55,163159.5922831461,34,284,202
104.7,163283.10962252613,34,284,202
104.85,163386.60687685112,34,286,202
105.0,163572.53765923783,34,286,204
105.15,163660.81892865285,34,287,204
105.3,164728.42428839282,34,288,204
105.45,164866.47831607368,33,288,205
105.6,164968.6526108537,33,288,205
105.75,165123.74329119403,33,288,206
105.9,165237.15566943403,33,288,206
106.05,165356.57633940404,33,288,206
106.2,165482.005301104,33,288,206
106.35,165618.023614429,33,288,206
106.5,165755.935527799,33,288,206
106.65,165895.74104121403,33,288,206
106.8,166041.016116574,33,288,206
106.95,166173.25415067404,33,289,206
107.1,166418.76016918692,33,289,208
107.25,166562.05137742695,33,289,208
107.4,166687.7126279569,33,290,208
107.55,166815.17939904195,33,290,208
107.7,166952.6810740519,33,290,208
107.85,167091.98826961697,33,290,208
108.0,167233.10098573694,33,290,208
108.15,167376.01922241194,33,290,208
108.3,167520.2907957019,33,290,208
108.45,167662.30260925693,33,290,208
108.6,167806.33233373694,33,290,208
108.75,167944.44079500195,33,290,208
108.9,168080.97586884192,33,290,208
109.05,168226.50243862692,33,290,208
109.2,168364.98656506694,33,291,208
109.35,169346.73085576697,33,291,208
109.5,169485.2565229669,32,291,208
109.65,169609.31407906694,32,292,208
109.8,169795.91056795028,32,293,209
109.95,169960.7618608268,32,294,210
110.1,170153.3682215612,32,294,211
110.25,170282.5871392412,32,294,211
110.4,170402.0281981262,32,296,211
110.55,171074.38664787458,32,296,212
110.7,171195.41499040957,32,296,212
110.85,171316.79472448956,32,296,212
111.0,171428.34881544454,32,296,212
111.15,171582.47389109488,32,296,213
111.3,171687.78248136988,32,296,213
111.45,171780.9299285199,32,297,213
111.6,171872.5161951249,32,297,213
111.75,171942.76942085486,32,298,213
111.9,172113.81178538446,32,298,214
112.05,172186.76572103446,32,299,214
112.2,172309.55981611626,32,300,215
112.35,172502.5665866561,32,301,217
112.5,172592.9144388161,32,301,217
112.65,172692.44543026606,32,301,217
112.8,172801.1595610061,32,301,217
112.95,172919.0568310361,32,301,217
113.1,173043.33977845608,32,301,217
113.25,173169.3921162461,32,301,217
113.4,173293.9148105261,32,301,217
113.55,173418.41618947612,32,301,217
113.7,173548.06525954607,32,301,217
113.85,173680.2796739561,32,301,217
114.0,173815.85744970108,32,301,217
114.15,173964.6790908011,33,301,217
114.3,174122.1283102361,33,301,217
114.45,174295.1995256861,33,301,217
114.6,174479.2338194711,33,301,217
114.75,174660.0396192611,33,302,217
114.9,174888.10265986258,33,303,218
115.05,175064.4564517026,33,304,218
115.2,175292.7879995833,33,306,219
115.35,175541.46278584472,33,306,221
115.5,175702.2411748947,33,307,221
115.65,175925.0563454037,33,307,222
115.8,176083.04385866367,33,307,222
115.95,176245.37924771372,33,307,222
116.1,176403.3667609737,33,307,222
116.25,176553.1051481037,33,307,222
